Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,DelegationPermission,1,boolean implies(Permission p),True,"Checks if this Kerberos delegation permission object ""implies"" the specified permission."
0,DelegationPermission,2,boolean equals(Object obj),True,Checks two DelegationPermission objects for equality.
0,DelegationPermission,3,String getActions(),False,NULL
0,DelegationPermission,4,int hashCode(),True,Returns the hash code value for this object.
0,DelegationPermission,5,String getName(),False,NULL
1,KerberosKey,1,boolean isValid(),False,NULL
1,KerberosKey,2,byte[] getKeyValue(),False,NULL
1,KerberosKey,3,String getKeyType(),False,NULL
1,KerberosKey,4,String getKeyUsage(),False,NULL
1,KerberosKey,5,String getKeyIdentifier(),False,NULL
2,KerberosPrincipal,1,KerberosPrincipal(String name),False,NULL
2,KerberosPrincipal,2,String getName(),True,The returned string corresponds to the single-string representation of a Kerberos Principal name as specified in Section 2.1 of RFC 1964.
2,KerberosPrincipal,3,boolean equals(Object another),True,Compares the specified Object with this Principal for equality.
2,KerberosPrincipal,4,int hashCode(),True,Returns a hashcode for this principal.
2,KerberosPrincipal,5,String toString(),True,Returns a string representation of the object.
3,KerberosTicket,1,boolean isValid(),False,NULL
3,KerberosTicket,2,String getClientName(),False,NULL
3,KerberosTicket,3,String getServerName(),False,NULL
3,KerberosTicket,4,long getStartTime(),False,NULL
3,KerberosTicket,5,long getEndTime(),False,NULL
3,KerberosTicket,6,byte[] getTicket(),False,NULL
3,KerberosTicket,7,byte[] getSessionKey(),False,NULL
3,KerberosTicket,8,byte[] getAuthorizationData(),False,NULL
3,KerberosTicket,9,byte[] getEncryptedData(),False,NULL
3,KerberosTicket,10,byte[] getSignedData(),False,NULL
3,KerberosTicket,11,byte[] getAuthenticator(),False,NULL
3,KerberosTicket,12,byte[] getAuthorizationDataEncrypted(),False,NULL
3,KerberosTicket,13,byte[] getAuthorizationDataSigned(),False,NULL
3,KerberosTicket,14,byte[] getAuthorizationDataAuthenticator(),False,NULL
3,KerberosTicket,15,byte[] getAuthorizationDataEncryptedSigned(),False,NULL
3,KerberosTicket,16,byte[] getAuthorizationDataEncryptedAuthenticator(),False,NULL
3,KerberosTicket,17,byte[] getAuthorizationDataSignedAuthenticator(),False,NULL
3,KerberosTicket,18,byte[] getAuthorizationDataEncryptedSignedAuthenticator(),False,NULL
3,KerberosTicket,19,byte[] getAuthorizationDataEncryptedSignedAuthenticator(),False,NULL
3,KerberosTicket,20,byte[] getAuthorizationDataEncryptedSignedAuthenticator(),False,NULL
4,KeyTab,1,KeyTab.getInstance(File file),False,NULL
4,KeyTab,2,KeyTab.getInstance(String name),False,NULL
4,KeyTab,3,"KeyTab.getInstance(File file, String password)",False,NULL
4,KeyTab,4,"KeyTab.getInstance(String name, String password)",False,NULL
4,KeyTab,5,"KeyTab.getInstance(File file, String password, String principal)",False,NULL
5,ServicePermission,1,boolean implies(Principal user),False,NULL
5,ServicePermission,2,boolean implies(ServicePermission target),False,NULL
5,ServicePermission,3,boolean equals(Object obj),True,Checks two ServicePermission objects for equality.
5,ServicePermission,4,int hashCode(),True,Returns the hash code value for this object.
5,ServicePermission,5,String getActions(),True,Returns the canonical string representation of the actions.
5,ServicePermission,6,String getName(),False,NULL
5,ServicePermission,7,String toString(),False,NULL
5,ServicePermission,8,Principal getPrincipal(),False,NULL
5,ServicePermission,9,boolean implies(Subject subject),False,NULL
5,ServicePermission,10,boolean implies(ProtectionDomain domain),False,NULL
