Sample Number,ClassName,Snippet Number,Method,Exist
0,AttributeSetUtilities,1,AttributeSet copy(AttributeSet attrs),False
0,AttributeSetUtilities,2,"AttributeSet merge(AttributeSet attrs1, AttributeSet attrs2)",False
0,AttributeSetUtilities,3,"AttributeSet remove(AttributeSet attrs, Class<?>[] classes)",False
0,AttributeSetUtilities,4,AttributeSet removeAll(AttributeSet attrs),False
0,AttributeSetUtilities,5,"AttributeSet set(AttributeSet attrs, Attribute<?>[] attributes)",False
1,DateTimeSyntax,1,DateTimeSyntax.parseDateTime(String dateTime),False
1,DateTimeSyntax,2,DateTimeSyntax.parseDate(String date),False
1,DateTimeSyntax,3,DateTimeSyntax.parseTime(String time),False
1,DateTimeSyntax,4,DateTimeSyntax.parseDuration(String duration),False
1,DateTimeSyntax,5,DateTimeSyntax.parsePeriod(String period),False
2,EnumSyntax,1,boolean equals(Object obj),False
2,EnumSyntax,2,int hashCode(),True
2,EnumSyntax,3,String toString(),True
2,EnumSyntax,4,"<T extends Enum<?>> T valueOf(Class<T> enumType, String name)",False
2,EnumSyntax,5,<T extends Enum<?>> T[] values(Class<T> enumType),False
3,HashAttributeSet,1,boolean add(Attribute attribute),True
3,HashAttributeSet,2,boolean remove(Attribute attribute),True
3,HashAttributeSet,3,boolean contains(Attribute attribute),False
3,HashAttributeSet,4,int size(),True
3,HashAttributeSet,5,boolean isEmpty(),True
4,HashDocAttributeSet,1,boolean add(DocAttribute attribute),False
4,HashDocAttributeSet,2,boolean remove(DocAttribute attribute),False
4,HashDocAttributeSet,3,boolean contains(DocAttribute attribute),False
4,HashDocAttributeSet,4,int size(),False
4,HashDocAttributeSet,5,DocAttribute get(int index),False
5,HashPrintJobAttributeSet,1,boolean add(PrintJobAttribute attribute),False
5,HashPrintJobAttributeSet,2,boolean remove(PrintJobAttribute attribute),False
5,HashPrintJobAttributeSet,3,boolean contains(PrintJobAttribute attribute),False
5,HashPrintJobAttributeSet,4,PrintJobAttribute get(PrintJobAttributeSet set),False
5,HashPrintJobAttributeSet,5,int size(),False
6,HashPrintRequestAttributeSet,1,void add(PrintRequestAttribute attr),False
6,HashPrintRequestAttributeSet,2,boolean remove(PrintRequestAttribute attr),False
6,HashPrintRequestAttributeSet,3,PrintRequestAttribute get(int index),False
6,HashPrintRequestAttributeSet,4,int size(),False
6,HashPrintRequestAttributeSet,5,boolean isEmpty(),False
7,HashPrintServiceAttributeSet,1,boolean add(PrintServiceAttribute attribute),False
7,HashPrintServiceAttributeSet,2,boolean remove(PrintServiceAttribute attribute),False
7,HashPrintServiceAttributeSet,3,boolean contains(PrintServiceAttribute attribute),False
7,HashPrintServiceAttributeSet,4,int size(),False
7,HashPrintServiceAttributeSet,5,Iterator<PrintServiceAttribute> iterator(),False
8,IntegerSyntax,1,int getValue(),True
8,IntegerSyntax,2,int getMinValue(),False
8,IntegerSyntax,3,int getMaxValue(),False
8,IntegerSyntax,4,boolean isIntegerSyntax(),False
8,IntegerSyntax,5,boolean isSupported(int syntax),False
9,ResolutionSyntax,1,int getHorizontal(),False
9,ResolutionSyntax,2,int getVertical(),False
9,ResolutionSyntax,3,boolean equals(Object obj),True
9,ResolutionSyntax,4,int hashCode(),True
9,ResolutionSyntax,5,String toString(),True
10,SetOfIntegerSyntax,1,boolean add(int i),False
10,SetOfIntegerSyntax,2,boolean remove(int i),False
10,SetOfIntegerSyntax,3,boolean contains(int i),True
10,SetOfIntegerSyntax,4,int size(),False
10,SetOfIntegerSyntax,5,boolean isEmpty(),False
11,Size2DSyntax,1,"Size2DSyntax(int width, int height)",False
11,Size2DSyntax,2,int getWidth(),False
11,Size2DSyntax,3,int getHeight(),False
11,Size2DSyntax,4,boolean equals(Object obj),True
11,Size2DSyntax,5,int hashCode(),True
12,TextSyntax,1,TextSyntax(String value),False
12,TextSyntax,2,String getValue(),True
12,TextSyntax,3,int hashCode(),True
12,TextSyntax,4,boolean equals(Object obj),True
12,TextSyntax,5,String toString(),True
13,URISyntax,1,boolean isAbsolute(),False
13,URISyntax,2,boolean isOpaque(),False
13,URISyntax,3,String getScheme(),False
13,URISyntax,4,String getSchemeSpecificPart(),False
13,URISyntax,5,String getAuthority(),False
13,URISyntax,6,String getUserInfo(),False
13,URISyntax,7,String getHost(),False
13,URISyntax,8,int getPort(),False
13,URISyntax,9,String getPath(),False
13,URISyntax,10,String getQuery(),False
13,URISyntax,11,String getFragment(),False
13,URISyntax,12,URI resolve(String relative),False
13,URISyntax,13,URI relativize(URI uri),False
13,URISyntax,14,boolean sameFile(URI uri),False
13,URISyntax,15,String toString(),True
13,URISyntax,16,URI create(String uri),False
13,URISyntax,17,URI parse(String uri),False
13,URISyntax,18,boolean isAbsolute(String uri),False
13,URISyntax,19,boolean isOpaque(String uri),False
13,URISyntax,20,String getScheme(String uri),False
13,URISyntax,21,String getSchemeSpecificPart(String uri),False
13,URISyntax,22,String getAuthority(String uri),False
13,URISyntax,23,String getUserInfo(String uri),False
13,URISyntax,24,String getHost(String uri),False
13,URISyntax,25,int getPort(String uri),False
13,URISyntax,26,String getPath(String uri),False
13,URISyntax,27,String getQuery(String uri),False
13,URISyntax,28,String getFragment(String uri),False
13,URISyntax,29,"String resolve(String relative, String base)",False
13,URISyntax,30,"String relativize(String uri, String base)",False
13,URISyntax,31,"boolean sameFile(String uri1, String uri2)",False
13,URISyntax,32,String toString(URI uri),False
13,URISyntax,33,"URI create(String uri, String base)",False
13,URISyntax,34,"URI parse(String uri, String base)",False
