Sample Number,ClassName,Snippet Number,Method,Exist
0,ArrayType,1,boolean contains(Object o),False
0,ArrayType,2,int size(),False
0,ArrayType,3,Object get(int index),False
0,ArrayType,4,"Object set(int index, Object element)",False
0,ArrayType,5,boolean isEmpty(),False
1,CompositeDataInvocationHandler,1,Object get(String key),False
1,CompositeDataInvocationHandler,2,Set<String> keySet(),False
1,CompositeDataInvocationHandler,3,boolean containsKey(String key),False
1,CompositeDataInvocationHandler,4,boolean containsValue(Object value),False
1,CompositeDataInvocationHandler,5,int size(),False
2,CompositeDataSupport,1,boolean containsKey(String key),True
2,CompositeDataSupport,2,Object get(String key),True
2,CompositeDataSupport,3,Set<String> keySet(),False
2,CompositeDataSupport,4,int size(),False
2,CompositeDataSupport,5,Collection<Object> values(),False
3,CompositeType,1,boolean contains(Object o),False
3,CompositeType,2,boolean remove(Object o),False
3,CompositeType,3,int size(),False
3,CompositeType,4,Object[] toArray(),False
3,CompositeType,5,boolean isEmpty(),False
4,OpenMBeanAttributeInfoSupport,1,"OpenMBeanAttributeInfoSupport.newBoolean(String name, String description)",False
4,OpenMBeanAttributeInfoSupport,2,"OpenMBeanAttributeInfoSupport.newInteger(String name, String description)",False
4,OpenMBeanAttributeInfoSupport,3,"OpenMBeanAttributeInfoSupport.newString(String name, String description)",False
4,OpenMBeanAttributeInfoSupport,4,"OpenMBeanAttributeInfoSupport.newCompositeType(String name, String description, String type)",False
4,OpenMBeanAttributeInfoSupport,5,"OpenMBeanAttributeInfoSupport.newTabularType(String name, String description, String rowType, String[] columnNames, String[] columnTypes)",False
5,OpenMBeanConstructorInfoSupport,1,"OpenMBeanConstructorInfoSupport(String name, String description, MBeanParameterInfo[] params)",False
5,OpenMBeanConstructorInfoSupport,2,getClassName(),False
5,OpenMBeanConstructorInfoSupport,3,getDescription(),False
5,OpenMBeanConstructorInfoSupport,4,getConstructorName(),False
5,OpenMBeanConstructorInfoSupport,5,getParameterInfo(),False
5,OpenMBeanConstructorInfoSupport,6,equals(Object obj),False
5,OpenMBeanConstructorInfoSupport,7,hashCode(),False
