Sample Number,ClassName,Snippet Number,Method,Exist
0,Date,1,int compareTo(Date date),False
0,Date,2,boolean after(Date date),False
0,Date,3,boolean before(Date date),False
0,Date,4,"Date valueOf(int year, int month, int dayOfMonth)",False
0,Date,5,long getTime(),False
1,DriverManager,1,DriverManager.getConnection(String url),False
1,DriverManager,2,"DriverManager.getConnection(String url, String user, String password)",False
1,DriverManager,3,DriverManager.registerDriver(Driver driver),False
1,DriverManager,4,DriverManager.getDrivers(),False
1,DriverManager,5,DriverManager.getDriver(String url),False
2,DriverPropertyInfo,1,String getName(),False
2,DriverPropertyInfo,2,String getValue(),False
2,DriverPropertyInfo,3,void setName(String name),False
2,DriverPropertyInfo,4,void setValue(String value),False
2,DriverPropertyInfo,5,boolean isRequired(),False
3,SQLPermission,1,SQLPermission(String name),False
3,SQLPermission,2,"SQLPermission(String name, String actions)",False
3,SQLPermission,3,String getActions(),False
3,SQLPermission,4,boolean implies(Permission p),False
3,SQLPermission,5,String getName(),False
4,Time,1,int compareTo(Time time),False
4,Time,2,long getTime(),False
4,Time,3,void setTime(long time),True
4,Time,4,String toString(),True
4,Time,5,int hashCode(),False
5,Timestamp,1,long getTime(),True
5,Timestamp,2,void setTime(long time),True
5,Timestamp,3,int compareTo(Timestamp anotherTimestamp),True
5,Timestamp,4,String toString(),True
5,Timestamp,5,int hashCode(),True
