Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,X500Principal,1,X500Principal(String name),False,NULL
0,X500Principal,2,String getName(),True,Returns a string representation of the X.500 distinguished name using the format defined in RFC 2253.
0,X500Principal,3,boolean equals(Object obj),True,Compares the specified Object with this X500Principal for equality.
0,X500Principal,4,int hashCode(),True,Return a hash code for this X500Principal.
0,X500Principal,5,String toString(),True,Return a user-friendly string representation of this X500Principal.
1,X500PrivateCredential,1,"X500PrivateCredential(PrivateKey privateKey, X500Principal issuer)",False,NULL
1,X500PrivateCredential,2,PrivateKey getPrivateKey(),True,Returns the PrivateKey.
1,X500PrivateCredential,3,X500Principal getIssuer(),False,NULL
1,X500PrivateCredential,4,void setPrivateKey(PrivateKey privateKey),False,NULL
1,X500PrivateCredential,5,void setIssuer(X500Principal issuer),False,NULL
