ClassName,Method,Return Type,Description
DOMCryptoContext,get(Object key),Object,This implementation uses an internal HashMap to get the object that the specified key maps to.
DOMCryptoContext,getBaseURI(),String,Returns the base URI.
DOMCryptoContext,getDefaultNamespacePrefix(),String,Returns the default namespace prefix.
DOMCryptoContext,getElementById(String idValue),Element,Returns the Element with the specified ID attribute value.
DOMCryptoContext,getKeySelector(),KeySelector,Returns the key selector for finding a key.
DOMCryptoContext,"getNamespacePrefix(String namespaceURI, String defaultPrefix)",String,This implementation uses an internal HashMap to get the prefix that the specified URI maps to.
DOMCryptoContext,getProperty(String name),Object,This implementation uses an internal HashMap to get the object that the specified name maps to.
DOMCryptoContext,getURIDereferencer(),URIDereferencer,Returns a URIDereferencer that is used to dereference URIReferences.
DOMCryptoContext,iterator(),Iterator,Returns a read-only iterator over the set of Id/Element mappings of this DOMCryptoContext.
DOMCryptoContext,"put(Object key, Object value)",Object,This implementation uses an internal HashMap to map the key to the specified object.
DOMCryptoContext,"putNamespacePrefix(String namespaceURI, String prefix)",String,This implementation uses an internal HashMap to map the URI to the specified prefix.
DOMCryptoContext,setBaseURI(String baseURI),void,Sets the base URI.
DOMCryptoContext,setDefaultNamespacePrefix(String defaultPrefix),void,Sets the default namespace prefix.
DOMCryptoContext,"setIdAttributeNS(Element element, String namespaceURI, String localName)",void,Registers the element's attribute specified by the namespace URI and local name to be of type ID.
DOMCryptoContext,setKeySelector(KeySelector ks),void,Sets the key selector for finding a key.
DOMCryptoContext,"setProperty(String name, Object value)",Object,This implementation uses an internal HashMap to map the name to the specified object.
DOMCryptoContext,setURIDereferencer(URIDereferencer dereferencer),void,Sets a URIDereferencer that is used to dereference URIReferences.
DOMStructure,getNode(),Node,Returns the node contained in this DOMStructure.
DOMStructure,isFeatureSupported(String feature),boolean,Indicates whether a specified feature is supported.
