Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,FileCacheImageInputStream,1,void close(),True,,"

close
public void close()
           throws IOException
Closes this FileCacheImageInputStream, closing
 and removing the cache file.  The source InputStream
 is not closed.

Specified by:
close in interface Closeable
Specified by:
close in interface AutoCloseable
Specified by:
close in interface ImageInputStream
Overrides:
close in class ImageInputStreamImpl
Throws:
IOException - if an error occurs.


"
0,FileCacheImageInputStream,2,long length(),False,,NULL
0,FileCacheImageInputStream,3,int read(),True,,"

read
public int read()
         throws IOException
Description copied from class: ImageInputStreamImpl
Reads a single byte from the stream and returns it as an
 int between 0 and 255.  If EOF is reached,
 -1 is returned.

  Subclasses must provide an implementation for this method.
 The subclass implementation should update the stream position
 before exiting.

  The bit offset within the stream must be reset to zero before
 the read occurs.

Specified by:
read in interface ImageInputStream
Specified by:
read in class ImageInputStreamImpl
Returns:
the value of the next byte in the stream, or -1
 if EOF is reached.
Throws:
IOException - if the stream has been closed.


"
0,FileCacheImageInputStream,4,"int read(byte[] b, int off, int len)",True,,"

read
public int read(byte[] b,
                int off,
                int len)
         throws IOException
Description copied from class: ImageInputStreamImpl
Reads up to len bytes from the stream, and stores
 them into b starting at index off.
 If no bytes can be read because the end of the stream has been
 reached, -1 is returned.

  The bit offset within the stream must be reset to zero before
 the read occurs.

  Subclasses must provide an implementation for this method.
 The subclass implementation should update the stream position
 before exiting.

Specified by:
read in interface ImageInputStream
Specified by:
read in class ImageInputStreamImpl
Parameters:
b - an array of bytes to be written to.
off - the starting position within b to write to.
len - the maximum number of bytes to read.
Returns:
the number of bytes actually read, or -1
 to indicate EOF.
Throws:
IOException - if an I/O error occurs.


"
0,FileCacheImageInputStream,5,boolean isCached(),True,,"

isCached
public boolean isCached()
Returns true since this
 ImageInputStream caches data in order to allow
 seeking backwards.

Specified by:
isCached in interface ImageInputStream
Overrides:
isCached in class ImageInputStreamImpl
Returns:
true.
See Also:
isCachedMemory(), 
isCachedFile()


"
1,FileCacheImageOutputStream,1,void close(),True,,"

close
public void close()
           throws IOException
Closes this FileCacheImageOutputStream.  All
 pending data is flushed to the output, and the cache file
 is closed and removed.  The destination OutputStream
 is not closed.

Specified by:
close in interface Closeable
Specified by:
close in interface AutoCloseable
Specified by:
close in interface ImageInputStream
Overrides:
close in class ImageInputStreamImpl
Throws:
IOException - if an error occurs.


"
1,FileCacheImageOutputStream,2,long getStreamPosition(),False,,NULL
1,FileCacheImageOutputStream,3,void flushBefore(long pos),True,,"

flushBefore
public void flushBefore(long pos)
                 throws IOException
Description copied from interface: ImageInputStream
Discards the initial portion of the stream prior to the
 indicated position.  Attempting to seek to an offset within the
 flushed portion of the stream will result in an
 IndexOutOfBoundsException.

  Calling flushBefore may allow classes
 implementing this interface to free up resources such as memory
 or disk space that are being used to store data from the
 stream.

Specified by:
flushBefore in interface ImageInputStream
Specified by:
flushBefore in interface ImageOutputStream
Overrides:
flushBefore in class ImageInputStreamImpl
Parameters:
pos - a long containing the length of the
 stream prefix that may be flushed.
Throws:
IOException - if an I/O error occurs.


"
1,FileCacheImageOutputStream,4,"void write(byte[] b, int off, int len)",True,,"

write
public void write(byte[] b,
                  int off,
                  int len)
           throws IOException
Description copied from interface: ImageOutputStream
Writes a sequence of bytes to the stream at the current
 position.  If len is 0, nothing is written.
 The byte b[off] is written first, then the byte
 b[off + 1], and so on.

  If the bit offset within the stream is non-zero, the
 remainder of the current byte is padded with 0s
 and written out first.  The bit offset will be 0 after the
 write.  Implementers can use the
 flushBits
 method of ImageOutputStreamImpl
 to guarantee this.

Specified by:
write in interface DataOutput
Specified by:
write in interface ImageOutputStream
Specified by:
write in class ImageOutputStreamImpl
Parameters:
b - an array of bytes to be written.
off - the start offset in the data.
len - the number of bytes to write.
Throws:
IOException - if an I/O error occurs.


"
1,FileCacheImageOutputStream,5,void write(int b),True,,"

write
public void write(int b)
           throws IOException
Description copied from interface: ImageOutputStream
Writes a single byte to the stream at the current position.
 The 24 high-order bits of b are ignored.

  If the bit offset within the stream is non-zero, the
 remainder of the current byte is padded with 0s
 and written out first.  The bit offset will be 0 after the
 write.  Implementers can use the
 flushBits
 method of ImageOutputStreamImpl
 to guarantee this.

Specified by:
write in interface DataOutput
Specified by:
write in interface ImageOutputStream
Specified by:
write in class ImageOutputStreamImpl
Parameters:
b - an int whose lower 8 bits are to be
 written.
Throws:
IOException - if an I/O error occurs.


"
2,FileImageInputStream,1,int read(),True,,"

read
public int read()
         throws IOException
Description copied from class: ImageInputStreamImpl
Reads a single byte from the stream and returns it as an
 int between 0 and 255.  If EOF is reached,
 -1 is returned.

  Subclasses must provide an implementation for this method.
 The subclass implementation should update the stream position
 before exiting.

  The bit offset within the stream must be reset to zero before
 the read occurs.

Specified by:
read in interface ImageInputStream
Specified by:
read in class ImageInputStreamImpl
Returns:
the value of the next byte in the stream, or -1
 if EOF is reached.
Throws:
IOException - if the stream has been closed.


"
