ClassName,Method,Return Type,Description,Full Description
AttributeSetUtilities,synchronizedView(AttributeSet attributeSet),static AttributeSet,Creates a synchronized view of the given attribute set.,"

synchronizedView
public static AttributeSet synchronizedView(AttributeSet attributeSet)
Creates a synchronized view of the given attribute set.

Parameters:
attributeSet - Underlying attribute set.
Returns:
Synchronized view of attributeSet.
Throws:
NullPointerException - Thrown if attributeSet is null.


"
AttributeSetUtilities,synchronizedView(DocAttributeSet attributeSet),static DocAttributeSet,Creates a synchronized view of the given doc attribute set.,"

synchronizedView
public static DocAttributeSet synchronizedView(DocAttributeSet attributeSet)
Creates a synchronized view of the given doc attribute set.

Parameters:
attributeSet - Underlying doc attribute set.
Returns:
Synchronized view of attributeSet.
Throws:
NullPointerException - Thrown if attributeSet is null.


"
AttributeSetUtilities,synchronizedView(PrintJobAttributeSet attributeSet),static PrintJobAttributeSet,Creates a synchronized view of the given print job attribute set.,"

synchronizedView
public static PrintJobAttributeSet synchronizedView(PrintJobAttributeSet attributeSet)
Creates a synchronized view of the given print job attribute set.

Parameters:
attributeSet - Underlying print job attribute set.
Returns:
Synchronized view of attributeSet.
Throws:
NullPointerException - Thrown if attributeSet is null.


"
AttributeSetUtilities,synchronizedView(PrintRequestAttributeSet attributeSet),static PrintRequestAttributeSet,Creates a synchronized view of the given print request attribute set.,"

synchronizedView
public static PrintRequestAttributeSet synchronizedView(PrintRequestAttributeSet attributeSet)
Creates a synchronized view of the given print request attribute set.

Parameters:
attributeSet - Underlying print request attribute set.
Returns:
Synchronized view of attributeSet.
Throws:
NullPointerException - Thrown if attributeSet is null.


"
AttributeSetUtilities,synchronizedView(PrintServiceAttributeSet attributeSet),static PrintServiceAttributeSet,Creates a synchronized view of the given print service attribute set.,"

synchronizedView
public static PrintServiceAttributeSet synchronizedView(PrintServiceAttributeSet attributeSet)
Creates a synchronized view of the given print service attribute set.

Parameters:
attributeSet - Underlying print service attribute set.
Returns:
Synchronized view of attributeSet.


"
AttributeSetUtilities,unmodifiableView(AttributeSet attributeSet),static AttributeSet,Creates an unmodifiable view of the given attribute set.,"

unmodifiableView
public static AttributeSet unmodifiableView(AttributeSet attributeSet)
Creates an unmodifiable view of the given attribute set.

Parameters:
attributeSet - Underlying attribute set.
Returns:
Unmodifiable view of attributeSet.
Throws:
NullPointerException - Thrown if attributeSet is null. Null is never a


"
AttributeSetUtilities,unmodifiableView(DocAttributeSet attributeSet),static DocAttributeSet,Creates an unmodifiable view of the given doc attribute set.,"

unmodifiableView
public static DocAttributeSet unmodifiableView(DocAttributeSet attributeSet)
Creates an unmodifiable view of the given doc attribute set.

Parameters:
attributeSet - Underlying doc attribute set.
Returns:
Unmodifiable view of attributeSet.
Throws:
NullPointerException - Thrown if attributeSet is null.


"
AttributeSetUtilities,unmodifiableView(PrintJobAttributeSet attributeSet),static PrintJobAttributeSet,Creates an unmodifiable view of the given print job attribute set.,"

unmodifiableView
public static PrintJobAttributeSet unmodifiableView(PrintJobAttributeSet attributeSet)
Creates an unmodifiable view of the given print job attribute set.

Parameters:
attributeSet - Underlying print job attribute set.
Returns:
Unmodifiable view of attributeSet.
Throws:
NullPointerException - Thrown if attributeSet is null.


"
AttributeSetUtilities,unmodifiableView(PrintRequestAttributeSet attributeSet),static PrintRequestAttributeSet,Creates an unmodifiable view of the given print request attribute set.,"

unmodifiableView
public static PrintRequestAttributeSet unmodifiableView(PrintRequestAttributeSet attributeSet)
Creates an unmodifiable view of the given print request attribute set.

Parameters:
attributeSet - Underlying print request attribute set.
Returns:
Unmodifiable view of attributeSet.
Throws:
NullPointerException - Thrown if attributeSet is null.


"
AttributeSetUtilities,unmodifiableView(PrintServiceAttributeSet attributeSet),static PrintServiceAttributeSet,Creates an unmodifiable view of the given print service attribute set.,"

unmodifiableView
public static PrintServiceAttributeSet unmodifiableView(PrintServiceAttributeSet attributeSet)
Creates an unmodifiable view of the given print service attribute set.

Parameters:
attributeSet - Underlying print service attribute set.
Returns:
Unmodifiable view of attributeSet.
Throws:
NullPointerException - Thrown if attributeSet is null.


"
AttributeSetUtilities,"verifyAttributeCategory(Object object, Class<?> interfaceName)",static Class<?>,"Verify that the given object is a Class that implements the given interface, which is assumed to be interface Attribute or a subinterface thereof.","

verifyAttributeCategory
public static Class<?> verifyAttributeCategory(Object object,
                                               Class<?> interfaceName)
Verify that the given object is a Class that
 implements the given interface, which is assumed to be interface Attribute or a subinterface thereof.

Parameters:
object - Object to test.
interfaceName - Interface the object must implement.
Returns:
If object is a Class
          that implements interfaceName,
          object is returned downcast to type Class; otherwise an exception is thrown.
Throws:
NullPointerException - (unchecked exception) Thrown if object is null.
ClassCastException - (unchecked exception) Thrown if object is not a
     Class that implements
     interfaceName.


"
AttributeSetUtilities,"verifyAttributeValue(Object object, Class<?> interfaceName)",static Attribute,"Verify that the given object is an instance of the given interface, which is assumed to be interface Attribute or a subinterface thereof.","

verifyAttributeValue
public static Attribute verifyAttributeValue(Object object,
                                             Class<?> interfaceName)
Verify that the given object is an instance of the given interface, which
 is assumed to be interface Attribute or a subinterface
 thereof.

Parameters:
object - Object to test.
interfaceName - Interface of which the object must be an instance.
Returns:
If object is an instance of
          interfaceName, object is returned
          downcast to type Attribute; otherwise an
          exception is thrown.
Throws:
NullPointerException - (unchecked exception) Thrown if object is null.
ClassCastException - (unchecked exception) Thrown if object is not an
     instance of interfaceName.


"
AttributeSetUtilities,"verifyCategoryForValue(Class<?> category, Attribute attribute)",static void,Verify that the given attribute category object is equal to the category of the given attribute value object.,"

verifyCategoryForValue
public static void verifyCategoryForValue(Class<?> category,
                                          Attribute attribute)
Verify that the given attribute category object is equal to the
 category of the given attribute value object. If so, this method
 returns doing nothing. If not, this method throws an exception.

Parameters:
category - Attribute category to test.
attribute - Attribute value to test.
Throws:
NullPointerException - (unchecked exception) Thrown if the category is
     null or if the attribute is null.
IllegalArgumentException - (unchecked exception) Thrown if the category is not
     equal to the category of the attribute.


"
DateTimeSyntax,equals(Object object),boolean,Returns whether this date-time attribute is equivalent to the passed in object.,"

equals
public boolean equals(Object object)
Returns whether this date-time attribute is equivalent to the passed in
 object. To be equivalent, all of the following conditions must be true:
 

object is not null.
 
object is an instance of class DateTimeSyntax.
 
 This date-time attribute's java.util.Date value and
 object's java.util.Date value are
 equal. 

Overrides:
equals in class Object
Parameters:
object - Object to compare to.
Returns:
True if object is equivalent to this date-time
          attribute, false otherwise.
See Also:
Object.hashCode(), 
HashMap


"
DateTimeSyntax,getValue(),Date,Returns this date-time attribute's java.util.Date value.,"

getValue
public Date getValue()
Returns this date-time attribute's java.util.Date
 value.

Returns:
the Date.


"
DateTimeSyntax,hashCode(),int,Returns a hash code value for this date-time attribute.,"

hashCode
public int hashCode()
Returns a hash code value for this date-time attribute. The hashcode is
 that of this attribute's java.util.Date value.

Overrides:
hashCode in class Object
Returns:
a hash code value for this object.
See Also:
Object.equals(java.lang.Object), 
System.identityHashCode(java.lang.Object)


"
DateTimeSyntax,toString(),String,Returns a string value corresponding to this date-time attribute.,"

toString
public String toString()
Returns a string value corresponding to this date-time attribute.
 The string value is just this attribute's
 java.util.Date  value
 converted to a string.

Overrides:
toString in class Object
Returns:
a string representation of the object.


"
EnumSyntax,clone(),Object,"Returns a clone of this enumeration value, which to preserve the semantics of enumeration values is the same object as this enumeration value.","

clone
public Object clone()
Returns a clone of this enumeration value, which to preserve the
 semantics of enumeration values is the same object as this enumeration
 value.

Overrides:
clone in class Object
Returns:
a clone of this instance.
See Also:
Cloneable


"
EnumSyntax,getEnumValueTable(),protected EnumSyntax[],Returns the enumeration value table for this enumeration value's enumeration class.,"

getEnumValueTable
protected EnumSyntax[] getEnumValueTable()
Returns the enumeration value table for this enumeration value's
 enumeration class. The enumeration class's integer values are assumed to
 lie in the range L..L+N-1, where L is the
 value returned by getOffset() and
 N is the length of the enumeration value table. The element in the
 enumeration value table at index i-L is the enumeration
 value object whose integer value is i; the readResolve() method needs this to preserve singleton
 semantics during deserialization of an enumeration instance. If an
 integer within the above range is not used by any enumeration value,
 leave the corresponding table element null.
 
 The default implementation returns null. If the enumeration class (a
 subclass of class EnumSyntax) does not override this method to return
 a non-null enumeration value table, and the subclass does not override
 the readResolve() method, the base
 class readResolve() method will throw
 an exception whenever an enumeration instance is deserialized from an
 object input stream.

Returns:
the value table


"
EnumSyntax,getOffset(),protected int,Returns the lowest integer value used by this enumeration value's enumeration class.,"

getOffset
protected int getOffset()
Returns the lowest integer value used by this enumeration value's
 enumeration class.
 
 The default implementation returns 0. If the enumeration class (a
 subclass of class EnumSyntax) uses integer values starting at other than
 0, override this method in the subclass.

Returns:
the offset of the lowest enumeration value.


"
