ClassName,Method,Return Type,Description,Full Description
AbstractTableModel,addTableModelListener(TableModelListener l),void,Adds a listener to the list that's notified each time a change to the data model occurs.,"

addTableModelListener
public void addTableModelListener(TableModelListener l)
Adds a listener to the list that's notified each time a change
 to the data model occurs.

Specified by:
addTableModelListener in interface TableModel
Parameters:
l - the TableModelListener


"
AbstractTableModel,findColumn(String columnName),int,Returns a column given its name.,"

findColumn
public int findColumn(String columnName)
Returns a column given its name.
 Implementation is naive so this should be overridden if
 this method is to be called often. This method is not
 in the TableModel interface and is not used by the
 JTable.

Parameters:
columnName - string containing name of column to be located
Returns:
the column with columnName, or -1 if not found


"
AbstractTableModel,"fireTableCellUpdated(int row, int column)",void,"Notifies all listeners that the value of the cell at [row, column] has been updated.","

fireTableCellUpdated
public void fireTableCellUpdated(int row,
                                 int column)
Notifies all listeners that the value of the cell at
 [row, column] has been updated.

Parameters:
row - row of cell which has been updated
column - column of cell which has been updated
See Also:
TableModelEvent, 
EventListenerList


"
AbstractTableModel,fireTableChanged(TableModelEvent e),void,Forwards the given notification event to all TableModelListeners that registered themselves as listeners for this table model.,"

fireTableChanged
public void fireTableChanged(TableModelEvent e)
Forwards the given notification event to all
 TableModelListeners that registered
 themselves as listeners for this table model.

Parameters:
e - the event to be forwarded
See Also:
addTableModelListener(javax.swing.event.TableModelListener), 
TableModelEvent, 
EventListenerList


"
AbstractTableModel,fireTableDataChanged(),void,Notifies all listeners that all cell values in the table's rows may have changed.,"

fireTableDataChanged
public void fireTableDataChanged()
Notifies all listeners that all cell values in the table's
 rows may have changed. The number of rows may also have changed
 and the JTable should redraw the
 table from scratch. The structure of the table (as in the order of the
 columns) is assumed to be the same.

See Also:
TableModelEvent, 
EventListenerList, 
JTable.tableChanged(TableModelEvent)


"
AbstractTableModel,"fireTableRowsDeleted(int firstRow, int lastRow)",void,"Notifies all listeners that rows in the range [firstRow, lastRow], inclusive, have been deleted.","

fireTableRowsDeleted
public void fireTableRowsDeleted(int firstRow,
                                 int lastRow)
Notifies all listeners that rows in the range
 [firstRow, lastRow], inclusive, have been deleted.

Parameters:
firstRow - the first row
lastRow - the last row
See Also:
TableModelEvent, 
EventListenerList


"
AbstractTableModel,"fireTableRowsInserted(int firstRow, int lastRow)",void,"Notifies all listeners that rows in the range [firstRow, lastRow], inclusive, have been inserted.","

fireTableRowsInserted
public void fireTableRowsInserted(int firstRow,
                                  int lastRow)
Notifies all listeners that rows in the range
 [firstRow, lastRow], inclusive, have been inserted.

Parameters:
firstRow - the first row
lastRow - the last row
See Also:
TableModelEvent, 
EventListenerList


"
AbstractTableModel,"fireTableRowsUpdated(int firstRow, int lastRow)",void,"Notifies all listeners that rows in the range [firstRow, lastRow], inclusive, have been updated.","

fireTableRowsUpdated
public void fireTableRowsUpdated(int firstRow,
                                 int lastRow)
Notifies all listeners that rows in the range
 [firstRow, lastRow], inclusive, have been updated.

Parameters:
firstRow - the first row
lastRow - the last row
See Also:
TableModelEvent, 
EventListenerList


"
AbstractTableModel,fireTableStructureChanged(),void,Notifies all listeners that the table's structure has changed.,"

fireTableStructureChanged
public void fireTableStructureChanged()
Notifies all listeners that the table's structure has changed.
 The number of columns in the table, and the names and types of
 the new columns may be different from the previous state.
 If the JTable receives this event and its
 autoCreateColumnsFromModel
 flag is set it discards any table columns that it had and reallocates
 default columns in the order they appear in the model. This is the
 same as calling setModel(TableModel) on the
 JTable.

See Also:
TableModelEvent, 
EventListenerList


"
AbstractTableModel,getColumnClass(int columnIndex),Class<?>,Returns Object.class regardless of columnIndex.,"

getColumnClass
public Class<?> getColumnClass(int columnIndex)
Returns Object.class regardless of columnIndex.

Specified by:
getColumnClass in interface TableModel
Parameters:
columnIndex - the column being queried
Returns:
the Object.class


"
AbstractTableModel,getColumnName(int column),String,"Returns a default name for the column using spreadsheet conventions: A, B, C, ...","

getColumnName
public String getColumnName(int column)
Returns a default name for the column using spreadsheet conventions:
  A, B, C, ... Z, AA, AB, etc.  If column cannot be found,
  returns an empty string.

Specified by:
getColumnName in interface TableModel
Parameters:
column - the column being queried
Returns:
a string containing the default name of column


"
AbstractTableModel,getListeners(Class<T> listenerType),<T extends EventListener> T[],Returns an array of all the objects currently registered as FooListeners upon this AbstractTableModel.,"

getListeners
public <T extends EventListener> T[] getListeners(Class<T> listenerType)
Returns an array of all the objects currently registered
 as FooListeners
 upon this AbstractTableModel.
 FooListeners are registered using the
 addFooListener method.

 

 You can specify the listenerType argument
 with a class literal,
 such as
 FooListener.class.
 For example, you can query a
 model m
 for its table model listeners with the following code:

 TableModelListener[] tmls = (TableModelListener[])(m.getListeners(TableModelListener.class));

 If no such listeners exist, this method returns an empty array.

Parameters:
listenerType - the type of listeners requested; this parameter
          should specify an interface that descends from
          java.util.EventListener
Returns:
an array of all objects registered as
          FooListeners on this component,
          or an empty array if no such
          listeners have been added
Throws:
ClassCastException - if listenerType
          doesn't specify a class or interface that implements
          java.util.EventListener
Since:
1.3
See Also:
getTableModelListeners()


"
AbstractTableModel,getTableModelListeners(),TableModelListener[],Returns an array of all the table model listeners registered on this model.,"

getTableModelListeners
public TableModelListener[] getTableModelListeners()
Returns an array of all the table model listeners
 registered on this model.

Returns:
all of this model's TableModelListeners
         or an empty
         array if no table model listeners are currently registered
Since:
1.4
See Also:
addTableModelListener(javax.swing.event.TableModelListener), 
removeTableModelListener(javax.swing.event.TableModelListener)


"
AbstractTableModel,"isCellEditable(int rowIndex, int columnIndex)",boolean,Returns false.,"

isCellEditable
public boolean isCellEditable(int rowIndex,
                              int columnIndex)
Returns false.  This is the default implementation for all cells.

Specified by:
isCellEditable in interface TableModel
Parameters:
rowIndex - the row being queried
columnIndex - the column being queried
Returns:
false
See Also:
TableModel.setValueAt(java.lang.Object, int, int)


"
AbstractTableModel,removeTableModelListener(TableModelListener l),void,Removes a listener from the list that's notified each time a change to the data model occurs.,"

removeTableModelListener
public void removeTableModelListener(TableModelListener l)
Removes a listener from the list that's notified each time a
 change to the data model occurs.

Specified by:
removeTableModelListener in interface TableModel
Parameters:
l - the TableModelListener


"
AbstractTableModel,"setValueAt(Object aValue, int rowIndex, int columnIndex)",void,This empty implementation is provided so users don't have to implement this method if their data model is not editable.,"

setValueAt
public void setValueAt(Object aValue,
                       int rowIndex,
                       int columnIndex)
This empty implementation is provided so users don't have to implement
  this method if their data model is not editable.

Specified by:
setValueAt in interface TableModel
Parameters:
aValue - value to assign to cell
rowIndex - row of cell
columnIndex - column of cell
See Also:
TableModel.getValueAt(int, int), 
TableModel.isCellEditable(int, int)


"
DefaultTableCellRenderer,"firePropertyChange(String propertyName, boolean oldValue, boolean newValue)",void,Overridden for performance reasons.,"

firePropertyChange
public void firePropertyChange(String propertyName,
                               boolean oldValue,
                               boolean newValue)
Overridden for performance reasons.
 See the Implementation Note
 for more information.

Overrides:
firePropertyChange in class JComponent
Parameters:
propertyName - the property whose value has changed
oldValue - the property's previous value
newValue - the property's new value


"
DefaultTableCellRenderer,"firePropertyChange(String propertyName, Object oldValue, Object newValue)",protected void,Overridden for performance reasons.,"

firePropertyChange
protected void firePropertyChange(String propertyName,
                                  Object oldValue,
                                  Object newValue)
Overridden for performance reasons.
 See the Implementation Note
 for more information.

Overrides:
firePropertyChange in class Component
Parameters:
propertyName - the property whose value has changed
oldValue - the property's previous value
newValue - the property's new value


"
