Sample Number,ClassName,Snippet Number,Method,Exist
0,Invoker,1,Invoker createEndpointIFace(),False
0,Invoker,2,"void invoke(Invoker inv, Packet arg)",False
0,Invoker,3,void getMode(),False
0,Invoker,4,Iterator<URL> getJarPaths(),False
0,Invoker,5,ClassLoader getJarFile(URL url),False
1,Provider,1,"javax.xml.ws.spi.Provider.ServiceDelegate createServiceDelegate(URL wsdlDocumentLocation, QName serviceName, Class<javax.xml.ws.Service> serviceClass)",False
1,Provider,2,"javax.xml.ws.spi.Provider.createPortDelegate(EndpointReference epr, Class<T> clazz)",False
1,Provider,3,"ServiceDelegate createServiceDelegate(URL wsdlDocumentLocation, QName serviceName, Class<javax.xml.ws.Service> serviceClass, WebServiceFeature... features)",False
1,Provider,4,PortInfo createPortInfo(WSDLPort port),False
1,Provider,5,"void disptach(Object arg0, MethodHandler arg1, Map<String, Object> arg2)",False
2,ServiceDelegate,1,void initEndpoint(T endpoint),False
2,ServiceDelegate,2,"void addPort(QName portName, String bindingId, String endpointAddress)",True
2,ServiceDelegate,3,Iterator<QName> getPorts(),True
2,ServiceDelegate,4,QName getServiceName(),True
2,ServiceDelegate,5,void setExecutor(Executor executor),True
