FileName,UsedPackage
AudioFileFormat_1,True
AudioFileFormat_2,True
AudioFileFormat_3,True
AudioFileFormat_Type_1,True
AudioFileFormat_Type_2,True
AudioFileFormat_Type_3,True
AudioFormat_1,True
AudioFormat_2,True
AudioFormat_3,True
AudioFormat_4,True
AudioFormat_Encoding_1,True
AudioFormat_Encoding_2,True
AudioFormat_Encoding_3,True
AudioInputStream_1,True
AudioInputStream_2,True
AudioInputStream_3,True
AudioInputStream_5,True
AudioSystem_1,True
AudioSystem_2,True
AudioSystem_3,True
AudioSystem_4,True
AudioSystem_5,True
BooleanControl_1,True
BooleanControl_2,True
BooleanControl_5,True
CompoundControl_1,True
CompoundControl_3,True
Control_Type_1,True
Control_Type_2,True
Control_Type_3,True
DataLine_Info_1,True
DataLine_Info_2,True
EnumControl_1,True
EnumControl_2,True
EnumControl_3,True
EnumControl_4,True
FloatControl_1,True
FloatControl_2,True
FloatControl_3,True
FloatControl_4,True
FloatControl_5,True
Line_Info_2,True
Line_Info_5,True
LineEvent_1,True
LineEvent_2,True
LineEvent_3,True
LineEvent_5,True
LineEvent_Type_2,True
LineEvent_Type_3,True
LineEvent_Type_4,True
Mixer_Info_1,True
Mixer_Info_2,True
Mixer_Info_3,True
Mixer_Info_4,True
