ClassName,Method,Return Type,Description
AudioFileFormat,getByteLength(),int,Obtains the size in bytes of the entire audio file (not just its audio data).
AudioFileFormat,getFormat(),AudioFormat,Obtains the format of the audio data contained in the audio file.
AudioFileFormat,getFrameLength(),int,"Obtains the length of the audio data contained in the file, expressed in sample frames."
AudioFileFormat,getProperty(String key),Object,Obtain the property value specified by the key.
AudioFileFormat,getType(),AudioFileFormat.Type,"Obtains the audio file type, such as WAVE or AU."
AudioFileFormat,properties(),"Map<String,Object>",Obtain an unmodifiable map of properties.
AudioFileFormat,toString(),String,Provides a string representation of the file format.
AudioFileFormat.Type,equals(Object obj),boolean,Finalizes the equals method
AudioFileFormat.Type,getExtension(),String,Obtains the common file name extension for this file type.
AudioFileFormat.Type,hashCode(),int,Finalizes the hashCode method
AudioFileFormat.Type,toString(),String,Provides the file type's name as the String representation of the file type.
AudioFormat,getChannels(),int,Obtains the number of channels.
AudioFormat,getEncoding(),AudioFormat.Encoding,Obtains the type of encoding for sounds in this format.
AudioFormat,getFrameRate(),float,Obtains the frame rate in frames per second.
AudioFormat,getFrameSize(),int,Obtains the frame size in bytes.
AudioFormat,getProperty(String key),Object,Obtain the property value specified by the key.
AudioFormat,getSampleRate(),float,Obtains the sample rate.
AudioFormat,getSampleSizeInBits(),int,Obtains the size of a sample.
AudioFormat,isBigEndian(),boolean,Indicates whether the audio data is stored in big-endian or little-endian byte order.
AudioFormat,matches(AudioFormat format),boolean,Indicates whether this format matches the one specified.
AudioFormat,properties(),"Map<String,Object>",Obtain an unmodifiable map of properties.
AudioFormat,toString(),String,"Returns a string that describes the format, such as: ""PCM SIGNED 22050 Hz 16 bit mono big-endian""."
AudioFormat.Encoding,equals(Object obj),boolean,Finalizes the equals method
AudioFormat.Encoding,hashCode(),int,Finalizes the hashCode method
AudioFormat.Encoding,toString(),String,Provides the String representation of the encoding.
AudioInputStream,available(),int,Returns the maximum number of bytes that can be read (or skipped over) from this audio input stream without blocking.
AudioInputStream,close(),void,Closes this audio input stream and releases any system resources associated with the stream.
AudioInputStream,getFormat(),AudioFormat,Obtains the audio format of the sound data in this audio input stream.
AudioInputStream,getFrameLength(),long,"Obtains the length of the stream, expressed in sample frames rather than bytes."
AudioInputStream,mark(int readlimit),void,Marks the current position in this audio input stream.
AudioInputStream,markSupported(),boolean,Tests whether this audio input stream supports the mark and reset methods.
AudioInputStream,read(),int,Reads the next byte of data from the audio input stream.
AudioInputStream,read(byte[] b),int,Reads some number of bytes from the audio input stream and stores them into the buffer array b.
AudioInputStream,"read(byte[] b, int off, int len)",int,"Reads up to a specified maximum number of bytes of data from the audio stream, putting them into the given byte array."
AudioInputStream,reset(),void,Repositions this audio input stream to the position it had at the time its mark method was last invoked.
AudioInputStream,skip(long n),long,Skips over and discards a specified number of bytes from this audio input stream.
