ClassName,Method,Return Type,Description,Full Description
AudioFileFormat,getByteLength(),int,Obtains the size in bytes of the entire audio file (not just its audio data).,"

getByteLength
public int getByteLength()
Obtains the size in bytes of the entire audio file (not just its audio data).

Returns:
the audio file length in bytes
See Also:
AudioSystem.NOT_SPECIFIED


"
AudioFileFormat,getFormat(),AudioFormat,Obtains the format of the audio data contained in the audio file.,"

getFormat
public AudioFormat getFormat()
Obtains the format of the audio data contained in the audio file.

Returns:
the audio data format


"
AudioFileFormat,getFrameLength(),int,"Obtains the length of the audio data contained in the file, expressed in sample frames.","

getFrameLength
public int getFrameLength()
Obtains the length of the audio data contained in the file, expressed in sample frames.

Returns:
the number of sample frames of audio data in the file
See Also:
AudioSystem.NOT_SPECIFIED


"
AudioFileFormat,getProperty(String key),Object,Obtain the property value specified by the key.,"

getProperty
public Object getProperty(String key)
Obtain the property value specified by the key.
 The concept of properties is further explained in
 the class description.

 If the specified property is not defined for a
 particular file format, this method returns
 null.

Parameters:
key - the key of the desired property
Returns:
the value of the property with the specified key,
         or null if the property does not exist.
Since:
1.5
See Also:
properties()


"
AudioFileFormat,getType(),AudioFileFormat.Type,"Obtains the audio file type, such as WAVE or AU.","

getType
public AudioFileFormat.Type getType()
Obtains the audio file type, such as WAVE or AU.

Returns:
the audio file type
See Also:
AudioFileFormat.Type.WAVE, 
AudioFileFormat.Type.AU, 
AudioFileFormat.Type.AIFF, 
AudioFileFormat.Type.AIFC, 
AudioFileFormat.Type.SND


"
AudioFileFormat,properties(),"Map<String,Object>",Obtain an unmodifiable map of properties.,"

properties
public Map<String,Object> properties()
Obtain an unmodifiable map of properties.
 The concept of properties is further explained in
 the class description.

Returns:
a Map<String,Object> object containing
         all properties. If no properties are recognized, an empty map is
         returned.
Since:
1.5
See Also:
getProperty(String)


"
AudioFileFormat,toString(),String,Provides a string representation of the file format.,"

toString
public String toString()
Provides a string representation of the file format.

Overrides:
toString in class Object
Returns:
the file format as a string


"
AudioFileFormat.Type,equals(Object obj),boolean,Finalizes the equals method,"

equals
public final boolean equals(Object obj)
Finalizes the equals method

Overrides:
equals in class Object
Parameters:
obj - the reference object with which to compare.
Returns:
true if this object is the same as the obj
          argument; false otherwise.
See Also:
Object.hashCode(), 
HashMap


"
AudioFileFormat.Type,getExtension(),String,Obtains the common file name extension for this file type.,"

getExtension
public String getExtension()
Obtains the common file name extension for this file type.

Returns:
file type extension


"
AudioFileFormat.Type,hashCode(),int,Finalizes the hashCode method,"

hashCode
public final int hashCode()
Finalizes the hashCode method

Overrides:
hashCode in class Object
Returns:
a hash code value for this object.
See Also:
Object.equals(java.lang.Object), 
System.identityHashCode(java.lang.Object)


"
AudioFileFormat.Type,toString(),String,Provides the file type's name as the String representation of the file type.,"

toString
public final String toString()
Provides the file type's name as the String representation
 of the file type.

Overrides:
toString in class Object
Returns:
the file type's name


"
AudioFormat,getChannels(),int,Obtains the number of channels.,"

getChannels
public int getChannels()
Obtains the number of channels.
 When this AudioFormat is used for queries (e.g. AudioSystem.isConversionSupported) or capabilities (e.g. DataLine.Info.getFormats), a return value of
 AudioSystem.NOT_SPECIFIED means that any (positive) number of channels is
 acceptable.

Returns:
The number of channels (1 for mono, 2 for stereo, etc.),
 or AudioSystem.NOT_SPECIFIED
See Also:
AudioSystem.NOT_SPECIFIED


"
AudioFormat,getEncoding(),AudioFormat.Encoding,Obtains the type of encoding for sounds in this format.,"

getEncoding
public AudioFormat.Encoding getEncoding()
Obtains the type of encoding for sounds in this format.

Returns:
the encoding type
See Also:
AudioFormat.Encoding.PCM_SIGNED, 
AudioFormat.Encoding.PCM_UNSIGNED, 
AudioFormat.Encoding.ULAW, 
AudioFormat.Encoding.ALAW


"
AudioFormat,getFrameRate(),float,Obtains the frame rate in frames per second.,"

getFrameRate
public float getFrameRate()
Obtains the frame rate in frames per second.
 When this AudioFormat is used for queries (e.g. AudioSystem.isConversionSupported) or capabilities (e.g. DataLine.Info.getFormats), a frame rate of
 AudioSystem.NOT_SPECIFIED means that any frame rate is
 acceptable. AudioSystem.NOT_SPECIFIED is also returned when
 the frame rate is not defined for this audio format.

Returns:
the number of frames per second,
 or AudioSystem.NOT_SPECIFIED
See Also:
getSampleRate(), 
AudioSystem.NOT_SPECIFIED


"
AudioFormat,getFrameSize(),int,Obtains the frame size in bytes.,"

getFrameSize
public int getFrameSize()
Obtains the frame size in bytes.
 When this AudioFormat is used for queries (e.g. AudioSystem.isConversionSupported) or capabilities (e.g. DataLine.Info.getFormats), a frame size of
 AudioSystem.NOT_SPECIFIED means that any frame size is
 acceptable. AudioSystem.NOT_SPECIFIED is also returned when
 the frame size is not defined for this audio format.

Returns:
the number of bytes per frame,
 or AudioSystem.NOT_SPECIFIED
See Also:
getSampleSizeInBits(), 
AudioSystem.NOT_SPECIFIED


"
