Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,Adler32,1,long getValue(),True,Returns the checksum value.,"

getValue
public long getValue()
Returns the checksum value.

Specified by:
getValue in interface Checksum
Returns:
the current checksum value


"
0,Adler32,2,void reset(),True,Resets the checksum to initial value.,"

reset
public void reset()
Resets the checksum to initial value.

Specified by:
reset in interface Checksum


"
0,Adler32,3,void update(int b),True,Updates the checksum with the specified byte (the low eight bits of the argument b).,"

update
public void update(int b)
Updates the checksum with the specified byte (the low eight
 bits of the argument b).

Specified by:
update in interface Checksum
Parameters:
b - the byte to update the checksum with


"
0,Adler32,4,"void update(byte[] b, int off, int len)",True,Updates the checksum with the specified array of bytes.,"

update
public void update(byte[] b,
                   int off,
                   int len)
Updates the checksum with the specified array of bytes.

Specified by:
update in interface Checksum
Parameters:
b - the byte array to update the checksum with
off - the start offset of the data
len - the number of bytes to use for the update
Throws:
ArrayIndexOutOfBoundsException - if off is negative, or len is negative,
          or off+len is greater than the length of the
          array b


"
0,Adler32,5,void update(byte[] b),True,Updates the checksum with the specified array of bytes.,"

update
public void update(byte[] b)
Updates the checksum with the specified array of bytes.

Parameters:
b - the byte array to update the checksum with


"
1,CheckedInputStream,1,"CheckedInputStream(InputStream in, Checksum ck)",False,,NULL
1,CheckedInputStream,2,int read(),True,Reads a byte.,"

read
public int read()
         throws IOException
Reads a byte. Will block if no input is available.

Overrides:
read in class FilterInputStream
Returns:
the byte read, or -1 if the end of the stream is reached.
Throws:
IOException - if an I/O error has occurred
See Also:
FilterInputStream.in


"
1,CheckedInputStream,3,int read(byte[] b),False,,NULL
1,CheckedInputStream,4,"int read(byte[] b, int off, int len)",True,Reads into an array of bytes.,"

read
public int read(byte[] buf,
                int off,
                int len)
         throws IOException
Reads into an array of bytes. If len is not zero, the method
 blocks until some input is available; otherwise, no
 bytes are read and 0 is returned.

Overrides:
read in class FilterInputStream
Parameters:
buf - the buffer into which the data is read
off - the start offset in the destination array b
len - the maximum number of bytes read
Returns:
the actual number of bytes read, or -1 if the end
            of the stream is reached.
Throws:
NullPointerException - If buf is null.
IndexOutOfBoundsException - If off is negative,
 len is negative, or len is greater than
 buf.length - off
IOException - if an I/O error has occurred
See Also:
FilterInputStream.in


"
1,CheckedInputStream,5,long skip(long n),True,Skips specified number of bytes of input.,"

skip
public long skip(long n)
          throws IOException
Skips specified number of bytes of input.

Overrides:
skip in class FilterInputStream
Parameters:
n - the number of bytes to skip
Returns:
the actual number of bytes skipped
Throws:
IOException - if an I/O error has occurred


"
2,CheckedOutputStream,1,"CheckedOutputStream(OutputStream out, Checksum ck)",False,,NULL
2,CheckedOutputStream,2,void write(int b),True,Writes a byte.,"

write
public void write(int b)
           throws IOException
Writes a byte. Will block until the byte is actually written.

Overrides:
write in class FilterOutputStream
Parameters:
b - the byte to be written
Throws:
IOException - if an I/O error has occurred


"
