ClassName,URL,Description
Adler32,https://docs.oracle.com/javase/8/docs/api/java/util/zip/Adler32.html,A class that can be used to compute the Adler-32 checksum of a data stream.
CheckedInputStream,https://docs.oracle.com/javase/8/docs/api/java/util/zip/CheckedInputStream.html,An input stream that also maintains a checksum of the data being read.
CheckedOutputStream,https://docs.oracle.com/javase/8/docs/api/java/util/zip/CheckedOutputStream.html,An output stream that also maintains a checksum of the data being written.
CRC32,https://docs.oracle.com/javase/8/docs/api/java/util/zip/CRC32.html,A class that can be used to compute the CRC-32 of a data stream.
Deflater,https://docs.oracle.com/javase/8/docs/api/java/util/zip/Deflater.html,This class provides support for general purpose compression using the popular ZLIB compression library.
DeflaterInputStream,https://docs.oracle.com/javase/8/docs/api/java/util/zip/DeflaterInputStream.html,"Implements an input stream filter for compressing data in the ""deflate"" compression format."
DeflaterOutputStream,https://docs.oracle.com/javase/8/docs/api/java/util/zip/DeflaterOutputStream.html,"This class implements an output stream filter for compressing data in the ""deflate"" compression format."
GZIPInputStream,https://docs.oracle.com/javase/8/docs/api/java/util/zip/GZIPInputStream.html,This class implements a stream filter for reading compressed data in the GZIP file format.
GZIPOutputStream,https://docs.oracle.com/javase/8/docs/api/java/util/zip/GZIPOutputStream.html,This class implements a stream filter for writing compressed data in the GZIP file format.
Inflater,https://docs.oracle.com/javase/8/docs/api/java/util/zip/Inflater.html,This class provides support for general purpose decompression using the popular ZLIB compression library.
InflaterInputStream,https://docs.oracle.com/javase/8/docs/api/java/util/zip/InflaterInputStream.html,"This class implements a stream filter for uncompressing data in the ""deflate"" compression format."
InflaterOutputStream,https://docs.oracle.com/javase/8/docs/api/java/util/zip/InflaterOutputStream.html,"Implements an output stream filter for uncompressing data stored in the ""deflate"" compression format."
ZipEntry,https://docs.oracle.com/javase/8/docs/api/java/util/zip/ZipEntry.html,This class is used to represent a ZIP file entry.
ZipFile,https://docs.oracle.com/javase/8/docs/api/java/util/zip/ZipFile.html,This class is used to read entries from a zip file.
ZipInputStream,https://docs.oracle.com/javase/8/docs/api/java/util/zip/ZipInputStream.html,This class implements an input stream filter for reading files in the ZIP file format.
ZipOutputStream,https://docs.oracle.com/javase/8/docs/api/java/util/zip/ZipOutputStream.html,This class implements an output stream filter for writing files in the ZIP file format.
