Sample Number,ClassName,Snippet Number,Method,Exist
0,MidiDeviceProvider,1,MidiDevice.Info[] getDeviceInfo(),True
0,MidiDeviceProvider,2,MidiDevice getDevice(MidiDevice.Info info),True
0,MidiDeviceProvider,3,boolean isDeviceSupported(MidiDevice.Info info),True
0,MidiDeviceProvider,4,MidiDevice getDevice(),False
0,MidiDeviceProvider,5,MidiDevice.Info[] getDeviceInfo(MidiDevice.Info[] infos),False
1,MidiFileReader,1,Sequence getSequence(File file),True
1,MidiFileReader,2,Sequence getSequence(InputStream stream),True
1,MidiFileReader,3,int[] getMidiFileFormatTypes(),False
1,MidiFileReader,4,int[] getMidiFileTypes(),False
1,MidiFileReader,5,boolean isMidiFile(InputStream stream),False
2,MidiFileWriter,1,int write,False
2,MidiFileWriter,2,"int write(Sequence sequence, int fileType, File file)",True
2,MidiFileWriter,3,"int write(Sequence sequence, int fileType, OutputStream stream)",True
2,MidiFileWriter,4,int[] getMidiFileTypes(),True
2,MidiFileWriter,5,int[] getMidiFileTypes(Sequence sequence),True
3,SoundbankReader,1,Soundbank getSoundbank(InputStream inputStream),True
3,SoundbankReader,2,Soundbank getSoundbank(URL url),True
3,SoundbankReader,3,Soundbank getSoundbank(File file),True
3,SoundbankReader,4,"Instrument getInstrument(Soundbank soundbank, Patch patch)",False
