Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,MultiButtonUI,1,ButtonUI getUI(int a),False,,NULL
0,MultiButtonUI,2,int getUIsLength(),False,,NULL
0,MultiButtonUI,3,void setUIs(ButtonUI[] uis),False,,NULL
0,MultiButtonUI,4,"void update(Graphics g, JComponent c)",True,,"

update
public void update(Graphics a,
                   JComponent b)
Invokes the update method on each UI handled by this object.

Overrides:
update in class ComponentUI
Parameters:
a - the Graphics context in which to paint
b - the component being painted;
          this argument is often ignored,
          but might be used if the UI object is stateless
          and shared by multiple components
See Also:
ComponentUI.paint(java.awt.Graphics, javax.swing.JComponent), 
JComponent.paintComponent(java.awt.Graphics)


"
0,MultiButtonUI,5,"void paint(Graphics g, JComponent c)",True,,"

paint
public void paint(Graphics a,
                  JComponent b)
Invokes the paint method on each UI handled by this object.

Overrides:
paint in class ComponentUI
Parameters:
a - the Graphics context in which to paint
b - the component being painted;
          this argument is often ignored,
          but might be used if the UI object is stateless
          and shared by multiple components
See Also:
ComponentUI.update(java.awt.Graphics, javax.swing.JComponent)


"
1,MultiColorChooserUI,1,ColorChooserUI getUI(int a),False,,NULL
1,MultiColorChooserUI,2,int getUIsLength(),False,,NULL
1,MultiColorChooserUI,3,void setUIs(ColorChooserUI[] uis),False,,NULL
1,MultiColorChooserUI,4,void uninstallUI(JComponent c),True,,"

uninstallUI
public void uninstallUI(JComponent a)
Invokes the uninstallUI method on each UI handled by this object.

Overrides:
uninstallUI in class ComponentUI
Parameters:
a - the component from which this UI delegate is being removed;
          this argument is often ignored,
          but might be used if the UI object is stateless
          and shared by multiple components
See Also:
ComponentUI.installUI(javax.swing.JComponent), 
JComponent.updateUI()


"
1,MultiColorChooserUI,5,"void update(Graphics g, JComponent c)",True,,"

update
public void update(Graphics a,
                   JComponent b)
Invokes the update method on each UI handled by this object.

Overrides:
update in class ComponentUI
Parameters:
a - the Graphics context in which to paint
b - the component being painted;
          this argument is often ignored,
          but might be used if the UI object is stateless
          and shared by multiple components
See Also:
ComponentUI.paint(java.awt.Graphics, javax.swing.JComponent), 
JComponent.paintComponent(java.awt.Graphics)


"
2,MultiComboBoxUI,1,ComboBoxUI getUI(int a),False,,NULL
2,MultiComboBoxUI,2,int getUIsLength(),False,,NULL
2,MultiComboBoxUI,3,void setUIs(ComboBoxUI[] uis),False,,NULL
2,MultiComboBoxUI,4,"void update(Graphics g, JComponent c)",True,,"

update
public void update(Graphics a,
                   JComponent b)
Invokes the update method on each UI handled by this object.

Overrides:
update in class ComponentUI
Parameters:
a - the Graphics context in which to paint
b - the component being painted;
          this argument is often ignored,
          but might be used if the UI object is stateless
          and shared by multiple components
See Also:
ComponentUI.paint(java.awt.Graphics, javax.swing.JComponent), 
JComponent.paintComponent(java.awt.Graphics)


"
2,MultiComboBoxUI,5,void uninstallUI(JComponent c),True,,"

uninstallUI
public void uninstallUI(JComponent a)
Invokes the uninstallUI method on each UI handled by this object.

Overrides:
uninstallUI in class ComponentUI
Parameters:
a - the component from which this UI delegate is being removed;
          this argument is often ignored,
          but might be used if the UI object is stateless
          and shared by multiple components
See Also:
ComponentUI.installUI(javax.swing.JComponent), 
JComponent.updateUI()


"
3,MultiDesktopIconUI,1,DesktopIconUI getUI(int a),False,,NULL
3,MultiDesktopIconUI,2,int getUIsLength(),False,,NULL
3,MultiDesktopIconUI,3,void setUIs(DesktopIconUI[] uis),False,,NULL
3,MultiDesktopIconUI,4,"void update(Graphics g, JComponent c)",True,,"

update
public void update(Graphics a,
                   JComponent b)
Invokes the update method on each UI handled by this object.

Overrides:
update in class ComponentUI
Parameters:
a - the Graphics context in which to paint
b - the component being painted;
          this argument is often ignored,
          but might be used if the UI object is stateless
          and shared by multiple components
See Also:
ComponentUI.paint(java.awt.Graphics, javax.swing.JComponent), 
JComponent.paintComponent(java.awt.Graphics)


"
3,MultiDesktopIconUI,5,"void paint(Graphics g, JComponent c)",True,,"

paint
public void paint(Graphics a,
                  JComponent b)
Invokes the paint method on each UI handled by this object.

Overrides:
paint in class ComponentUI
Parameters:
a - the Graphics context in which to paint
b - the component being painted;
          this argument is often ignored,
          but might be used if the UI object is stateless
          and shared by multiple components
See Also:
ComponentUI.update(java.awt.Graphics, javax.swing.JComponent)


"
4,MultiDesktopPaneUI,1,DesktopPaneUI createUI(JComponent a),False,,NULL
4,MultiDesktopPaneUI,2,DesktopPaneUI[] getUIs(),False,,NULL
4,MultiDesktopPaneUI,3,void setUIs(DesktopPaneUI[] uis),False,,NULL
4,MultiDesktopPaneUI,4,"void update(Graphics g, JComponent c)",True,,"

update
public void update(Graphics a,
                   JComponent b)
Invokes the update method on each UI handled by this object.

Overrides:
update in class ComponentUI
Parameters:
a - the Graphics context in which to paint
b - the component being painted;
          this argument is often ignored,
          but might be used if the UI object is stateless
          and shared by multiple components
See Also:
ComponentUI.paint(java.awt.Graphics, javax.swing.JComponent), 
JComponent.paintComponent(java.awt.Graphics)


"
4,MultiDesktopPaneUI,5,boolean contains(JComponent a),False,,NULL
5,MultiFileChooserUI,1,ComponentUI createUI(JComponent a),True,,"

createUI
public static ComponentUI createUI(JComponent a)
Returns a multiplexing UI instance if any of the auxiliary
 LookAndFeels supports this UI.  Otherwise, just returns the
 UI object obtained from the default LookAndFeel.

"
5,MultiFileChooserUI,2,FileChooserUI[] getUIs(),False,,NULL
5,MultiFileChooserUI,3,void setUIs(FileChooserUI[] uis),False,,NULL
5,MultiFileChooserUI,4,ComponentUI getUI(JComponent a),False,,NULL
5,MultiFileChooserUI,5,int getUIsCount(),False,,NULL
6,MultiInternalFrameUI,1,void addUI(InternalFrameUI ui),False,,NULL
6,MultiInternalFrameUI,2,void removeUI(InternalFrameUI ui),False,,NULL
6,MultiInternalFrameUI,3,InternalFrameUI getUI(JComponent component),False,,NULL
6,MultiInternalFrameUI,4,int getUIsLength(),False,,NULL
6,MultiInternalFrameUI,5,InternalFrameUI[] getUIs(),False,,NULL
7,MultiLabelUI,1,void installUI(JComponent c),True,,"

installUI
public void installUI(JComponent a)
Invokes the installUI method on each UI handled by this object.

Overrides:
installUI in class ComponentUI
Parameters:
a - the component where this UI delegate is being installed
See Also:
ComponentUI.uninstallUI(javax.swing.JComponent), 
JComponent.setUI(javax.swing.plaf.ComponentUI), 
JComponent.updateUI()


"
7,MultiLabelUI,2,void uninstallUI(JComponent c),True,,"

uninstallUI
public void uninstallUI(JComponent a)
Invokes the uninstallUI method on each UI handled by this object.

Overrides:
uninstallUI in class ComponentUI
Parameters:
a - the component from which this UI delegate is being removed;
          this argument is often ignored,
          but might be used if the UI object is stateless
          and shared by multiple components
See Also:
ComponentUI.installUI(javax.swing.JComponent), 
JComponent.updateUI()


"
7,MultiLabelUI,3,"void paint(Graphics g, JComponent c)",True,,"

paint
public void paint(Graphics a,
                  JComponent b)
Invokes the paint method on each UI handled by this object.

Overrides:
paint in class ComponentUI
Parameters:
a - the Graphics context in which to paint
b - the component being painted;
          this argument is often ignored,
          but might be used if the UI object is stateless
          and shared by multiple components
See Also:
ComponentUI.update(java.awt.Graphics, javax.swing.JComponent)


"
