ClassName,Method,Return Type,Description,Full Description
_BindingIteratorImplBase,_ids(),String[],Retrieves a string array containing the repository identifiers supported by this ObjectImpl object.,"

_ids
public String[] _ids()
Description copied from class: ObjectImpl
Retrieves a string array containing the repository identifiers
 supported by this ObjectImpl object.  For example,
 for a stub, this method returns information about all the
 interfaces supported by the stub.

Overrides:
_ids in class DynamicImplementation
Returns:
the array of all repository identifiers supported by this
         ObjectImpl instance


"
_BindingIteratorImplBase,invoke(ServerRequest r),void,NULL,"

invoke
public void invoke(ServerRequest r)

Overrides:
invoke in class DynamicImplementation


"
_BindingIteratorStub,_ids(),String[],Retrieves a string array containing the repository identifiers supported by this ObjectImpl object.,"

_ids
public String[] _ids()
Description copied from class: ObjectImpl
Retrieves a string array containing the repository identifiers
 supported by this ObjectImpl object.  For example,
 for a stub, this method returns information about all the
 interfaces supported by the stub.

Specified by:
_ids in class ObjectImpl
Returns:
the array of all repository identifiers supported by this
         ObjectImpl instance


"
_BindingIteratorStub,destroy(),void,This operation destroys the iterator.,"

destroy
public void destroy()
This operation destroys the iterator.

Specified by:
destroy in interface BindingIteratorOperations


"
_BindingIteratorStub,"next_n(int how_many, BindingListHolder bl)",boolean,This operation returns at most the requested number of bindings.,"

next_n
public boolean next_n(int how_many,
                      BindingListHolder bl)
This operation returns at most the requested number of bindings.

Specified by:
next_n in interface BindingIteratorOperations
Parameters:
how_many - the maximum number of bindings tro return 
bl - the returned bindings


"
_BindingIteratorStub,next_one(BindingHolder b),boolean,This operation returns the next binding.,"

next_one
public boolean next_one(BindingHolder b)
This operation returns the next binding. If there are no more
 bindings, false is returned.

Specified by:
next_one in interface BindingIteratorOperations
Parameters:
b - the returned binding


"
_NamingContextExtStub,_ids(),String[],Retrieves a string array containing the repository identifiers supported by this ObjectImpl object.,"

_ids
public String[] _ids()
Description copied from class: ObjectImpl
Retrieves a string array containing the repository identifiers
 supported by this ObjectImpl object.  For example,
 for a stub, this method returns information about all the
 interfaces supported by the stub.

Specified by:
_ids in class ObjectImpl
Returns:
the array of all repository identifiers supported by this
         ObjectImpl instance


"
_NamingContextExtStub,"bind_context(NameComponent[] n, NamingContext nc)",void,Names an object that is a naming context.,"

bind_context
public void bind_context(NameComponent[] n,
                         NamingContext nc)
                  throws NotFound,
                         CannotProceed,
                         InvalidName,
                         AlreadyBound
Names an object that is a naming context. Naming contexts that
 are bound using bind_context() participate in name resolution 
 when compound names are passed to be resolved.

Specified by:
bind_context in interface NamingContextOperations
Parameters:
n - Name of the object 
nc - NamingContect object to bind with the given name 
Throws:
NotFound - Indicates the name does not identify a binding.
CannotProceed - Indicates that the implementation has
 given up for some reason. The client, however, may be able to 
 continue the operation at the returned naming context.
InvalidName - Indicates that the name is invalid. 
AlreadyBound - Indicates an object is already 
 bound to the specified name.


"
_NamingContextExtStub,bind_new_context(NameComponent[] n),NamingContext,This operation creates a new context and binds it to the name supplied as an argument.,"

bind_new_context
public NamingContext bind_new_context(NameComponent[] n)
                               throws NotFound,
                                      AlreadyBound,
                                      CannotProceed,
                                      InvalidName
This operation creates a new context and binds it to the name
 supplied as an argument. The newly-created context is implemented 
 by the same naming server as the context in which it was bound (that 
 is, the naming server that implements the context denoted by the 
 name argument excluding the last component).

Specified by:
bind_new_context in interface NamingContextOperations
Parameters:
n - Name of the object 
Throws:
NotFound - Indicates the name does not identify a binding.
AlreadyBound - Indicates an object is already 
 bound to the specified name.
CannotProceed - Indicates that the implementation has
 given up for some reason. The client, however, may be able to 
 continue the operation at the returned naming context.
InvalidName - Indicates that the name is invalid. 


"
_NamingContextExtStub,"bind(NameComponent[] n, Object obj)",void,Creates a binding of a name and an object in the naming context.,"

bind
public void bind(NameComponent[] n,
                 Object obj)
          throws NotFound,
                 CannotProceed,
                 InvalidName,
                 AlreadyBound
Creates a binding of a name and an object in the naming context.
 Naming contexts that are bound using bind do not participate in name
 resolution when compound names are passed to be resolved.

Specified by:
bind in interface NamingContextOperations
Parameters:
n - Name of the object 
obj - The Object to bind with the given name
Throws:
NotFound - Indicates
 the name does not identify a binding.
CannotProceed - Indicates that the implementation has given up for some reason.
 The client, however, may be able to continue the operation
 at the returned naming context.
InvalidName - Indicates that the name is invalid. 
AlreadyBound - Indicates an object is already bound to the specified name.


"
_NamingContextExtStub,destroy(),void,The destroy operation deletes a naming context.,"

destroy
public void destroy()
             throws NotEmpty
The destroy operation deletes a naming context. If the naming 
 context contains bindings, the NotEmpty exception is raised.

Specified by:
destroy in interface NamingContextOperations
Throws:
NotEmpty - Indicates that the Naming Context contains bindings.


"
_NamingContextExtStub,"list(int how_many, BindingListHolder bl, BindingIteratorHolder bi)",void,The list operation allows a client to iterate through a set of bindings in a naming context.,"

list
public void list(int how_many,
                 BindingListHolder bl,
                 BindingIteratorHolder bi)
The list operation allows a client to iterate through a set of
 bindings in a naming context. 
 
 The list operation returns at most the requested number of
 bindings in BindingList bl. 
 
If the naming context contains additional 
 bindings, the list operation returns a BindingIterator with the 
 additional bindings. 
 If the naming context does not contain additional 
 bindings, the binding iterator is a nil object reference.
 

Specified by:
list in interface NamingContextOperations
Parameters:
how_many - the maximum number of bindings to return 
bl - the returned list of bindings 
bi - the returned binding iterator 


"
_NamingContextExtStub,new_context(),NamingContext,This operation returns a naming context implemented by the same naming server as the context on which the operation was invoked.,"

new_context
public NamingContext new_context()
This operation returns a naming context implemented by the same
 naming server as the context on which the operation was invoked. 
 The new context is not bound to any name.

Specified by:
new_context in interface NamingContextOperations


"
