ClassName,Method,Return Type,Description,Full Description
CollapsedStringAdapter,isWhiteSpace(char ch),protected static boolean,returns true if the specified char is a white space character.,"

isWhiteSpace
protected static boolean isWhiteSpace(char ch)
returns true if the specified char is a white space character.

"
CollapsedStringAdapter,marshal(String s),String,No-op.,"

marshal
public String marshal(String s)
No-op.

 Just return the same string given as the parameter.

Specified by:
marshal in class XmlAdapter<String,String>
Parameters:
s - The value to be convereted. Can be null.


"
CollapsedStringAdapter,unmarshal(String text),String,"Removes leading and trailing whitespaces of the string given as the parameter, then truncate any sequnce of tab, CR, LF, and SP by a single whitespace character ' '.","

unmarshal
public String unmarshal(String text)
Removes leading and trailing whitespaces of the string
 given as the parameter, then truncate any
 sequnce of tab, CR, LF, and SP by a single whitespace character ' '.

Specified by:
unmarshal in class XmlAdapter<String,String>
Parameters:
text - The value to be converted. Can be null.


"
HexBinaryAdapter,marshal(byte[] bytes),String,Convert a bound type to a value type.,"

marshal
public String marshal(byte[] bytes)
Description copied from class: XmlAdapter
Convert a bound type to a value type.

Specified by:
marshal in class XmlAdapter<String,byte[]>
Parameters:
bytes - The value to be convereted. Can be null.


"
HexBinaryAdapter,unmarshal(String s),byte[],Convert a value type to a bound type.,"

unmarshal
public byte[] unmarshal(String s)
Description copied from class: XmlAdapter
Convert a value type to a bound type.

Specified by:
unmarshal in class XmlAdapter<String,byte[]>
Parameters:
s - The value to be converted. Can be null.


"
NormalizedStringAdapter,isWhiteSpaceExceptSpace(char ch),protected static boolean,Returns true if the specified char is a white space character but not 0x20.,"

isWhiteSpaceExceptSpace
protected static boolean isWhiteSpaceExceptSpace(char ch)
Returns true if the specified char is a white space character
 but not 0x20.

"
NormalizedStringAdapter,marshal(String s),String,No-op.,"

marshal
public String marshal(String s)
No-op.

 Just return the same string given as the parameter.

Specified by:
marshal in class XmlAdapter<String,String>
Parameters:
s - The value to be convereted. Can be null.


"
NormalizedStringAdapter,unmarshal(String text),String,"Replace any tab, CR, and LF by a whitespace character ' ', as specified in the whitespace facet 'replace'","

unmarshal
public String unmarshal(String text)
Replace any tab, CR, and LF by a whitespace character ' ',
 as specified in the whitespace facet 'replace'

Specified by:
unmarshal in class XmlAdapter<String,String>
Parameters:
text - The value to be converted. Can be null.


"
XmlAdapter,marshal(BoundType v),abstract ValueType,Convert a bound type to a value type.,"

marshal
public abstract ValueType marshal(BoundType v)
                           throws Exception
Convert a bound type to a value type.

Parameters:
v - The value to be convereted. Can be null.
Throws:
Exception - if there's an error during the conversion. The caller is responsible for
      reporting the error to the user through ValidationEventHandler.


"
XmlAdapter,unmarshal(ValueType v),abstract BoundType,Convert a value type to a bound type.,"

unmarshal
public abstract BoundType unmarshal(ValueType v)
                             throws Exception
Convert a value type to a bound type.

Parameters:
v - The value to be converted. Can be null.
Throws:
Exception - if there's an error during the conversion. The caller is responsible for
      reporting the error to the user through ValidationEventHandler.


"
