ClassName,Method,Return Type,Description,Full Description
BigDecimal,abs(),BigDecimal,"Returns a BigDecimal whose value is the absolute value of this BigDecimal, and whose scale is this.scale().","

abs
public BigDecimal abs()
Returns a BigDecimal whose value is the absolute value
 of this BigDecimal, and whose scale is
 this.scale().

Returns:
abs(this)


"
BigDecimal,abs(MathContext mc),BigDecimal,"Returns a BigDecimal whose value is the absolute value of this BigDecimal, with rounding according to the context settings.","

abs
public BigDecimal abs(MathContext mc)
Returns a BigDecimal whose value is the absolute value
 of this BigDecimal, with rounding according to the
 context settings.

Parameters:
mc - the context to use.
Returns:
abs(this), rounded as necessary.
Throws:
ArithmeticException - if the result is inexact but the
         rounding mode is UNNECESSARY.
Since:
1.5


"
BigDecimal,add(BigDecimal augend),BigDecimal,"Returns a BigDecimal whose value is (this + augend), and whose scale is max(this.scale(), augend.scale()).","

add
public BigDecimal add(BigDecimal augend)
Returns a BigDecimal whose value is (this +
 augend), and whose scale is max(this.scale(),
 augend.scale()).

Parameters:
augend - value to be added to this BigDecimal.
Returns:
this + augend


"
BigDecimal,"add(BigDecimal augend, MathContext mc)",BigDecimal,"Returns a BigDecimal whose value is (this + augend), with rounding according to the context settings.","

add
public BigDecimal add(BigDecimal augend,
                      MathContext mc)
Returns a BigDecimal whose value is (this + augend),
 with rounding according to the context settings.

 If either number is zero and the precision setting is nonzero then
 the other number, rounded if necessary, is used as the result.

Parameters:
augend - value to be added to this BigDecimal.
mc - the context to use.
Returns:
this + augend, rounded as necessary.
Throws:
ArithmeticException - if the result is inexact but the
         rounding mode is UNNECESSARY.
Since:
1.5


"
BigDecimal,byteValueExact(),byte,"Converts this BigDecimal to a byte, checking for lost information.","

byteValueExact
public byte byteValueExact()
Converts this BigDecimal to a byte, checking
 for lost information.  If this BigDecimal has a
 nonzero fractional part or is out of the possible range for a
 byte result then an ArithmeticException is
 thrown.

Returns:
this BigDecimal converted to a byte.
Throws:
ArithmeticException - if this has a nonzero
         fractional part, or will not fit in a byte.
Since:
1.5


"
BigDecimal,compareTo(BigDecimal val),int,Compares this BigDecimal with the specified BigDecimal.,"

compareTo
public int compareTo(BigDecimal val)
Compares this BigDecimal with the specified
 BigDecimal.  Two BigDecimal objects that are
 equal in value but have a different scale (like 2.0 and 2.00)
 are considered equal by this method.  This method is provided
 in preference to individual methods for each of the six boolean
 comparison operators (<, ==,
 >, >=, !=, <=).  The
 suggested idiom for performing these comparisons is:
 (x.compareTo(y) <op> 0), where
 <op> is one of the six comparison operators.

Specified by:
compareTo in interface Comparable<BigDecimal>
Parameters:
val - BigDecimal to which this BigDecimal is
         to be compared.
Returns:
-1, 0, or 1 as this BigDecimal is numerically
          less than, equal to, or greater than val.


"
BigDecimal,divide(BigDecimal divisor),BigDecimal,"Returns a BigDecimal whose value is (this / divisor), and whose preferred scale is (this.scale() - divisor.scale()); if the exact quotient cannot be represented (because it has a non-terminating decimal expansion) an ArithmeticException is thrown.","

divide
public BigDecimal divide(BigDecimal divisor)
Returns a BigDecimal whose value is (this /
 divisor), and whose preferred scale is (this.scale() -
 divisor.scale()); if the exact quotient cannot be
 represented (because it has a non-terminating decimal
 expansion) an ArithmeticException is thrown.

Parameters:
divisor - value by which this BigDecimal is to be divided.
Returns:
this / divisor
Throws:
ArithmeticException - if the exact quotient does not have a
         terminating decimal expansion
Since:
1.5


"
BigDecimal,"divide(BigDecimal divisor, int roundingMode)",BigDecimal,"Returns a BigDecimal whose value is (this / divisor), and whose scale is this.scale().","

divide
public BigDecimal divide(BigDecimal divisor,
                         int roundingMode)
Returns a BigDecimal whose value is (this /
 divisor), and whose scale is this.scale().  If
 rounding must be performed to generate a result with the given
 scale, the specified rounding mode is applied.

 The new divide(BigDecimal, RoundingMode) method
 should be used in preference to this legacy method.

Parameters:
divisor - value by which this BigDecimal is to be divided.
roundingMode - rounding mode to apply.
Returns:
this / divisor
Throws:
ArithmeticException - if divisor==0, or
         roundingMode==ROUND_UNNECESSARY and
         this.scale() is insufficient to represent the result
         of the division exactly.
IllegalArgumentException - if roundingMode does not
         represent a valid rounding mode.
See Also:
ROUND_UP, 
ROUND_DOWN, 
ROUND_CEILING, 
ROUND_FLOOR, 
ROUND_HALF_UP, 
ROUND_HALF_DOWN, 
ROUND_HALF_EVEN, 
ROUND_UNNECESSARY


"
BigDecimal,"divide(BigDecimal divisor, int scale, int roundingMode)",BigDecimal,"Returns a BigDecimal whose value is (this / divisor), and whose scale is as specified.","

divide
public BigDecimal divide(BigDecimal divisor,
                         int scale,
                         int roundingMode)
Returns a BigDecimal whose value is (this /
 divisor), and whose scale is as specified.  If rounding must
 be performed to generate a result with the specified scale, the
 specified rounding mode is applied.

 The new divide(BigDecimal, int, RoundingMode) method
 should be used in preference to this legacy method.

Parameters:
divisor - value by which this BigDecimal is to be divided.
scale - scale of the BigDecimal quotient to be returned.
roundingMode - rounding mode to apply.
Returns:
this / divisor
Throws:
ArithmeticException - if divisor is zero,
         roundingMode==ROUND_UNNECESSARY and
         the specified scale is insufficient to represent the result
         of the division exactly.
IllegalArgumentException - if roundingMode does not
         represent a valid rounding mode.
See Also:
ROUND_UP, 
ROUND_DOWN, 
ROUND_CEILING, 
ROUND_FLOOR, 
ROUND_HALF_UP, 
ROUND_HALF_DOWN, 
ROUND_HALF_EVEN, 
ROUND_UNNECESSARY


"
BigDecimal,"divide(BigDecimal divisor, int scale, RoundingMode roundingMode)",BigDecimal,"Returns a BigDecimal whose value is (this / divisor), and whose scale is as specified.","

divide
public BigDecimal divide(BigDecimal divisor,
                         int scale,
                         RoundingMode roundingMode)
Returns a BigDecimal whose value is (this /
 divisor), and whose scale is as specified.  If rounding must
 be performed to generate a result with the specified scale, the
 specified rounding mode is applied.

Parameters:
divisor - value by which this BigDecimal is to be divided.
scale - scale of the BigDecimal quotient to be returned.
roundingMode - rounding mode to apply.
Returns:
this / divisor
Throws:
ArithmeticException - if divisor is zero,
         roundingMode==RoundingMode.UNNECESSARY and
         the specified scale is insufficient to represent the result
         of the division exactly.
Since:
1.5


"
BigDecimal,"divide(BigDecimal divisor, MathContext mc)",BigDecimal,"Returns a BigDecimal whose value is (this / divisor), with rounding according to the context settings.","

divide
public BigDecimal divide(BigDecimal divisor,
                         MathContext mc)
Returns a BigDecimal whose value is (this /
 divisor), with rounding according to the context settings.

Parameters:
divisor - value by which this BigDecimal is to be divided.
mc - the context to use.
Returns:
this / divisor, rounded as necessary.
Throws:
ArithmeticException - if the result is inexact but the
         rounding mode is UNNECESSARY or
         mc.precision == 0 and the quotient has a
         non-terminating decimal expansion.
Since:
1.5


"
BigDecimal,"divide(BigDecimal divisor, RoundingMode roundingMode)",BigDecimal,"Returns a BigDecimal whose value is (this / divisor), and whose scale is this.scale().","

divide
public BigDecimal divide(BigDecimal divisor,
                         RoundingMode roundingMode)
Returns a BigDecimal whose value is (this /
 divisor), and whose scale is this.scale().  If
 rounding must be performed to generate a result with the given
 scale, the specified rounding mode is applied.

Parameters:
divisor - value by which this BigDecimal is to be divided.
roundingMode - rounding mode to apply.
Returns:
this / divisor
Throws:
ArithmeticException - if divisor==0, or
         roundingMode==RoundingMode.UNNECESSARY and
         this.scale() is insufficient to represent the result
         of the division exactly.
Since:
1.5


"
BigDecimal,divideAndRemainder(BigDecimal divisor),BigDecimal[],Returns a two-element BigDecimal array containing the result of divideToIntegralValue followed by the result of remainder on the two operands.,"

divideAndRemainder
public BigDecimal[] divideAndRemainder(BigDecimal divisor)
Returns a two-element BigDecimal array containing the
 result of divideToIntegralValue followed by the result of
 remainder on the two operands.

 Note that if both the integer quotient and remainder are
 needed, this method is faster than using the
 divideToIntegralValue and remainder methods
 separately because the division need only be carried out once.

Parameters:
divisor - value by which this BigDecimal is to be divided,
         and the remainder computed.
Returns:
a two element BigDecimal array: the quotient
         (the result of divideToIntegralValue) is the initial element
         and the remainder is the final element.
Throws:
ArithmeticException - if divisor==0
Since:
1.5
See Also:
divideToIntegralValue(java.math.BigDecimal, java.math.MathContext), 
remainder(java.math.BigDecimal, java.math.MathContext)


"
