Sample Number,ClassName,Snippet Number,Method,Exist
0,ActionEvent,1,Object getSource(),False
0,ActionEvent,2,int getModifiers(),True
0,ActionEvent,3,String getActionCommand(),True
0,ActionEvent,4,long getWhen(),True
0,ActionEvent,5,boolean isShiftDown(),False
3,ComponentAdapter,1,void componentHidden(ComponentEvent e),True
3,ComponentAdapter,2,void componentMoved(ComponentEvent e),True
3,ComponentAdapter,3,void componentResized(ComponentEvent e),True
3,ComponentAdapter,4,void componentShown(ComponentEvent e),True
3,ComponentAdapter,5,void componentAdded(ContainerEvent e),False
5,ContainerAdapter,1,void componentAdded(ContainerEvent e),True
5,ContainerAdapter,2,void componentRemoved(ContainerEvent e),True
5,ContainerAdapter,3,void hierarchyChanged(HierarchyEvent e),False
5,ContainerAdapter,4,void containerResized(ComponentEvent e),False
5,ContainerAdapter,5,void containerMoved(ComponentEvent e),False
6,ContainerEvent,1,void componentAdded(ContainerEvent e),False
6,ContainerEvent,2,void componentRemoved(ContainerEvent e),False
6,ContainerEvent,3,Component getContainer(),False
6,ContainerEvent,4,Component getChild(),True
6,ContainerEvent,5,long getWhen(),False
7,FocusAdapter,1,void focusGained(FocusEvent e),True
7,FocusAdapter,2,void focusLost(FocusEvent e),True
8,FocusEvent,1,Component getOppositeComponent(),True
8,FocusEvent,2,boolean isTemporary(),True
8,FocusEvent,3,void consume(),False
8,FocusEvent,4,boolean isTemporary(),True
8,FocusEvent,5,void setSource(Component source),False
9,HierarchyBoundsAdapter,1,void ancestorMoved(HierarchyEvent e),True
9,HierarchyBoundsAdapter,2,void ancestorResized(HierarchyEvent e),True
9,HierarchyBoundsAdapter,3,void hierarchyChanged(HierarchyEvent e),False
9,HierarchyBoundsAdapter,4,void ancestorMoved(HierarchyEvent e),True
9,HierarchyBoundsAdapter,5,void ancestorResized(HierarchyEvent e),True
10,HierarchyEvent,1,int getChangeFlags(),False
10,HierarchyEvent,2,Component getChanged(),True
10,HierarchyEvent,3,long getWhen(),False
10,HierarchyEvent,4,void processHierarchyEvent(HierarchyEvent e),False
10,HierarchyEvent,5,String paramString(),True
11,InputEvent,1,int getModifiers(),True
11,InputEvent,2,int getModifiersEx(),True
11,InputEvent,3,int getModifiersExText(int modifiers),False
11,InputEvent,4,long getWhen(),True
11,InputEvent,5,int getID(),False
12,InputMethodEvent,1,"InputMethodEvent(Component source, int id, TextHitInfo insertionIndex, AttributedCharacterIterator text, JComponent whenFocused)",False
12,InputMethodEvent,2,TextHitInfo getCaret(),True
12,InputMethodEvent,3,AttributedCharacterIterator getText(),True
12,InputMethodEvent,4,int getCommittedCharacterCount(),True
12,InputMethodEvent,5,void consume(),True
13,InvocationEvent,1,void dispatch(),True
13,InvocationEvent,2,boolean isDispatched(),True
13,InvocationEvent,3,Runnable getRunnable(),False
13,InvocationEvent,4,Object getTarget(),False
13,InvocationEvent,5,boolean isAppContextDisposed(),False
14,ItemEvent,1,Object getItem(),True
14,ItemEvent,2,int getStateChange(),True
14,ItemEvent,3,void setItemSelectable(boolean selectable),False
14,ItemEvent,4,String paramString(),True
14,ItemEvent,5,String toString(),False
16,KeyEvent,1,int getKeyCode(),True
16,KeyEvent,2,char getKeyChar(),True
16,KeyEvent,3,int getModifiers(),False
16,KeyEvent,4,boolean isActionKey(),True
16,KeyEvent,5,String paramString(),True
17,MouseAdapter,1,void mouseClicked(MouseEvent e),True
17,MouseAdapter,2,void mouseEntered(MouseEvent e),True
17,MouseAdapter,3,void mouseExited(MouseEvent e),True
17,MouseAdapter,4,void mousePressed(MouseEvent e),True
17,MouseAdapter,5,void mouseReleased(MouseEvent e),True
18,MouseEvent,1,int getX(),True
18,MouseEvent,2,int getY(),True
18,MouseEvent,3,int getButton(),True
18,MouseEvent,4,int getClickCount(),True
18,MouseEvent,5,int getModifiers(),False
19,MouseMotionAdapter,1,void mouseDragged(MouseEvent e),True
19,MouseMotionAdapter,2,void mouseMoved(MouseEvent e),True
19,MouseMotionAdapter,3,void mouseEntered(MouseEvent e),False
19,MouseMotionAdapter,4,void mouseExited(MouseEvent e),False
19,MouseMotionAdapter,5,void mouseReleased(MouseEvent e),False
20,MouseWheelEvent,1,int getWheelRotation(),True
20,MouseWheelEvent,2,int getScrollAmount(),True
20,MouseWheelEvent,3,int getScrollType(),True
20,MouseWheelEvent,4,int getUnitsToScroll(),True
20,MouseWheelEvent,5,boolean isShiftDown(),False
22,TextEvent,1,int getModifiers(),False
22,TextEvent,2,long getWhen(),False
22,TextEvent,3,String paramString(),True
22,TextEvent,4,"TextEvent(Object source, int id)",False
22,TextEvent,5,void consume(),False
23,WindowAdapter,1,void windowOpened(WindowEvent e),True
23,WindowAdapter,2,void windowClosing(WindowEvent e),True
23,WindowAdapter,3,void windowClosed(WindowEvent e),True
23,WindowAdapter,4,void windowIconified(WindowEvent e),True
23,WindowAdapter,5,void windowDeiconified(WindowEvent e),True
24,WindowEvent,1,int getID(),False
24,WindowEvent,2,Window getWindow(),True
24,WindowEvent,3,void setID(int id),False
24,WindowEvent,4,void setOppositeWindow(Window opposite),False
24,WindowEvent,5,void setSource(Window newSource),False
