Sample Number,ClassName,Snippet Number,Method,Exist
0,AbstractBorder,1,"void paintBorder(Component c, Graphics g, int x, int y, int width, int height)",True
0,AbstractBorder,2,Insets getBorderInsets(Component c),True
0,AbstractBorder,3,boolean isBorderOpaque(),True
0,AbstractBorder,4,"Rectangle getInteriorRectangle(Component c, int x, int y, int width, int height)",True
0,AbstractBorder,5,BorderUIResource getUIResource(),False
1,BevelBorder,1,int getBevelType(),True
1,BevelBorder,2,Color getHighlightOuterColor(),True
1,BevelBorder,3,Color getShadowInnerColor(),True
1,BevelBorder,4,Color getHighlightInnerColor(),True
1,BevelBorder,5,Color getShadowOuterColor(),True
2,CompoundBorder,1,Border getInsideBorder(),True
2,CompoundBorder,2,Border getOutsideBorder(),True
2,CompoundBorder,3,void setInsideBorder(Border insideBorder),False
2,CompoundBorder,4,void setOutsideBorder(Border outsideBorder),False
2,CompoundBorder,5,Insets getBorderInsets(Component c),False
3,EmptyBorder,1,Insets getBorderInsets(Component c),False
3,EmptyBorder,2,boolean isBorderOpaque(),True
3,EmptyBorder,3,"void setBorderInsets(Component c, Insets insets)",False
3,EmptyBorder,4,void setLeft(int left),False
3,EmptyBorder,5,void setBottom(int bottom),False
4,EtchedBorder,1,int getEtchType(),True
4,EtchedBorder,2,Color getHighlightColor(),True
4,EtchedBorder,3,Color getShadowColor(),True
4,EtchedBorder,4,void setEtchType(int etchType),False
4,EtchedBorder,5,void setHighlightColor(Color highlight),False
5,LineBorder,1,int getThickness(),True
5,LineBorder,2,Color getLineColor(),True
5,LineBorder,3,void setThickness(int thickness),False
5,LineBorder,4,void setLineColor(Color color),False
5,LineBorder,5,void setRoundedCorners(boolean rounded),False
6,MatteBorder,1,int getThickness(),False
6,MatteBorder,2,Color getMatteColor(),True
6,MatteBorder,3,int getTileSize(),False
6,MatteBorder,4,BorderUIResource getBorderUIResource(),False
6,MatteBorder,5,Insets getBorderInsets(Component c),False
7,SoftBevelBorder,1,int getBevelType(),False
7,SoftBevelBorder,2,Color getHighlightInnerColor(),False
7,SoftBevelBorder,3,void setHighlightOuterColor(Color highlightOuterColor),False
7,SoftBevelBorder,4,void setShadowInnerColor(Color shadowInnerColor),False
7,SoftBevelBorder,5,"SoftBevelBorder(int bevelType, Color highlight, Color shadow)",False
8,StrokeBorder,1,Stroke getStroke(),False
8,StrokeBorder,2,void setStroke(Stroke s),False
8,StrokeBorder,3,void setDashArray(float[] dash),False
8,StrokeBorder,4,void setDashPhase(float dashPhase),False
8,StrokeBorder,5,void setThickness(float thickness),False
9,TitledBorder,1,String getTitle(),True
9,TitledBorder,2,void setTitle(String title),True
9,TitledBorder,3,int getTitlePosition(),True
9,TitledBorder,4,void setTitleJustification(int titleJustification),True
9,TitledBorder,5,void setTitleFont(Font titleFont),True
