FileName,UsedPackage
AtomicBoolean_1,True
AtomicBoolean_2,True
AtomicBoolean_3,True
AtomicBoolean_4,True
AtomicBoolean_5,True
AtomicIntegerArray_1,True
AtomicIntegerArray_2,True
AtomicIntegerArray_3,True
AtomicIntegerArray_4,True
AtomicIntegerArray_5,True
AtomicLong_1,True
AtomicLong_2,True
AtomicLong_3,True
AtomicLong_4,True
AtomicLong_5,True
AtomicLongArray_1,True
AtomicLongArray_2,True
AtomicLongArray_3,True
AtomicLongArray_4,True
AtomicLongArray_5,True
AtomicMarkableReference_4,True
AtomicReference_1,True
AtomicReference_2,True
AtomicReference_3,True
AtomicReference_4,True
AtomicReference_5,True
AtomicStampedReference_1,True
AtomicStampedReference_2,True
AtomicStampedReference_3,True
AtomicStampedReference_4,True
DoubleAccumulator_1,True
DoubleAccumulator_2,True
DoubleAccumulator_3,True
DoubleAccumulator_4,True
DoubleAdder_1,True
DoubleAdder_4,True
DoubleAdder_5,True
LongAccumulator_1,True
LongAccumulator_2,True
LongAccumulator_3,True
LongAccumulator_4,True
LongAdder_1,True
LongAdder_2,True
LongAdder_3,True
LongAdder_4,True
LongAdder_5,True
