Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,FileFilter,1,String getDescription(),True
0,FileFilter,2,boolean accept(File f),True
0,FileFilter,3,String getExtension(),False
0,FileFilter,4,void setDescription(String description),False
0,FileFilter,5,void setExtensionListInDescription(boolean b),False
1,FileNameExtensionFilter,1,String getDescription(),True
1,FileNameExtensionFilter,2,String[] getExtensions(),True
1,FileNameExtensionFilter,3,boolean accept(File f),True
1,FileNameExtensionFilter,4,void setDescription(String description),False
1,FileNameExtensionFilter,5,void setExtensions(String[] extensions),False
2,FileSystemView,1,File createNewFolder(File containingDir),True
2,FileSystemView,2,File getDefaultDirectory(),True
2,FileSystemView,3,File getHomeDirectory(),True
2,FileSystemView,4,File[] getRoots(),True
2,FileSystemView,5,"File[] getFiles(File dir, boolean useFileHiding)",True
3,FileView,1,String getDescription(File f),True
3,FileView,2,Icon getIcon(File f),True
3,FileView,3,String getName(File f),True
3,FileView,4,String getTypeDescription(File f),True
3,FileView,5,Boolean isTraversable(File f),True
