ClassName,Method,Return Type,Description
FontRenderContext,equals(FontRenderContext rhs),boolean,"Return true if rhs has the same transform, antialiasing, and fractional metrics values as this."
FontRenderContext,equals(Object obj),boolean,"Return true if obj is an instance of FontRenderContext and has the same transform, antialiasing, and fractional metrics values as this."
FontRenderContext,getAntiAliasingHint(),Object,Return the text anti-aliasing rendering mode hint used in this FontRenderContext.
FontRenderContext,getFractionalMetricsHint(),Object,Return the text fractional metrics rendering mode hint used in this FontRenderContext.
FontRenderContext,getTransform(),AffineTransform,Gets the transform that is used to scale typographical points to pixels in this FontRenderContext.
FontRenderContext,getTransformType(),int,Returns the integer type of the affine transform for this FontRenderContext as specified by AffineTransform.getType()
FontRenderContext,hashCode(),int,Return a hashcode for this FontRenderContext.
FontRenderContext,isAntiAliased(),boolean,Returns a boolean which indicates whether or not some form of antialiasing is specified by this FontRenderContext.
FontRenderContext,isTransformed(),boolean,Indicates whether or not this FontRenderContext object measures text in a transformed render context.
FontRenderContext,usesFractionalMetrics(),boolean,Returns a boolean which whether text fractional metrics mode is used in this FontRenderContext.
GlyphMetrics,getAdvance(),float,Returns the advance of the glyph along the baseline (either horizontal or vertical).
GlyphMetrics,getAdvanceX(),float,Returns the x-component of the advance of the glyph.
GlyphMetrics,getAdvanceY(),float,Returns the y-component of the advance of the glyph.
GlyphMetrics,getBounds2D(),Rectangle2D,Returns the bounds of the glyph.
GlyphMetrics,getLSB(),float,Returns the left (top) side bearing of the glyph.
GlyphMetrics,getRSB(),float,Returns the right (bottom) side bearing of the glyph.
GlyphMetrics,getType(),int,Returns the raw glyph type code.
GlyphMetrics,isCombining(),boolean,Returns true if this is a combining glyph.
GlyphMetrics,isComponent(),boolean,Returns true if this is a component glyph.
GlyphMetrics,isLigature(),boolean,Returns true if this is a ligature glyph.
GlyphMetrics,isStandard(),boolean,Returns true if this is a standard glyph.
GlyphMetrics,isWhitespace(),boolean,Returns true if this is a whitespace glyph.
GlyphVector,equals(GlyphVector set),abstract boolean,Tests if the specified GlyphVector exactly equals this GlyphVector.
GlyphVector,getFont(),abstract Font,Returns the Font associated with this GlyphVector.
GlyphVector,getFontRenderContext(),abstract FontRenderContext,Returns the FontRenderContext associated with this GlyphVector.
GlyphVector,getGlyphCharIndex(int glyphIndex),int,Returns the character index of the specified glyph.
GlyphVector,"getGlyphCharIndices(int beginGlyphIndex, int numEntries, int[] codeReturn)",int[],Returns the character indices of the specified glyphs.
GlyphVector,getGlyphCode(int glyphIndex),abstract int,Returns the glyphcode of the specified glyph.
GlyphVector,"getGlyphCodes(int beginGlyphIndex, int numEntries, int[] codeReturn)",abstract int[],Returns an array of glyphcodes for the specified glyphs.
GlyphVector,getGlyphJustificationInfo(int glyphIndex),abstract GlyphJustificationInfo,Returns the justification information for the glyph at the specified index into this GlyphVector.
GlyphVector,getGlyphLogicalBounds(int glyphIndex),abstract Shape,Returns the logical bounds of the specified glyph within this GlyphVector.
GlyphVector,getGlyphMetrics(int glyphIndex),abstract GlyphMetrics,Returns the metrics of the glyph at the specified index into this GlyphVector.
GlyphVector,getGlyphOutline(int glyphIndex),abstract Shape,Returns a Shape whose interior corresponds to the visual representation of the specified glyph within this GlyphVector.
GlyphVector,"getGlyphOutline(int glyphIndex, float x, float y)",Shape,"Returns a Shape whose interior corresponds to the visual representation of the specified glyph within this GlyphVector, offset to x, y."
GlyphVector,"getGlyphPixelBounds(int index, FontRenderContext renderFRC, float x, float y)",Rectangle,Returns the pixel bounds of the glyph at index when this GlyphVector is rendered in a Graphics with the given FontRenderContext at the given location.
GlyphVector,getGlyphPosition(int glyphIndex),abstract Point2D,Returns the position of the specified glyph relative to the origin of this GlyphVector.
GlyphVector,"getGlyphPositions(int beginGlyphIndex, int numEntries, float[] positionReturn)",abstract float[],Returns an array of glyph positions for the specified glyphs.
GlyphVector,getGlyphTransform(int glyphIndex),abstract AffineTransform,Returns the transform of the specified glyph within this GlyphVector.
GlyphVector,getGlyphVisualBounds(int glyphIndex),abstract Shape,Returns the visual bounds of the specified glyph within the GlyphVector.
GlyphVector,getLayoutFlags(),int,Returns flags describing the global state of the GlyphVector.
GlyphVector,getLogicalBounds(),abstract Rectangle2D,Returns the logical bounds of this GlyphVector.
GlyphVector,getNumGlyphs(),abstract int,Returns the number of glyphs in this GlyphVector.
GlyphVector,getOutline(),abstract Shape,Returns a Shape whose interior corresponds to the visual representation of this GlyphVector.
GlyphVector,"getOutline(float x, float y)",abstract Shape,"Returns a Shape whose interior corresponds to the visual representation of this GlyphVector when rendered at x, y."
