ClassName,Method,Return Type,Description
Chromaticity,getCategory(),Class<? extends Attribute>,"Get the printing attribute class which is to be used as the ""category"" for this printing attribute value."
Chromaticity,getEnumValueTable(),protected EnumSyntax[],Returns the enumeration value table for class Chromaticity.
Chromaticity,getName(),String,Get the name of the category of which this attribute value is an instance.
Chromaticity,getStringTable(),protected String[],Returns the string table for class Chromaticity.
ColorSupported,getCategory(),Class<? extends Attribute>,"Get the printing attribute class which is to be used as the ""category"" for this printing attribute value."
ColorSupported,getEnumValueTable(),protected EnumSyntax[],Returns the enumeration value table for class ColorSupported.
ColorSupported,getName(),String,Get the name of the category of which this attribute value is an instance.
ColorSupported,getStringTable(),protected String[],Returns the string table for class ColorSupported.
Compression,getCategory(),Class<? extends Attribute>,"Get the printing attribute class which is to be used as the ""category"" for this printing attribute value."
Compression,getEnumValueTable(),protected EnumSyntax[],Returns the enumeration value table for class Compression.
Compression,getName(),String,Get the name of the category of which this attribute value is an instance.
Compression,getStringTable(),protected String[],Returns the string table for class Compression.
Copies,equals(Object object),boolean,Returns whether this copies attribute is equivalent to the passed in object.
Copies,getCategory(),Class<? extends Attribute>,"Get the printing attribute class which is to be used as the ""category"" for this printing attribute value."
Copies,getName(),String,Get the name of the category of which this attribute value is an instance.
CopiesSupported,equals(Object object),boolean,Returns whether this copies supported attribute is equivalent to the passed in object.
CopiesSupported,getCategory(),Class<? extends Attribute>,"Get the printing attribute class which is to be used as the ""category"" for this printing attribute value."
CopiesSupported,getName(),String,Get the name of the category of which this attribute value is an instance.
DateTimeAtCompleted,equals(Object object),boolean,Returns whether this date-time at completed attribute is equivalent to the passed in object.
DateTimeAtCompleted,getCategory(),Class<? extends Attribute>,"Get the printing attribute class which is to be used as the ""category"" for this printing attribute value."
DateTimeAtCompleted,getName(),String,Get the name of the category of which this attribute value is an instance.
DateTimeAtCreation,equals(Object object),boolean,Returns whether this date-time at creation attribute is equivalent to the passed in object.
DateTimeAtCreation,getCategory(),Class<? extends Attribute>,"Get the printing attribute class which is to be used as the ""category"" for this printing attribute value."
DateTimeAtCreation,getName(),String,Get the name of the category of which this attribute value is an instance.
