ClassName,URL,Description
Chromaticity,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/Chromaticity.html,"Class Chromaticity is a printing attribute class, an enumeration, that specifies monochrome or color printing."
ColorSupported,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/ColorSupported.html,"Class ColorSupported is a printing attribute class, an enumeration, that identifies whether the device is capable of any type of color printing at all, including highlight color as well as full process color."
Compression,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/Compression.html,"Class Compression is a printing attribute class, an enumeration, that specifies how print data is compressed."
Copies,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/Copies.html,Class Copies is an integer valued printing attribute class that specifies the number of copies to be printed.
CopiesSupported,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/CopiesSupported.html,"Class CopiesSupported is a printing attribute class, a set of integers, that gives the supported values for a Copies attribute."
DateTimeAtCompleted,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/DateTimeAtCompleted.html,"Class DateTimeAtCompleted is a printing attribute class, a date-time attribute, that indicates the date and time at which the Print Job completed (or was canceled or aborted)."
DateTimeAtCreation,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/DateTimeAtCreation.html,"Class DateTimeAtCreation is a printing attribute class, a date-time attribute, that indicates the date and time at which the Print Job was created."
DateTimeAtProcessing,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/DateTimeAtProcessing.html,"Class DateTimeAtProcessing is a printing attribute class, a date-time attribute, that indicates the date and time at which the Print Job first began processing."
Destination,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/Destination.html,"Class Destination is a printing attribute class, a URI, that is used to indicate an alternate destination for the spooled printer formatted data."
DialogTypeSelection,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/DialogTypeSelection.html,"Class DialogTypeSelection is a printing attribute class, an enumeration, that indicates the user dialog type to be used for specifying printing options."
DocumentName,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/DocumentName.html,"Class DocumentName is a printing attribute class, a text attribute, that specifies the name of a document."
Fidelity,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/Fidelity.html,"Class Fidelity is a printing attribute class, an enumeration, that indicates whether total fidelity to client supplied print request attributes is required."
Finishings,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/Finishings.html,"Class Finishings is a printing attribute class, an enumeration, that identifies whether the printer applies a finishing operation of some kind of binding to each copy of each printed document in the job."
JobHoldUntil,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/JobHoldUntil.html,"Class JobHoldUntil is a printing attribute class, a date-time attribute, that specifies the exact date and time at which the job must become a candidate for printing."
JobImpressions,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/JobImpressions.html,Class JobImpressions is an integer valued printing attribute class that specifies the total size in number of impressions of the document(s) being submitted.
JobImpressionsCompleted,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/JobImpressionsCompleted.html,Class JobImpressionsCompleted is an integer valued printing attribute class that specifies the number of impressions completed for the job so far.
JobImpressionsSupported,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/JobImpressionsSupported.html,"Class JobImpressionsSupported is a printing attribute class, a set of integers, that gives the supported values for a JobImpressions attribute."
JobKOctets,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/JobKOctets.html,"Class JobKOctets is an integer valued printing attribute class that specifies the total size of the document(s) in K octets, i.e., in units of 1024 octets requested to be processed in the job."
JobKOctetsProcessed,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/JobKOctetsProcessed.html,"Class JobKOctetsProcessed is an integer valued printing attribute class that specifies the total number of print data octets processed so far in K octets, i.e., in units of 1024 octets."
JobKOctetsSupported,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/JobKOctetsSupported.html,"Class JobKOctetsSupported is a printing attribute class, a set of integers, that gives the supported values for a JobKOctets attribute."
JobMediaSheets,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/JobMediaSheets.html,Class JobMediaSheets is an integer valued printing attribute class that specifies the total number of media sheets to be produced for this job.
JobMediaSheetsCompleted,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/JobMediaSheetsCompleted.html,"Class JobMediaSheetsCompleted is an integer valued printing attribute class that specifies the number of media sheets which have completed marking and stacking for the entire job so far, whether those sheets have been processed on one side or on both."
JobMediaSheetsSupported,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/JobMediaSheetsSupported.html,"Class JobMediaSheetsSupported is a printing attribute class, a set of integers, that gives the supported values for a JobMediaSheets attribute."
JobMessageFromOperator,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/JobMessageFromOperator.html,"Class JobMessageFromOperator is a printing attribute class, a text attribute, that provides a message from an operator, system administrator, or ""intelligent"" process to indicate to the end user the reasons for modification or other management action taken on a job."
JobName,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/JobName.html,"Class JobName is a printing attribute class, a text attribute, that specifies the name of a print job."
JobOriginatingUserName,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/JobOriginatingUserName.html,"Class JobOriginatingUserName is a printing attribute class, a text attribute, that contains the name of the end user that submitted the print job."
JobPriority,https://docs.oracle.com/javase/8/docs/api/javax/print/attribute/standard/JobPriority.html,Class JobPriority is an integer valued printing attribute class that specifies a print job's priority.
