FileName,Compilable,Runnable,Correct
FileChooserUI_1,True,True,True
FileChooserUI_5,True,True,True
LayerUI_1,True,True,True
LayerUI_2,True,True,True
LayerUI_3,True,True,True
OptionPaneUI_1,False,False,False
PopupMenuUI_3,True,True,True
SplitPaneUI_2,False,False,False
SplitPaneUI_3,True,True,True
SplitPaneUI_4,True,True,True
SplitPaneUI_5,True,True,True
TabbedPaneUI_1,True,False,False
TabbedPaneUI_2,True,True,True
TabbedPaneUI_3,True,True,True
TextUI_3,False,False,False
TreeUI_4,False,False,False
TreeUI_5,True,True,True
