Sample Number,ClassName,Snippet Number,Method,Exist
0,SyncFactory,1,SyncFactory getSyncFactory(Connection conn),False
0,SyncFactory,2,SyncProvider getSyncProvider(Connection conn),False
0,SyncFactory,3,SyncRowset getSyncRowset(),False
0,SyncFactory,4,SyncProvider getSyncProvider(),False
0,SyncFactory,5,Connection getConnection(),False
1,SyncProvider,1,"void addBefore(Cursor cursor, Object element)",False
1,SyncProvider,2,"void addAfter(Cursor cursor, Object element)",False
1,SyncProvider,3,void remove(Cursor cursor),False
1,SyncProvider,4,"void refresh(Cursor cursor, boolean readOnly)",False
1,SyncProvider,5,"void setReadOnly(Cursor cursor, boolean readOnly)",False
