FileName,Compilable,Runnable,Correct
BufferedInputStream_1,True,True,True
BufferedInputStream_3,True,False,False
BufferedInputStream_4,True,False,False
BufferedInputStream_5,True,True,True
BufferedOutputStream_1,True,True,True
BufferedOutputStream_3,True,True,True
BufferedOutputStream_4,True,True,True
BufferedReader_1,True,True,True
BufferedReader_3,True,True,True
BufferedReader_4,True,True,True
BufferedReader_5,True,False,False
BufferedWriter_1,True,True,True
BufferedWriter_3,True,True,True
BufferedWriter_5,True,True,True
ByteArrayInputStream_1,True,True,True
ByteArrayInputStream_3,False,False,False
ByteArrayInputStream_4,False,False,False
ByteArrayInputStream_5,False,False,False
ByteArrayOutputStream_1,True,True,True
ByteArrayOutputStream_3,False,False,False
ByteArrayOutputStream_4,True,True,True
ByteArrayOutputStream_9,False,False,False
CharArrayReader_1,True,True,True
CharArrayReader_2,True,True,True
CharArrayReader_3,True,True,True
CharArrayReader_5,True,True,True
CharArrayWriter_1,False,False,False
CharArrayWriter_2,False,False,False
CharArrayWriter_3,False,False,False
CharArrayWriter_4,True,True,True
CharArrayWriter_5,True,True,True
Console_1,True,True,True
Console_4,True,True,True
DataInputStream_2,True,True,True
DataInputStream_3,True,True,True
DataInputStream_12,True,True,True
DataInputStream_13,True,True,True
DataOutputStream_1,True,True,True
DataOutputStream_3,True,True,True
DataOutputStream_4,True,True,True
File_1,True,True,True
File_2,True,True,True
File_3,True,True,True
File_4,True,True,True
File_5,True,True,True
FileDescriptor_2,True,True,True
FileDescriptor_5,False,False,False
FileInputStream_1,True,False,False
FileInputStream_2,True,False,False
FileInputStream_3,True,False,False
FileInputStream_4,True,False,False
FileInputStream_5,True,True,True
FileInputStream_10,True,False,False
FileOutputStream_5,True,True,True
FilterInputStream_1,True,True,True
FilterInputStream_2,True,True,True
FilterInputStream_3,True,True,True
FilterInputStream_4,True,False,False
FilterInputStream_5,False,False,False
FilterOutputStream_1,True,True,True
FilterOutputStream_2,True,True,True
FilterOutputStream_3,True,True,True
FilterOutputStream_4,True,True,True
FilterOutputStream_5,True,True,True
FilterReader_1,True,True,True
FilterReader_3,True,True,True
FilterReader_5,False,False,False
