Sample Number,ClassName,Snippet Number,Method,Exist
0,AclEntry,1,Set<AclEntryPermission> permissions(),True
0,AclEntry,2,UserPrincipal principal(),True
0,AclEntry,3,UserPrincipal whoCanSet(),False
0,AclEntry,4,Type type(),False
0,AclEntry,5,List<AclEntryFlag> flags(),False
1,AclEntry.Builder,1,AclEntry.Builder setName(String name),False
1,AclEntry.Builder,2,AclEntry.Builder setPermissions(Set<AclEntryPermission> perms),True
1,AclEntry.Builder,3,AclEntry.Builder setType(AclEntryType type),True
1,AclEntry.Builder,4,AclEntry.Builder setFlags(Set<AclEntryFlag> flags),True
1,AclEntry.Builder,5,AclEntry.Builder setPrincipal(Sid sid),False
2,FileTime,1,long to(TimeUnit unit),True
2,FileTime,2,FileTime fromMillis(long value),True
2,FileTime,3,FileTime from(Instant instant),True
2,FileTime,4,int compareTo(FileTime other),True
2,FileTime,5,Instant toInstant(),True
3,PosixFilePermissions,1,Set<PosixFilePermission> fromString(String perms),True
3,PosixFilePermissions,2,String toString(Set<PosixFilePermission> perms),True
3,PosixFilePermissions,3,String encode(Set<PosixFilePermission> perms),False
3,PosixFilePermissions,4,Set<PosixFilePermission> decode(String attribute),False
3,PosixFilePermissions,5,PosixFilePermissions clone(),False
4,UserPrincipalLookupService,1,UserPrincipal lookupPrincipalByName(String name),True
4,UserPrincipalLookupService,2,UserPrincipal lookupPrincipalByGroupName(String name),False
4,UserPrincipalLookupService,3,UserPrincipal lookupPrincipalByGroupId(String name),False
