FileName,Compilable,Runnable,Correct
BufferedInputStream_1,True,False,False
BufferedInputStream_3,True,False,False
BufferedInputStream_4,True,False,False
BufferedInputStream_5,True,False,False
BufferedOutputStream_1,True,True,True
BufferedOutputStream_3,True,True,True
BufferedOutputStream_4,True,True,True
BufferedReader_1,True,False,False
BufferedReader_2,True,True,True
BufferedReader_3,True,True,True
BufferedReader_4,True,True,True
BufferedReader_5,True,True,True
BufferedWriter_2,True,True,True
BufferedWriter_3,True,True,True
BufferedWriter_4,True,True,True
BufferedWriter_5,True,True,True
ByteArrayInputStream_1,True,True,True
ByteArrayInputStream_2,True,True,True
ByteArrayInputStream_3,True,True,True
ByteArrayInputStream_4,True,True,True
ByteArrayInputStream_5,True,True,True
ByteArrayOutputStream_1,True,True,True
ByteArrayOutputStream_3,True,True,True
ByteArrayOutputStream_4,True,True,True
ByteArrayOutputStream_5,False,False,False
CharArrayReader_1,False,False,False
CharArrayReader_2,True,True,True
CharArrayReader_3,True,True,True
CharArrayReader_4,False,False,False
CharArrayReader_5,True,True,True
CharArrayWriter_1,True,True,True
CharArrayWriter_2,True,True,True
CharArrayWriter_3,False,False,False
CharArrayWriter_4,False,False,False
CharArrayWriter_5,False,False,False
Console_1,True,True,True
Console_2,True,True,True
Console_4,True,True,True
Console_5,True,True,True
DataOutputStream_1,True,True,True
DataOutputStream_3,True,True,True
DataOutputStream_4,True,True,True
DataOutputStream_5,True,True,True
File_1,True,True,True
File_2,True,True,True
File_3,True,True,True
File_4,True,True,True
File_5,True,True,True
FileDescriptor_2,True,True,True
FileInputStream_1,True,False,False
FileInputStream_2,True,False,False
FileInputStream_3,True,False,False
FileInputStream_4,True,False,False
FileInputStream_5,True,False,False
FileOutputStream_1,True,True,True
FileOutputStream_2,True,True,True
FileOutputStream_3,True,True,True
FileOutputStream_5,True,True,True
FilterInputStream_1,True,True,True
FilterInputStream_2,True,True,True
FilterInputStream_3,False,False,False
FilterInputStream_4,True,True,True
FilterInputStream_5,True,True,True
FilterOutputStream_1,True,True,True
FilterOutputStream_2,True,True,True
FilterOutputStream_3,True,True,True
FilterOutputStream_4,False,False,False
FilterOutputStream_5,False,False,False
FilterReader_1,True,True,True
FilterReader_2,True,True,True
FilterReader_3,True,True,True
FilterReader_4,True,True,True
FilterReader_5,True,True,True
FilterWriter_1,True,True,True
FilterWriter_2,False,False,False
FilterWriter_3,True,True,True
FilterWriter_5,False,False,False
InputStream_1,True,True,True
InputStream_2,False,False,False
InputStream_3,True,True,True
InputStream_4,True,True,True
InputStream_5,True,True,True
InputStreamReader_1,True,True,True
InputStreamReader_2,True,True,True
InputStreamReader_3,True,True,True
InputStreamReader_4,True,False,False
InputStreamReader_5,True,True,True
LineNumberInputStream_1,True,False,False
LineNumberInputStream_2,True,False,False
LineNumberInputStream_3,True,False,False
LineNumberInputStream_4,True,False,False
LineNumberInputStream_5,False,False,False
LineNumberReader_1,True,True,True
LineNumberReader_2,False,False,False
LineNumberReader_3,True,True,True
LineNumberReader_4,True,False,False
LineNumberReader_5,True,False,False
ObjectInputStream_1,True,False,False
ObjectInputStream_2,True,True,True
ObjectInputStream_3,True,False,False
ObjectInputStream_4,True,False,False
ObjectInputStream_5,True,False,False
ObjectInputStream_GetField_1,False,False,False
ObjectInputStream_GetField_2,True,False,False
ObjectInputStream_GetField_3,True,False,False
ObjectInputStream_GetField_4,True,False,False
ObjectInputStream_GetField_5,True,False,False
ObjectOutputStream_1,True,True,True
ObjectOutputStream_2,True,True,True
ObjectOutputStream_3,True,True,True
ObjectOutputStream_4,True,True,True
