Sample Number,ClassName,Snippet Number,Method,Exist
0,AudioFileReader,1,AudioFileReader getAudioFileReader(AudioFileFormat.Type fileType),False
0,AudioFileReader,2,AudioFileReader getAudioFileReader(URL url),False
0,AudioFileReader,3,AudioFileReader getAudioFileReader(File file),False
0,AudioFileReader,4,AudioFileFormat getAudioFileFormat(URL url),True
0,AudioFileReader,5,AudioFileFormat getAudioFileFormat(File file),True
1,AudioFileWriter,1,"AudioFileWriter.write(AudioFormat audioFormat, AudioInputStream stream, AudioSystem.AudioFileFormat.Type fileType, File out)",False
1,AudioFileWriter,2,AudioFileWriter.getAudioFileTypes(),False
1,AudioFileWriter,3,AudioFileWriter.isFileTypeSupported(AudioSystem.AudioFileFormat.Type fileType),False
1,AudioFileWriter,4,AudioFileWriter.getAudioFileFormat(AudioSystem.AudioFileFormat.Type fileType),False
1,AudioFileWriter,5,AudioFileWriter.getAudioFileFormat(File file),False
2,FormatConversionProvider,1,boolean isSourceSupported(AudioFormat target),False
2,FormatConversionProvider,2,boolean isTargetSupported(AudioFormat source),False
2,FormatConversionProvider,3,AudioFormat[] getSourceFormats(AudioFormat target),False
2,FormatConversionProvider,4,"AudioFormat[] getTargetFormats(AudioFormat.Encoding targetEncoding, AudioFormat source)",True
2,FormatConversionProvider,5,"AudioInputStream getAudioInputStream(AudioFormat target, AudioInputStream source)",True
3,MixerProvider,1,List<Mixer.Info> getMixerInfo(),False
3,MixerProvider,2,String getName(),False
3,MixerProvider,3,boolean isMixerSupported(Mixer.Info info),True
3,MixerProvider,4,Mixer getMixer(Mixer.Info info),True
3,MixerProvider,5,List<Line.Info> getSourceLineInfo(),False
3,MixerProvider,6,List<Line.Info> getTargetLineInfo(),False
3,MixerProvider,7,List<Line.Info> getLineInfo(),False
3,MixerProvider,8,List<Line.Info> getSourceLineInfo(Control control),False
3,MixerProvider,9,List<Line.Info> getTargetLineInfo(Control control),False
3,MixerProvider,10,List<Line.Info> getLineInfo(Control control),False
