ClassName,Method,Return Type,Description,Full Description
AddressHelper,extract(Any a),static String,NULL,"

extract
public static String extract(Any a)

"
AddressHelper,id(),static String,NULL,"

id
public static String id()

"
AddressHelper,"insert(Any a, String that)",static void,NULL,"

insert
public static void insert(Any a,
                          String that)

"
AddressHelper,read(InputStream istream),static String,NULL,"

read
public static String read(InputStream istream)

"
AddressHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
AddressHelper,"write(OutputStream ostream, String value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         String value)

"
InvalidAddressHelper,extract(Any a),static InvalidAddress,NULL,"

extract
public static InvalidAddress extract(Any a)

"
InvalidAddressHelper,id(),static String,NULL,"

id
public static String id()

"
InvalidAddressHelper,"insert(Any a, InvalidAddress that)",static void,NULL,"

insert
public static void insert(Any a,
                          InvalidAddress that)

"
InvalidAddressHelper,read(InputStream istream),static InvalidAddress,NULL,"

read
public static InvalidAddress read(InputStream istream)

"
InvalidAddressHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
InvalidAddressHelper,"write(OutputStream ostream, InvalidAddress value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         InvalidAddress value)

"
InvalidAddressHolder,_read(InputStream i),void,Reads data from istream and initalizes the value field of the Holder with the unmarshalled data.,"

_read
public void _read(InputStream i)
Description copied from interface: Streamable
Reads data from istream and initalizes the
 value field of the Holder with the unmarshalled data.

Specified by:
_read in interface Streamable
Parameters:
i - the InputStream that represents the CDR data from the wire.


"
InvalidAddressHolder,_type(),TypeCode,Retrieves the TypeCode object corresponding to the value in the value field of the Holder.,"

_type
public TypeCode _type()
Description copied from interface: Streamable
Retrieves the TypeCode object corresponding to the value
 in the value field of the Holder.

Specified by:
_type in interface Streamable
Returns:
the TypeCode object for the value held in the holder


"
InvalidAddressHolder,_write(OutputStream o),void,Marshals to ostream the value in the value field of the Holder.,"

_write
public void _write(OutputStream o)
Description copied from interface: Streamable
Marshals to ostream the value in the
 value field of the Holder.

Specified by:
_write in interface Streamable
Parameters:
o - the CDR OutputStream


"
StringNameHelper,extract(Any a),static String,NULL,"

extract
public static String extract(Any a)

"
StringNameHelper,id(),static String,NULL,"

id
public static String id()

"
StringNameHelper,"insert(Any a, String that)",static void,NULL,"

insert
public static void insert(Any a,
                          String that)

"
StringNameHelper,read(InputStream istream),static String,NULL,"

read
public static String read(InputStream istream)

"
StringNameHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
StringNameHelper,"write(OutputStream ostream, String value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         String value)

"
URLStringHelper,extract(Any a),static String,NULL,"

extract
public static String extract(Any a)

"
URLStringHelper,id(),static String,NULL,"

id
public static String id()

"
URLStringHelper,"insert(Any a, String that)",static void,NULL,"

insert
public static void insert(Any a,
                          String that)

"
URLStringHelper,read(InputStream istream),static String,NULL,"

read
public static String read(InputStream istream)

"
URLStringHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
URLStringHelper,"write(OutputStream ostream, String value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         String value)

"
