ClassName,Method,Return Type,Description,Full Description
MultiButtonUI,"contains(JComponent a, int b, int c)",boolean,Invokes the contains method on each UI handled by this object.,"

contains
public boolean contains(JComponent a,
                        int b,
                        int c)
Invokes the contains method on each UI handled by this object.

Overrides:
contains in class ComponentUI
Parameters:
a - the component where the x,y location is being queried;
          this argument is often ignored,
          but might be used if the UI object is stateless
          and shared by multiple components
b - the x coordinate of the point
c - the y coordinate of the point
Returns:
the value obtained from the first UI, which is
 the UI obtained from the default LookAndFeel
See Also:
JComponent.contains(int, int), 
Component.contains(int, int)


"
MultiButtonUI,createUI(JComponent a),static ComponentUI,Returns a multiplexing UI instance if any of the auxiliary LookAndFeels supports this UI.,"

createUI
public static ComponentUI createUI(JComponent a)
Returns a multiplexing UI instance if any of the auxiliary
 LookAndFeels supports this UI.  Otherwise, just returns the
 UI object obtained from the default LookAndFeel.

"
MultiButtonUI,"getAccessibleChild(JComponent a, int b)",Accessible,Invokes the getAccessibleChild method on each UI handled by this object.,"

getAccessibleChild
public Accessible getAccessibleChild(JComponent a,
                                     int b)
Invokes the getAccessibleChild method on each UI handled by this object.

Overrides:
getAccessibleChild in class ComponentUI
b - zero-based index of child
Returns:
the value obtained from the first UI, which is
 the UI obtained from the default LookAndFeel
See Also:
ComponentUI.getAccessibleChildrenCount(javax.swing.JComponent)


"
MultiButtonUI,getAccessibleChildrenCount(JComponent a),int,Invokes the getAccessibleChildrenCount method on each UI handled by this object.,"

getAccessibleChildrenCount
public int getAccessibleChildrenCount(JComponent a)
Invokes the getAccessibleChildrenCount method on each UI handled by this object.

Overrides:
getAccessibleChildrenCount in class ComponentUI
Returns:
the value obtained from the first UI, which is
 the UI obtained from the default LookAndFeel
See Also:
ComponentUI.getAccessibleChild(javax.swing.JComponent, int)


"
MultiButtonUI,getMaximumSize(JComponent a),Dimension,Invokes the getMaximumSize method on each UI handled by this object.,"

getMaximumSize
public Dimension getMaximumSize(JComponent a)
Invokes the getMaximumSize method on each UI handled by this object.

Overrides:
getMaximumSize in class ComponentUI
Parameters:
a - the component whose maximum size is being queried;
          this argument is often ignored,
          but might be used if the UI object is stateless
          and shared by multiple components
Returns:
the value obtained from the first UI, which is
 the UI obtained from the default LookAndFeel
See Also:
JComponent.getMaximumSize(), 
LayoutManager2.maximumLayoutSize(java.awt.Container)


"
MultiButtonUI,getMinimumSize(JComponent a),Dimension,Invokes the getMinimumSize method on each UI handled by this object.,"

getMinimumSize
public Dimension getMinimumSize(JComponent a)
Invokes the getMinimumSize method on each UI handled by this object.

Overrides:
getMinimumSize in class ComponentUI
Parameters:
a - the component whose minimum size is being queried;
          this argument is often ignored,
          but might be used if the UI object is stateless
          and shared by multiple components
Returns:
the value obtained from the first UI, which is
 the UI obtained from the default LookAndFeel
See Also:
JComponent.getMinimumSize(), 
LayoutManager.minimumLayoutSize(java.awt.Container), 
ComponentUI.getPreferredSize(javax.swing.JComponent)


"
MultiButtonUI,getPreferredSize(JComponent a),Dimension,Invokes the getPreferredSize method on each UI handled by this object.,"

getPreferredSize
public Dimension getPreferredSize(JComponent a)
Invokes the getPreferredSize method on each UI handled by this object.

Overrides:
getPreferredSize in class ComponentUI
Parameters:
a - the component whose preferred size is being queried;
          this argument is often ignored,
          but might be used if the UI object is stateless
          and shared by multiple components
Returns:
the value obtained from the first UI, which is
 the UI obtained from the default LookAndFeel
See Also:
JComponent.getPreferredSize(), 
LayoutManager.preferredLayoutSize(java.awt.Container)


"
MultiButtonUI,getUIs(),ComponentUI[],Returns the list of UIs associated with this multiplexing UI.,"

getUIs
public ComponentUI[] getUIs()
Returns the list of UIs associated with this multiplexing UI.  This
 allows processing of the UIs by an application aware of multiplexing
 UIs on components.

"
MultiButtonUI,installUI(JComponent a),void,Invokes the installUI method on each UI handled by this object.,"

installUI
public void installUI(JComponent a)
Invokes the installUI method on each UI handled by this object.

Overrides:
installUI in class ComponentUI
Parameters:
a - the component where this UI delegate is being installed
See Also:
ComponentUI.uninstallUI(javax.swing.JComponent), 
JComponent.setUI(javax.swing.plaf.ComponentUI), 
JComponent.updateUI()


"
MultiButtonUI,"paint(Graphics a, JComponent b)",void,Invokes the paint method on each UI handled by this object.,"

paint
public void paint(Graphics a,
                  JComponent b)
Invokes the paint method on each UI handled by this object.

Overrides:
paint in class ComponentUI
Parameters:
a - the Graphics context in which to paint
b - the component being painted;
          this argument is often ignored,
          but might be used if the UI object is stateless
          and shared by multiple components
See Also:
ComponentUI.update(java.awt.Graphics, javax.swing.JComponent)


"
