ClassName,Method,Return Type,Description,Full Description
Buffer,array(),abstract Object,Returns the array that backs this buffer (optional operation).,"

array
public abstract Object array()
Returns the array that backs this
 buffer  (optional operation).

  This method is intended to allow array-backed buffers to be
 passed to native code more efficiently. Concrete subclasses
 provide more strongly-typed return values for this method.

  Modifications to this buffer's content will cause the returned
 array's content to be modified, and vice versa.

  Invoke the hasArray method before invoking this
 method in order to ensure that this buffer has an accessible backing
 array.  

Returns:
The array that backs this buffer
Throws:
ReadOnlyBufferException - If this buffer is backed by an array but is read-only
UnsupportedOperationException - If this buffer is not backed by an accessible array
Since:
1.6


"
Buffer,arrayOffset(),abstract int,Returns the offset within this buffer's backing array of the first element of the buffer (optional operation).,"

arrayOffset
public abstract int arrayOffset()
Returns the offset within this buffer's backing array of the first
 element of the buffer  (optional operation).

  If this buffer is backed by an array then buffer position p
 corresponds to array index p + arrayOffset().

  Invoke the hasArray method before invoking this
 method in order to ensure that this buffer has an accessible backing
 array.  

Returns:
The offset within this buffer's array
          of the first element of the buffer
Throws:
ReadOnlyBufferException - If this buffer is backed by an array but is read-only
UnsupportedOperationException - If this buffer is not backed by an accessible array
Since:
1.6


"
Buffer,capacity(),int,Returns this buffer's capacity.,"

capacity
public final int capacity()
Returns this buffer's capacity.

Returns:
The capacity of this buffer


"
Buffer,clear(),Buffer,Clears this buffer.,"

clear
public final Buffer clear()
Clears this buffer.  The position is set to zero, the limit is set to
 the capacity, and the mark is discarded.

  Invoke this method before using a sequence of channel-read or
 put operations to fill this buffer.  For example:

 
 buf.clear();     // Prepare buffer for reading
 in.read(buf);    // Read data
 This method does not actually erase the data in the buffer, but it
 is named as if it did because it will most often be used in situations
 in which that might as well be the case. 

Returns:
This buffer


"
Buffer,flip(),Buffer,Flips this buffer.,"

flip
public final Buffer flip()
Flips this buffer.  The limit is set to the current position and then
 the position is set to zero.  If the mark is defined then it is
 discarded.

  After a sequence of channel-read or put operations, invoke
 this method to prepare for a sequence of channel-write or relative
 get operations.  For example:

 
 buf.put(magic);    // Prepend header
 in.read(buf);      // Read data into rest of buffer
 buf.flip();        // Flip buffer
 out.write(buf);    // Write header + data to channel
 This method is often used in conjunction with the compact method when transferring data from
 one place to another.  

Returns:
This buffer


"
Buffer,hasArray(),abstract boolean,Tells whether or not this buffer is backed by an accessible array.,"

hasArray
public abstract boolean hasArray()
Tells whether or not this buffer is backed by an accessible
 array.

  If this method returns true then the array
 and arrayOffset methods may safely be invoked.
 

Returns:
true if, and only if, this buffer
          is backed by an array and is not read-only
Since:
1.6


"
Buffer,hasRemaining(),boolean,Tells whether there are any elements between the current position and the limit.,"

hasRemaining
public final boolean hasRemaining()
Tells whether there are any elements between the current position and
 the limit.

Returns:
true if, and only if, there is at least one element
          remaining in this buffer


"
Buffer,isDirect(),abstract boolean,Tells whether or not this buffer is direct.,"

isDirect
public abstract boolean isDirect()
Tells whether or not this buffer is
 direct.

Returns:
true if, and only if, this buffer is direct
Since:
1.6


"
Buffer,isReadOnly(),abstract boolean,Tells whether or not this buffer is read-only.,"

isReadOnly
public abstract boolean isReadOnly()
Tells whether or not this buffer is read-only.

Returns:
true if, and only if, this buffer is read-only


"
Buffer,limit(),int,Returns this buffer's limit.,"

limit
public final int limit()
Returns this buffer's limit.

Returns:
The limit of this buffer


"
Buffer,limit(int newLimit),Buffer,Sets this buffer's limit.,"

limit
public final Buffer limit(int newLimit)
Sets this buffer's limit.  If the position is larger than the new limit
 then it is set to the new limit.  If the mark is defined and larger than
 the new limit then it is discarded.

Parameters:
newLimit - The new limit value; must be non-negative
         and no larger than this buffer's capacity
Returns:
This buffer
Throws:
IllegalArgumentException - If the preconditions on newLimit do not hold


"
Buffer,mark(),Buffer,Sets this buffer's mark at its position.,"

mark
public final Buffer mark()
Sets this buffer's mark at its position.

Returns:
This buffer


"
