Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,AuthPermission,1,boolean implies(Permission p),False,NULL
0,AuthPermission,2,boolean equals(Object obj),False,NULL
0,AuthPermission,3,String getActions(),False,NULL
0,AuthPermission,4,int hashCode(),False,NULL
0,AuthPermission,5,String getName(),False,NULL
1,Policy,1,"boolean implies(Subject subject, Principal[] princs, Object object)",False,NULL
1,Policy,2,"boolean implies(Subject subject, Principal[] princs, ProtectionDomain domain)",False,NULL
1,Policy,3,"boolean implies(Subject subject, Principal[] princs, ProtectionDomain domain, Permission permission)",False,NULL
1,Policy,4,"boolean implies(Subject subject, Principal[] princs, ProtectionDomain domain, Permission permission, Certificate[] certs)",False,NULL
1,Policy,5,"boolean implies(Subject subject, Principal[] princs, ProtectionDomain domain, Permission permission, Certificate[] certs, long time)",False,NULL
2,PrivateCredentialPermission,1,boolean implies(Subject subject),False,NULL
2,PrivateCredentialPermission,2,boolean equals(Object obj),True,Checks two PrivateCredentialPermission objects for equality.
2,PrivateCredentialPermission,3,int hashCode(),True,Returns the hash code value for this object.
2,PrivateCredentialPermission,4,String getActions(),True,"Returns the ""canonical string representation"" of the actions."
2,PrivateCredentialPermission,5,String toString(),False,NULL
3,Subject,1,boolean implies(Subject subject),False,NULL
3,Subject,2,boolean isReadOnly(),True,Query whether this Subject is read-only.
3,Subject,3,boolean isSubjectContext(Subject subject),False,NULL
3,Subject,4,boolean isSubjectDomain(Subject subject),False,NULL
3,Subject,5,boolean isSubjectIntersect(Subject subject),False,NULL
4,SubjectDomainCombiner,1,void updateProtectionDomain(ProtectionDomain domain),False,NULL
4,SubjectDomainCombiner,2,void updateSubject(Subject subject),False,NULL
4,SubjectDomainCombiner,3,void combine(SubjectDomainCombiner sdc),False,NULL
4,SubjectDomainCombiner,4,void setReadOnly(boolean readOnly),False,NULL
4,SubjectDomainCombiner,5,boolean isReadOnly(),False,NULL
