ClassName,Method,Return Type,Description,Full Description
Certificate,equals(Object other),boolean,Compares this certificate for equality with the specified object.,"

equals
public boolean equals(Object other)
Compares this certificate for equality with the specified
 object. If the other object is an
 instanceof Certificate, then
 its encoded form is retrieved and compared with the
 encoded form of this certificate.

Overrides:
equals in class Object
Parameters:
other - the object to test for equality with this certificate.
Returns:
true if the encoded forms of the two certificates
         match, false otherwise.
See Also:
Object.hashCode(), 
HashMap


"
Certificate,getEncoded(),abstract byte[],Returns the encoded form of this certificate.,"

getEncoded
public abstract byte[] getEncoded()
                           throws CertificateEncodingException
Returns the encoded form of this certificate. It is
 assumed that each certificate type would have only a single
 form of encoding; for example, X.509 certificates would
 be encoded as ASN.1 DER.

Returns:
encoded form of this certificate
Throws:
CertificateEncodingException - on internal certificate
            encoding failure


"
Certificate,getPublicKey(),abstract PublicKey,Gets the public key from this certificate.,"

getPublicKey
public abstract PublicKey getPublicKey()
Gets the public key from this certificate.

Returns:
the public key.


"
Certificate,hashCode(),int,Returns a hashcode value for this certificate from its encoded form.,"

hashCode
public int hashCode()
Returns a hashcode value for this certificate from its
 encoded form.

Overrides:
hashCode in class Object
Returns:
the hashcode value.
See Also:
Object.equals(java.lang.Object), 
System.identityHashCode(java.lang.Object)


"
Certificate,toString(),abstract String,Returns a string representation of this certificate.,"

toString
public abstract String toString()
Returns a string representation of this certificate.

Overrides:
toString in class Object
Returns:
a string representation of this certificate.


"
Certificate,verify(PublicKey key),abstract void,Verifies that this certificate was signed using the private key that corresponds to the specified public key.,"

verify
public abstract void verify(PublicKey key)
                     throws CertificateException,
                            NoSuchAlgorithmException,
                            InvalidKeyException,
                            NoSuchProviderException,
                            SignatureException
Verifies that this certificate was signed using the
 private key that corresponds to the specified public key.

Parameters:
key - the PublicKey used to carry out the verification.
Throws:
NoSuchAlgorithmException - on unsupported signature
 algorithms.
InvalidKeyException - on incorrect key.
NoSuchProviderException - if there's no default provider.
SignatureException - on signature errors.
CertificateException - on encoding errors.


"
Certificate,"verify(PublicKey key, String sigProvider)",abstract void,Verifies that this certificate was signed using the private key that corresponds to the specified public key.,"

verify
public abstract void verify(PublicKey key,
                            String sigProvider)
                     throws CertificateException,
                            NoSuchAlgorithmException,
                            InvalidKeyException,
                            NoSuchProviderException,
                            SignatureException
Verifies that this certificate was signed using the
 private key that corresponds to the specified public key.
 This method uses the signature verification engine
 supplied by the specified provider.

Parameters:
key - the PublicKey used to carry out the verification.
sigProvider - the name of the signature provider.
Throws:
NoSuchAlgorithmException - on unsupported signature algorithms.
InvalidKeyException - on incorrect key.
NoSuchProviderException - on incorrect provider.
SignatureException - on signature errors.
CertificateException - on encoding errors.


"
X509Certificate,checkValidity(),abstract void,Checks that the certificate is currently valid.,"

checkValidity
public abstract void checkValidity()
                            throws CertificateExpiredException,
                                   CertificateNotYetValidException
Checks that the certificate is currently valid. It is if
 the current date and time are within the validity period given in the
 certificate.
 
 The validity period consists of two date/time values:
 the first and last dates (and times) on which the certificate
 is valid. It is defined in
 ASN.1 as:
 
 validity             Validity

 Validity ::= SEQUENCE {
     notBefore      CertificateValidityDate,
     notAfter       CertificateValidityDate }

 CertificateValidityDate ::= CHOICE {
     utcTime        UTCTime,
     generalTime    GeneralizedTime }
 

Throws:
CertificateExpiredException - if the certificate has expired.
CertificateNotYetValidException - if the certificate is not
            yet valid.


"
X509Certificate,checkValidity(Date date),abstract void,Checks that the specified date is within the certificate's validity period.,"

checkValidity
public abstract void checkValidity(Date date)
                            throws CertificateExpiredException,
                                   CertificateNotYetValidException
Checks that the specified date is within the certificate's
 validity period. In other words, this determines whether the
 certificate would be valid at the specified date/time.

Parameters:
date - the Date to check against to see if this certificate
        is valid at that date/time.
Throws:
CertificateExpiredException - if the certificate has expired
            with respect to the date supplied.
CertificateNotYetValidException - if the certificate is not
            yet valid with respect to the date supplied.
See Also:
checkValidity()


"
X509Certificate,getInstance(byte[] certData),static X509Certificate,"Instantiates an X509Certificate object, and initializes it with the specified byte array.","

getInstance
public static final X509Certificate getInstance(byte[] certData)
                                         throws CertificateException
Instantiates an X509Certificate object, and initializes it with
 the specified byte array.
 The implementation (X509Certificate is an abstract class) is
 provided by the class specified as the value of the
 cert.provider.x509v1 security property.

 Note: All X509Certificate
 subclasses must provide a constructor of the form:
 
 public <subClass>(InputStream inStream) ...
 

Parameters:
certData - a byte array containing the DER-encoded
        certificate.
Returns:
an X509Certificate object initialized with the data
         from certData.
Throws:
CertificateException - if a class initialization
            or certificate parsing error occurs.


"
