Sample Number,ClassName,Snippet Number,Method,Exist
0,AbstractCollection,1,boolean addAll(Collection<? extends E> c),True
0,AbstractCollection,2,boolean contains(Object o),True
0,AbstractCollection,3,boolean isEmpty(),True
0,AbstractCollection,4,int size(),True
0,AbstractCollection,5,Object[] toArray(),True
1,AbstractList,1,E get(int index),True
1,AbstractList,2,"E set(int index, E element)",True
1,AbstractList,3,int indexOf(Object o),True
1,AbstractList,4,int lastIndexOf(Object o),True
1,AbstractList,5,"List<E> subList(int fromIndex, int toIndex)",True
2,AbstractMap,1,"Set<Entry<K,V>> entrySet()",False
2,AbstractMap,2,boolean equals(Object o),True
2,AbstractMap,3,int hashCode(),True
2,AbstractMap,4,Set<K> keySet(),True
2,AbstractMap,5,Collection<V> values(),True
3,AbstractMap.SimpleEntry,1,V setValue(V value),True
3,AbstractMap.SimpleEntry,2,boolean equals(Object obj),True
3,AbstractMap.SimpleEntry,3,int hashCode(),True
3,AbstractMap.SimpleEntry,4,String toString(),True
3,AbstractMap.SimpleEntry,5,K getKey(),True
4,AbstractMap.SimpleImmutableEntry,1,K getKey(),True
4,AbstractMap.SimpleImmutableEntry,2,V getValue(),True
4,AbstractMap.SimpleImmutableEntry,3,"SimpleImmutableEntry<K,V> setValue(V value)",False
4,AbstractMap.SimpleImmutableEntry,4,String toString(),True
4,AbstractMap.SimpleImmutableEntry,5,boolean equals(Object obj),True
5,AbstractQueue,1,boolean offer(E e),False
5,AbstractQueue,2,E poll(),False
5,AbstractQueue,3,E peek(),False
5,AbstractQueue,4,boolean remove(Object o),False
5,AbstractQueue,5,int size(),False
6,AbstractSequentialList,1,void addFirst(E e),False
6,AbstractSequentialList,2,void addLast(E e),False
6,AbstractSequentialList,3,ListIterator<E> listIterator(int index),True
6,AbstractSequentialList,4,E removeFirst(),False
6,AbstractSequentialList,5,E removeLast(),False
7,AbstractSet,1,Iterator iterator(),False
7,AbstractSet,2,void clear(),False
7,AbstractSet,3,int size(),False
7,AbstractSet,4,boolean contains(Object o),False
7,AbstractSet,5,boolean remove(Object o),False
8,ArrayDeque,1,void addFirst(E e),True
8,ArrayDeque,2,void addLast(E e),True
8,ArrayDeque,3,E removeFirst(),True
8,ArrayDeque,4,E removeLast(),True
8,ArrayDeque,5,E getFirst(),True
9,ArrayList,1,boolean add(E e),True
9,ArrayList,2,"void add(int index, E element)",True
9,ArrayList,3,E get(int index),True
9,ArrayList,4,E remove(int index),True
9,ArrayList,5,int size(),True
10,Arrays,1,void sort(int[] a),True
10,Arrays,2,"int binarySearch(int[] a, int key)",True
10,Arrays,3,String toString(Object[] a),True
10,Arrays,4,int hashCode(int[] a),True
10,Arrays,5,"boolean equals(int[] a, int[] a2)",True
11,Base64,1,byte[] encode(byte[] src),False
11,Base64,2,byte[] decode(String src),False
11,Base64,3,String encodeToString(byte[] src),False
11,Base64,4,"byte[] encode(byte[] src, int off, int len)",False
11,Base64,5,int hashCode(),False
12,Base64.Decoder,1,byte[] decode(String src),True
12,Base64.Decoder,2,ByteBuffer wrap(byte[] dst),False
12,Base64.Decoder,3,byte[] decode(byte[] src),True
12,Base64.Decoder,4,InputStream wrap(InputStream is),True
12,Base64.Decoder,5,"int decode(String src, OutputStream os)",False
13,Base64.Encoder,1,byte[] encode(byte[] src),True
13,Base64.Encoder,2,String encodeToString(byte[] src),True
13,Base64.Encoder,3,Base64.Encoder withoutPadding(),True
13,Base64.Encoder,4,Base64.Encoder ignoreErrors(),False
13,Base64.Encoder,5,int hashCode(),False
14,BitSet,1,void set(int bitIndex),True
14,BitSet,2,void clear(int bitIndex),True
14,BitSet,3,boolean get(int bitIndex),True
14,BitSet,4,int length(),True
14,BitSet,5,void flip(int bitIndex),True
15,Calendar,1,void setTime(Date date),True
15,Calendar,2,int get(int field),True
15,Calendar,3,"void set(int field, int value)",True
15,Calendar,4,"void add(int field, int amount)",True
15,Calendar,5,boolean isLeapYear(int year),False
16,Calendar.Builder,1,"java.util.Calendar.Builder set(int field, int value)",False
16,Calendar.Builder,2,java.util.Calendar.Builder setFields(int... fieldValues),False
16,Calendar.Builder,3,java.util.Calendar toCalendar(),False
16,Calendar.Builder,4,"java.util.Calendar.Builder roll(int field, boolean up)",False
16,Calendar.Builder,5,java.util.Calendar.Builder clear(int field),False
17,Collections,1,void shuffle(List<?> list),True
17,Collections,2,void reverse(List<?> list),True
17,Collections,3,void sort(List<T> list),False
17,Collections,4,"void rotate(List<?> list, int distance)",True
17,Collections,5,"int frequency(Collection<?> c, Object o)",True
18,Currency,1,Currency getInstance(String currencyCode),True
18,Currency,2,int getDefaultFractionDigits(),True
18,Currency,3,String getDisplayName(),True
18,Currency,4,String getCurrencyCode(),True
18,Currency,5,String getSymbol(),True
19,Date,1,Date(),False
19,Date,2,long getTime(),True
19,Date,3,void setTime(long time),True
19,Date,4,boolean before(Date when),True
19,Date,5,boolean after(Date when),True
20,Dictionary,1,"void put(K key, V value)",False
20,Dictionary,2,V get(Object key),True
20,Dictionary,3,void remove(Object key),False
20,Dictionary,4,boolean isEmpty(),True
20,Dictionary,5,int size(),True
21,DoubleSummaryStatistics,1,void accept(double value),True
21,DoubleSummaryStatistics,2,long getCount(),True
21,DoubleSummaryStatistics,3,double getSum(),True
21,DoubleSummaryStatistics,4,double getAverage(),True
21,DoubleSummaryStatistics,5,double getMax(),True
22,EnumMap,1,"V put(K key, V value)",True
22,EnumMap,2,V get(Object key),True
22,EnumMap,3,"Set<Map.Entry<K, V>> entrySet()",False
22,EnumMap,4,Collection<V> values(),True
22,EnumMap,5,"EnumMap<K, V> clone()",False
23,EnumSet,1,EnumSet<E> noneOf(Class<E> elementType),False
23,EnumSet,2,EnumSet<E> allOf(Class<E> elementType),False
23,EnumSet,3,EnumSet<E> complementOf(EnumSet<E> set),False
23,EnumSet,4,EnumSet<E> copyOf(EnumSet<E> set),False
23,EnumSet,5,"EnumSet<E> range(E from, E to)",False
24,EventListenerProxy,1,"EventListenerProxy<T> create(Class<T> listenerInterface, T target)",False
24,EventListenerProxy,2,T getListener(),True
24,EventListenerProxy,3,Proxy getProxy(),False
24,EventListenerProxy,4,void handleEvent(Object event),False
24,EventListenerProxy,5,boolean equals(Object obj),False
25,EventObject,1,Object getSource(),True
25,EventObject,2,String toString(),True
25,EventObject,3,void setSource(Object newSource),False
25,EventObject,4,EventObject clone(),False
25,EventObject,5,long getWhen(),False
26,FormattableFlags,1,int bytes,False
26,FormattableFlags,2,Locale locale,False
26,FormattableFlags,3,String symbol(),False
26,FormattableFlags,4,char toLowerCase(),False
27,Formatter,1,"String format(String format, Object... args)",False
27,Formatter,2,Appendable out(),True
27,Formatter,3,Locale locale(),True
27,Formatter,4,Format x,False
27,Formatter,5,"Formatter format(Locale l, String format, Object... args)",True
28,GregorianCalendar,1,int get(int field),False
28,GregorianCalendar,2,"void set(int field, int value)",False
28,GregorianCalendar,3,"void add(int field, int amount)",True
28,GregorianCalendar,4,boolean isLeapYear(int year),True
28,GregorianCalendar,5,int getActualMaximum(int field),True
29,HashMap,1,V get(Object key),True
29,HashMap,2,"V put(K key, V value)",True
29,HashMap,3,boolean containsKey(Object key),True
29,HashMap,4,int size(),True
29,HashMap,5,V remove(Object key),True
30,HashSet,1,boolean add(E e),True
30,HashSet,2,boolean remove(Object o),True
30,HashSet,3,void clear(),True
30,HashSet,4,boolean contains(Object o),True
30,HashSet,5,int size(),True
31,Hashtable,1,V get(Object key),True
31,Hashtable,2,"V put(K key, V value)",True
31,Hashtable,3,V remove(Object key),True
31,Hashtable,4,boolean contains(Object value),True
31,Hashtable,5,void clear(),True
32,IdentityHashMap,1,"V put(K key, V value)",True
32,IdentityHashMap,2,V get(Object key),True
32,IdentityHashMap,3,boolean containsKey(Object key),True
32,IdentityHashMap,4,boolean containsValue(Object value),True
32,IdentityHashMap,5,V remove(Object key),True
33,IntSummaryStatistics,1,long getCount(),True
33,IntSummaryStatistics,2,long getSum(),True
33,IntSummaryStatistics,3,double getAverage(),True
33,IntSummaryStatistics,4,int getMin(),True
33,IntSummaryStatistics,5,int getMax(),True
34,LinkedHashMap,1,V get(Object key),True
