FileName,Compilable,Runnable,Correct
AbstractList_1,True,False,False
AbstractMap_2,True,True,True
AbstractMap_3,False,False,False
AbstractMap_4,True,False,False
AbstractMap_5,False,False,False
AbstractMap_SimpleEntry_1,True,True,True
AbstractMap_SimpleEntry_2,True,True,True
AbstractMap_SimpleEntry_3,True,True,True
AbstractMap_SimpleEntry_4,True,True,True
AbstractMap_SimpleEntry_5,True,True,True
AbstractMap_SimpleImmutableEntry_1,True,True,True
AbstractMap_SimpleImmutableEntry_2,False,False,False
AbstractMap_SimpleImmutableEntry_4,True,True,True
AbstractMap_SimpleImmutableEntry_5,True,True,True
ArrayDeque_1,True,True,True
ArrayDeque_2,True,True,True
ArrayDeque_3,True,True,True
ArrayDeque_4,True,True,True
ArrayDeque_5,True,True,True
ArrayList_1,True,True,True
ArrayList_2,True,True,True
ArrayList_3,True,True,True
ArrayList_4,True,True,True
ArrayList_5,True,True,True
Arrays_1,True,True,True
Arrays_2,True,True,True
Arrays_3,True,True,True
Arrays_4,True,True,True
Arrays_5,True,True,True
Base64_Decoder_4,True,True,True
Base64_Encoder_1,True,True,True
Base64_Encoder_2,True,True,True
Base64_Encoder_3,True,True,True
BitSet_1,True,True,True
BitSet_2,True,True,True
BitSet_3,True,True,True
BitSet_4,True,True,True
BitSet_5,True,True,True
Calendar_1,True,True,True
Calendar_2,True,True,True
Calendar_3,True,True,True
Calendar_4,True,True,True
Collections_1,True,True,True
Collections_2,True,True,True
Collections_4,True,True,True
Collections_5,True,True,True
Currency_1,True,True,True
Currency_2,True,True,True
Currency_3,True,True,True
Currency_4,True,True,True
Currency_5,True,True,True
Date_2,True,True,True
Date_3,True,True,True
Date_4,True,False,False
Date_5,True,True,True
Dictionary_2,True,True,True
Dictionary_4,True,True,True
Dictionary_5,True,True,True
DoubleSummaryStatistics_1,True,True,True
DoubleSummaryStatistics_2,True,True,True
DoubleSummaryStatistics_3,True,True,True
DoubleSummaryStatistics_4,True,True,True
DoubleSummaryStatistics_5,True,True,True
EnumMap_1,True,True,True
EnumMap_2,True,True,True
EnumMap_4,True,True,True
EventListenerProxy_2,False,False,False
EventObject_1,False,False,False
EventObject_2,False,False,False
Formatter_2,True,True,True
Formatter_3,True,True,True
Formatter_5,True,True,True
GregorianCalendar_3,True,True,True
GregorianCalendar_4,True,True,True
GregorianCalendar_5,True,True,True
HashMap_1,True,True,True
HashMap_2,True,True,True
HashMap_3,True,True,True
HashMap_4,True,True,True
HashMap_5,True,True,True
HashSet_1,True,True,True
HashSet_2,True,True,True
HashSet_3,True,True,True
HashSet_4,True,True,True
HashSet_5,True,True,True
Hashtable_1,True,True,True
Hashtable_2,True,True,True
Hashtable_3,True,True,True
Hashtable_4,True,True,True
Hashtable_5,True,True,True
IdentityHashMap_1,True,True,True
IdentityHashMap_2,True,True,True
IdentityHashMap_3,True,True,True
IdentityHashMap_4,True,True,True
IdentityHashMap_5,True,True,True
IntSummaryStatistics_1,True,True,True
IntSummaryStatistics_2,True,True,True
IntSummaryStatistics_3,True,True,True
IntSummaryStatistics_4,True,True,True
IntSummaryStatistics_5,True,True,True
LinkedHashMap_1,True,True,True
LinkedHashMap_4,True,True,True
LinkedHashMap_5,True,True,True
LinkedList_1,True,True,True
LinkedList_2,True,True,True
LinkedList_3,True,True,True
LinkedList_4,True,True,True
LinkedList_5,True,True,True
ListResourceBundle_2,False,False,False
ListResourceBundle_3,False,False,False
Locale_Builder_1,True,True,True
Locale_Builder_2,True,True,True
Locale_Builder_3,True,True,True
Locale_Builder_4,True,False,False
Locale_Builder_5,True,True,True
Locale_LanguageRange_1,False,False,False
Locale_LanguageRange_2,True,True,True
Locale_LanguageRange_3,False,False,False
Locale_LanguageRange_5,True,True,True
LongSummaryStatistics_1,True,True,True
LongSummaryStatistics_2,True,True,True
LongSummaryStatistics_3,True,True,True
LongSummaryStatistics_4,True,True,True
LongSummaryStatistics_5,True,True,True
Objects_1,True,True,True
Objects_2,True,True,True
Objects_3,True,True,True
Objects_4,True,True,True
Objects_5,True,True,True
Observable_1,True,False,False
Observable_2,True,False,False
Observable_3,False,False,False
Observable_4,True,False,False
Observable_5,False,False,False
Optional_1,True,True,True
Optional_2,True,True,True
Optional_3,True,True,True
Optional_4,True,True,True
Optional_5,True,True,True
OptionalDouble_1,True,True,True
OptionalDouble_2,True,True,True
OptionalDouble_3,True,True,True
OptionalDouble_4,True,True,True
OptionalDouble_5,True,True,True
OptionalLong_1,True,True,True
OptionalLong_2,True,True,True
OptionalLong_3,True,True,True
OptionalLong_4,True,True,True
OptionalLong_5,True,True,True
Properties_1,True,True,True
Properties_4,True,True,True
Properties_5,True,True,True
PropertyPermission_2,True,True,True
PropertyPermission_5,True,True,True
PropertyResourceBundle_2,True,False,False
ResourceBundle_1,True,False,False
ResourceBundle_2,True,False,False
ResourceBundle_3,True,False,False
ResourceBundle_4,True,False,False
ResourceBundle_5,True,False,False
ResourceBundle_Control_1,True,True,True
ResourceBundle_Control_2,True,True,True
ResourceBundle_Control_3,True,True,True
ResourceBundle_Control_5,True,True,True
Scanner_1,True,True,True
Scanner_2,True,False,False
Scanner_3,True,False,False
Scanner_4,True,True,True
Scanner_5,True,True,True
ServiceLoader_2,True,True,True
SimpleTimeZone_1,False,False,False
SimpleTimeZone_2,True,True,True
SimpleTimeZone_3,True,True,True
SimpleTimeZone_4,True,True,True
SimpleTimeZone_5,True,True,True
Spliterators_2,True,True,True
Spliterators_3,False,False,False
Spliterators_4,True,True,True
Spliterators_5,True,True,True
Spliterators_AbstractDoubleSpliterator_1,False,False,False
Spliterators_AbstractIntSpliterator_3,False,False,False
Spliterators_AbstractSpliterator_3,True,True,True
SplittableRandom_1,True,True,True
SplittableRandom_2,True,True,True
SplittableRandom_3,True,True,True
SplittableRandom_4,True,True,True
SplittableRandom_5,True,True,True
Stack_1,True,True,True
Stack_2,True,True,True
Stack_3,True,True,True
Stack_5,True,True,True
StringJoiner_1,True,True,True
StringJoiner_2,True,True,True
StringJoiner_3,True,True,True
StringJoiner_4,True,True,True
StringJoiner_5,True,True,True
StringTokenizer_1,True,True,True
StringTokenizer_2,True,True,True
StringTokenizer_3,True,True,True
StringTokenizer_4,True,True,True
Timer_1,True,False,False
Timer_2,True,False,False
Timer_3,True,False,False
Timer_4,True,False,False
Timer_5,True,True,True
TimerTask_1,True,True,True
TimerTask_2,True,True,True
TimerTask_4,True,False,False
TimeZone_1,True,True,True
TimeZone_2,True,True,True
TimeZone_3,True,True,True
TimeZone_4,True,True,True
TimeZone_5,True,True,True
TreeMap_1,True,True,True
TreeMap_2,True,True,True
TreeMap_5,True,True,True
TreeSet_1,True,True,True
TreeSet_2,True,True,True
TreeSet_3,True,True,True
TreeSet_4,True,True,True
TreeSet_5,True,True,True
UUID_1,True,True,True
UUID_2,True,True,True
UUID_3,True,True,True
UUID_4,True,True,True
UUID_5,True,True,True
Vector_3,True,True,True
Vector_4,True,True,True
Vector_5,True,True,True
WeakHashMap_2,True,True,True
WeakHashMap_3,True,True,True
WeakHashMap_4,True,True,True
WeakHashMap_5,True,True,True
