ClassName,Method,Return Type,Description,Full Description
JMXConnectionNotification,getConnectionId(),String,The connection ID to which this notification pertains.,"

getConnectionId
public String getConnectionId()
The connection ID to which this notification pertains.

Returns:
the connection ID.


"
JMXConnectorFactory,connect(JMXServiceURL serviceURL),static JMXConnector,Creates a connection to the connector server at the given address.,"

connect
public static JMXConnector connect(JMXServiceURL serviceURL)
                            throws IOException
Creates a connection to the connector server at the given
 address.
This method is equivalent to connect(serviceURL, null).

Parameters:
serviceURL - the address of the connector server to
 connect to.
Returns:
a JMXConnector whose connect method has been called.
Throws:
NullPointerException - if serviceURL is null.
IOException - if the connector client or the
 connection cannot be made because of a communication problem.
SecurityException - if the connection cannot be made
 for security reasons.


"
JMXConnectorFactory,"connect(JMXServiceURL serviceURL, Map<String,?> environment)",static JMXConnector,Creates a connection to the connector server at the given address.,"

connect
public static JMXConnector connect(JMXServiceURL serviceURL,
                                   Map<String,?> environment)
                            throws IOException
Creates a connection to the connector server at the given
 address.
This method is equivalent to:

 JMXConnector conn = JMXConnectorFactory.newJMXConnector(serviceURL,
                                                         environment);
 conn.connect(environment);
 

Parameters:
serviceURL - the address of the connector server to connect to.
environment - a set of attributes to determine how the
 connection is made.  This parameter can be null.  Keys in this
 map must be Strings.  The appropriate type of each associated
 value depends on the attribute.  The contents of
 environment are not changed by this call.
Returns:
a JMXConnector representing the newly-made
 connection.  Each successful call to this method produces a
 different object.
Throws:
NullPointerException - if serviceURL is null.
IOException - if the connector client or the
 connection cannot be made because of a communication problem.
SecurityException - if the connection cannot be made
 for security reasons.


"
JMXConnectorFactory,"newJMXConnector(JMXServiceURL serviceURL, Map<String,?> environment)",static JMXConnector,Creates a connector client for the connector server at the given address.,"

newJMXConnector
public static JMXConnector newJMXConnector(JMXServiceURL serviceURL,
                                           Map<String,?> environment)
                                    throws IOException
Creates a connector client for the connector server at the
 given address.  The resultant client is not connected until its
 connect method is called.

Parameters:
serviceURL - the address of the connector server to connect to.
environment - a set of attributes to determine how the
 connection is made.  This parameter can be null.  Keys in this
 map must be Strings.  The appropriate type of each associated
 value depends on the attribute.  The contents of
 environment are not changed by this call.
Returns:
a JMXConnector representing the new
 connector client.  Each successful call to this method produces
 a different object.
Throws:
NullPointerException - if serviceURL is null.
IOException - if the connector client cannot be made
 because of a communication problem.
MalformedURLException - if there is no provider for the
 protocol in serviceURL.
JMXProviderException - if there is a provider for the
 protocol in serviceURL but it cannot be used for
 some reason.


"
JMXConnectorServer,"connectionClosed(String connectionId, String message, Object userData)",protected void,Called by a subclass when a client connection is closed normally.,"

connectionClosed
protected void connectionClosed(String connectionId,
                                String message,
                                Object userData)
Called by a subclass when a client connection is closed
 normally.  Removes connectionId from the list returned
 by getConnectionIds(), then emits a JMXConnectionNotification with type JMXConnectionNotification.CLOSED.

Parameters:
connectionId - the ID of the closed connection.
message - the message for the emitted JMXConnectionNotification.  Can be null.  See Notification.getMessage().
userData - the userData for the emitted
 JMXConnectionNotification.  Can be null.  See Notification.getUserData().
Throws:
NullPointerException - if connectionId
 is null.


"
JMXConnectorServer,"connectionFailed(String connectionId, String message, Object userData)",protected void,Called by a subclass when a client connection fails.,"

connectionFailed
protected void connectionFailed(String connectionId,
                                String message,
                                Object userData)
Called by a subclass when a client connection fails.
 Removes connectionId from the list returned by
 getConnectionIds(), then emits a JMXConnectionNotification with type JMXConnectionNotification.FAILED.

Parameters:
connectionId - the ID of the failed connection.
message - the message for the emitted JMXConnectionNotification.  Can be null.  See Notification.getMessage().
userData - the userData for the emitted
 JMXConnectionNotification.  Can be null.  See Notification.getUserData().
Throws:
NullPointerException - if connectionId is
 null.


"
JMXConnectorServer,"connectionOpened(String connectionId, String message, Object userData)",protected void,Called by a subclass when a new client connection is opened.,"

connectionOpened
protected void connectionOpened(String connectionId,
                                String message,
                                Object userData)
Called by a subclass when a new client connection is opened.
 Adds connectionId to the list returned by getConnectionIds(), then emits a JMXConnectionNotification with type JMXConnectionNotification.OPENED.

Parameters:
connectionId - the ID of the new connection.  This must be
 different from the ID of any connection previously opened by
 this connector server.
message - the message for the emitted JMXConnectionNotification.  Can be null.  See Notification.getMessage().
userData - the userData for the emitted
 JMXConnectionNotification.  Can be null.  See Notification.getUserData().
Throws:
NullPointerException - if connectionId is
 null.


"
JMXConnectorServer,getConnectionIds(),String[],The list of IDs for currently-open connections to this connector server.,"

getConnectionIds
public String[] getConnectionIds()
Description copied from interface: JMXConnectorServerMBean
The list of IDs for currently-open connections to this
 connector server.

Specified by:
getConnectionIds in interface JMXConnectorServerMBean
Returns:
a new string array containing the list of IDs.  If
 there are no currently-open connections, this array will be
 empty.


"
JMXConnectorServer,getMBeanServer(),MBeanServer,Returns the MBean server that this connector server is attached to.,"

getMBeanServer
public MBeanServer getMBeanServer()
Returns the MBean server that this connector server is
 attached to.

Returns:
the MBean server that this connector server is attached
 to, or null if it is not yet attached to an MBean server.


"
JMXConnectorServer,getNotificationInfo(),MBeanNotificationInfo[],Returns an array indicating the notifications that this MBean sends.,"

getNotificationInfo
public MBeanNotificationInfo[] getNotificationInfo()
Returns an array indicating the notifications that this MBean
 sends. The implementation in JMXConnectorServer
 returns an array with one element, indicating that it can emit
 notifications of class JMXConnectionNotification with
 the types defined in that class.  A subclass that can emit other
 notifications should return an array that contains this element
 plus descriptions of the other notifications.

Specified by:
getNotificationInfo in interface NotificationBroadcaster
Overrides:
getNotificationInfo in class NotificationBroadcasterSupport
Returns:
the array of possible notifications.


"
JMXConnectorServer,postDeregister(),void,Allows the MBean to perform any operations needed after having been unregistered in the MBean server.,"

postDeregister
public void postDeregister()
Description copied from interface: MBeanRegistration
Allows the MBean to perform any operations needed after having been
 unregistered in the MBean server.
 If the implementation of this method throws a RuntimeException
 or an Error, the MBean Server will rethrow those inside
 a RuntimeMBeanException or RuntimeErrorException,
 respectively. However, throwing an exception in postDeregister
 will not change the state of the MBean:
 the MBean was already successfully deregistered and will remain so. 
This might be confusing for the code calling
 unregisterMBean(), as it might assume that MBean deregistration
 has failed. Therefore it is recommended that implementations of
 postDeregister do not throw Runtime Exceptions or Errors if it
 can be avoided.

Specified by:
postDeregister in interface MBeanRegistration


"
