Sample Number,ClassName,Snippet Number,Method,Exist
0,FormatMismatchHelper,1,boolean _is_a(org.omg.CORBA.Object obj),False
0,FormatMismatchHelper,2,org.omg.CORBA.Object _narrow(org.omg.CORBA.Object obj),False
0,FormatMismatchHelper,3,org.omg.CORBA.Object _unchecked_narrow(org.omg.CORBA.Object obj),False
0,FormatMismatchHelper,4,org.omg.CORBA.TypeCode _type(),False
0,FormatMismatchHelper,5,org.omg.CORBA.Policy[] get_policy_ids(),False
1,InvalidTypeForEncodingHelper,1,void set_value(InvalidTypeForEncodingHolder value),False
1,InvalidTypeForEncodingHelper,2,InvalidTypeForEncodingHolder get_value(),False
1,InvalidTypeForEncodingHelper,3,void _set_value(InvalidTypeForEncodingHolder value),False
1,InvalidTypeForEncodingHelper,4,InvalidTypeForEncodingHolder _get_value(),False
1,InvalidTypeForEncodingHelper,5,void _read(org.omg.CORBA.portable.InputStream in),False
2,TypeMismatchHelper,1,boolean _is_a(org.omg.CORBA.Object obj),False
2,TypeMismatchHelper,2,org.omg.CORBA.TypeCode _type(),False
2,TypeMismatchHelper,3,org.omg.CORBA.TypeCode _abs_representation(),False
2,TypeMismatchHelper,4,org.omg.CORBA.TypeCode _compact_type(),False
2,TypeMismatchHelper,5,org.omg.CORBA.TypeCode _union_type(),False
