Sample Number,ClassName,Snippet Number,Method,Exist
0,Delegate,1,boolean equals(Object obj),False
0,Delegate,2,int hashCode(),False
0,Delegate,3,String toString(),False
0,Delegate,4,Class<?> getClass(),False
0,Delegate,5,protected Object clone() throws CloneNotSupportedException,False
1,InputStream,1,int read(),False
1,InputStream,2,int read(byte[] b),False
1,InputStream,3,"int read(byte[] b, int off, int len)",False
1,InputStream,4,long skip(long n),False
1,InputStream,5,int available(),False
2,ObjectImpl,1,boolean equals(Object obj),False
2,ObjectImpl,2,int hashCode(),False
2,ObjectImpl,3,java.lang.Class getClass(),False
2,ObjectImpl,4,java.lang.String toString(),False
2,ObjectImpl,5,protected void finalize() throws Throwable,False
3,OutputStream,1,void write_boolean(boolean b),False
3,OutputStream,2,void write_byte(byte b),False
3,OutputStream,3,void write_short(short s),False
3,OutputStream,4,void write_long(long l),False
3,OutputStream,5,void write_float(float f),False
3,OutputStream,6,void write_double(double d),False
3,OutputStream,7,void write_char(char c),False
3,OutputStream,8,void write_octet(byte b),False
3,OutputStream,9,void write_string(String s),False
3,OutputStream,10,void write_longlong(long l),False
3,OutputStream,11,void write_ulonglong(long l),False
3,OutputStream,12,void write_longdouble(double d),False
3,OutputStream,13,void write_wchar(char c),False
3,OutputStream,14,void write_wstring(String s),False
3,OutputStream,15,void write_val(org.omg.CORBA.portable.ValueBase v),False
3,OutputStream,16,"void write_array(org.omg.CORBA.portable.ValueBase v, int len)",False
3,OutputStream,17,"void write_fixedarray(org.omg.CORBA.portable.ValueBase v, int len)",False
3,OutputStream,18,"void write_sequence(org.omg.CORBA.portable.ValueBase v, int len)",False
3,OutputStream,19,void write_any(org.omg.CORBA.Any a),False
3,OutputStream,20,void write_TypeCode(org.omg.CORBA.TypeCode tc),False
