ClassName,Method,Return Type,Description,Full Description
BaseRowSet,addRowSetListener(RowSetListener listener),void,The listener will be notified whenever an event occurs on this RowSet object.,"

addRowSetListener
public void addRowSetListener(RowSetListener listener)
The listener will be notified whenever an event occurs on this RowSet
 object.
 
 A listener might, for example, be a table or graph that needs to
 be updated in order to accurately reflect the current state of
 the RowSet object.
 
Note: if the RowSetListener object is
 null, this method silently discards the null
 value and does not add a null reference to the set of listeners.
 
Note: if the listener is already set, and the new RowSetListerner
 instance is added to the set of listeners already registered to receive
 event notifications from this RowSet.

Parameters:
listener - an object that has implemented the
     javax.sql.RowSetListener interface and wants to be notified
     of any events that occur on this RowSet object; May be
     null.
See Also:
removeRowSetListener(javax.sql.RowSetListener)


"
BaseRowSet,clearParameters(),void,Clears all of the current parameter values in this RowSet object's internal representation of the parameters to be set in this RowSet object's command when it is executed.,"

clearParameters
public void clearParameters()
                     throws SQLException
Clears all of the current parameter values in this RowSet
 object's internal representation of the parameters to be set in
 this RowSet object's command when it is executed.
 
 In general, parameter values remain in force for repeated use in
 this RowSet object's command. Setting a parameter value with the
 setter methods automatically clears the value of the
 designated parameter and replaces it with the new specified value.
 
 This method is called internally by the setCommand
 method to clear all of the parameters set for the previous command.
 
 Furthermore, this method differs from the initParams
 method in that it maintains the schema of the RowSet object.

Throws:
SQLException - if an error occurs clearing the parameters


"
BaseRowSet,getCommand(),String,Retrieves the SQL query that is the command for this RowSet object.,"

getCommand
public String getCommand()
Retrieves the SQL query that is the command for this
 RowSet object. The command property contains the query that
 will be executed to populate this RowSet object.
 
 The SQL query returned by this method is used by RowSet methods
 such as execute and populate, which may be implemented
 by any class that extends the BaseRowSet abstract class and
 implements one or more of the standard JSR-114 RowSet
 interfaces.
 
 The command is used by the RowSet object's
 reader to obtain a ResultSet object.  The reader then
 reads the data from the ResultSet object and uses it to
 to populate this RowSet object.
 
 The default value for the command property is null.

Returns:
the String that is the value for this
         RowSet object's command property;
         may be null
See Also:
setCommand(java.lang.String)


"
BaseRowSet,getConcurrency(),int,Returns the concurrency for this RowSet object.,"

getConcurrency
public int getConcurrency()
                   throws SQLException
Returns the concurrency for this RowSet object.
 The default is CONCUR_UPDATABLE for both connected and
 disconnected RowSet objects.
 
 An application can call the method setConcurrency at any time
 to change a RowSet object's concurrency.
 

Returns:
the concurrency type for this RowSet
     object, which must be one of the following:
     ResultSet.CONCUR_READ_ONLY or
     ResultSet.CONCUR_UPDATABLE
Throws:
SQLException - if an error occurs getting the concurrency
     of this RowSet object
See Also:
setConcurrency(int), 
isReadOnly()


"
BaseRowSet,getDataSourceName(),String,"Returns the logical name that when supplied to a naming service that uses the Java Naming and Directory Interface (JNDI) API, will retrieve a javax.sql.DataSource object.","

getDataSourceName
public String getDataSourceName()
Returns the logical name that when supplied to a naming service
 that uses the Java Naming and Directory Interface (JNDI) API, will
 retrieve a javax.sql.DataSource object. This
 DataSource object can be used to establish a connection
 to the data source that it represents.
 
 Users should set either the url or the data source name property.
 The driver will use the property set most recently to establish a
 connection.

Returns:
a String object that identifies the
         DataSource object to be used for making a
         connection; if no logical name has been set, null
         is returned.
See Also:
setDataSourceName(java.lang.String)


"
BaseRowSet,getEscapeProcessing(),boolean,Ascertains whether escape processing is enabled for this RowSet object.,"

getEscapeProcessing
public boolean getEscapeProcessing()
                            throws SQLException
Ascertains whether escape processing is enabled for this
 RowSet object.

Returns:
true if escape processing is turned on;
         false otherwise
Throws:
SQLException - if an error occurs determining if escape
     processing is enabled or not or if the internal escape
     processing trigger has not been enabled


"
BaseRowSet,getFetchDirection(),int,Retrieves this RowSet object's current setting for the fetch direction.,"

getFetchDirection
public int getFetchDirection()
                      throws SQLException
Retrieves this RowSet object's current setting for the
 fetch direction. The default type is ResultSet.FETCH_FORWARD

Returns:
one of ResultSet.FETCH_FORWARD,
                  ResultSet.FETCH_REVERSE, or
                  ResultSet.FETCH_UNKNOWN
Throws:
SQLException - if an error occurs in determining the
     current fetch direction for fetching rows
See Also:
setFetchDirection(int)


"
BaseRowSet,getFetchSize(),int,Returns the fetch size for this RowSet object.,"

getFetchSize
public int getFetchSize()
                 throws SQLException
Returns the fetch size for this RowSet object. The default
 value is zero.

Returns:
the number of rows suggested as the fetch size when this RowSet object
     needs more rows from the database
Throws:
SQLException - if an error occurs determining the number of rows in the
     current fetch size
See Also:
setFetchSize(int)


"
BaseRowSet,getMaxFieldSize(),int,Retrieves the maximum number of bytes that can be used for a column value in this RowSet object.,"

getMaxFieldSize
public int getMaxFieldSize()
                    throws SQLException
Retrieves the maximum number of bytes that can be used for a column
 value in this RowSet object.
 This limit applies only to columns that hold values of the
 following types:  BINARY, VARBINARY,
 LONGVARBINARY, CHAR, VARCHAR,
 and LONGVARCHAR.  If the limit is exceeded, the excess
 data is silently discarded.

Returns:
an int indicating the current maximum column size
     limit; zero means that there is no limit
Throws:
SQLException - if an error occurs internally determining the
    maximum limit of the column size


"
BaseRowSet,getMaxRows(),int,Retrieves the maximum number of rows that this RowSet object may contain.,"

getMaxRows
public int getMaxRows()
               throws SQLException
Retrieves the maximum number of rows that this RowSet object may contain. If
 this limit is exceeded, the excess rows are silently dropped.

Returns:
an int indicating the current maximum number of
     rows; zero means that there is no limit
Throws:
SQLException - if an error occurs internally determining the
     maximum limit of rows that a Rowset object can contain


"
