ClassName,Method,Return Type,Description
AttributeListImpl,"addAttribute(String name, String type, String value)",void,Deprecated.
AttributeListImpl,clear(),void,Deprecated.
AttributeListImpl,getLength(),int,Deprecated.
AttributeListImpl,getName(int i),String,Deprecated.
AttributeListImpl,getType(int i),String,Deprecated.
AttributeListImpl,getType(String name),String,Deprecated.
AttributeListImpl,getValue(int i),String,Deprecated.
AttributeListImpl,getValue(String name),String,Deprecated.
AttributeListImpl,removeAttribute(String name),void,Deprecated.
AttributeListImpl,setAttributeList(AttributeList atts),void,Deprecated.
AttributesImpl,"addAttribute(String uri, String localName, String qName, String type, String value)",void,Add an attribute to the end of the list.
AttributesImpl,clear(),void,Clear the attribute list for reuse.
AttributesImpl,getIndex(String qName),int,Look up an attribute's index by qualified (prefixed) name.
AttributesImpl,"getIndex(String uri, String localName)",int,Look up an attribute's index by Namespace name.
AttributesImpl,getLength(),int,Return the number of attributes in the list.
AttributesImpl,getLocalName(int index),String,Return an attribute's local name.
AttributesImpl,getQName(int index),String,Return an attribute's qualified (prefixed) name.
AttributesImpl,getType(int index),String,Return an attribute's type by index.
AttributesImpl,getType(String qName),String,Look up an attribute's type by qualified (prefixed) name.
AttributesImpl,"getType(String uri, String localName)",String,Look up an attribute's type by Namespace-qualified name.
AttributesImpl,getURI(int index),String,Return an attribute's Namespace URI.
AttributesImpl,getValue(int index),String,Return an attribute's value by index.
AttributesImpl,getValue(String qName),String,Look up an attribute's value by qualified (prefixed) name.
AttributesImpl,"getValue(String uri, String localName)",String,Look up an attribute's value by Namespace-qualified name.
AttributesImpl,removeAttribute(int index),void,Remove an attribute from the list.
AttributesImpl,"setAttribute(int index, String uri, String localName, String qName, String type, String value)",void,Set an attribute in the list.
AttributesImpl,setAttributes(Attributes atts),void,Copy an entire Attributes object.
AttributesImpl,"setLocalName(int index, String localName)",void,Set the local name of a specific attribute.
AttributesImpl,"setQName(int index, String qName)",void,Set the qualified name of a specific attribute.
AttributesImpl,"setType(int index, String type)",void,Set the type of a specific attribute.
AttributesImpl,"setURI(int index, String uri)",void,Set the Namespace URI of a specific attribute.
AttributesImpl,"setValue(int index, String value)",void,Set the value of a specific attribute.
DefaultHandler,"characters(char[] ch, int start, int length)",void,Receive notification of character data inside an element.
DefaultHandler,endDocument(),void,Receive notification of the end of the document.
DefaultHandler,"endElement(String uri, String localName, String qName)",void,Receive notification of the end of an element.
DefaultHandler,endPrefixMapping(String prefix),void,Receive notification of the end of a Namespace mapping.
DefaultHandler,error(SAXParseException e),void,Receive notification of a recoverable parser error.
DefaultHandler,fatalError(SAXParseException e),void,Report a fatal XML parsing error.
DefaultHandler,"ignorableWhitespace(char[] ch, int start, int length)",void,Receive notification of ignorable whitespace in element content.
DefaultHandler,"notationDecl(String name, String publicId, String systemId)",void,Receive notification of a notation declaration.
DefaultHandler,"processingInstruction(String target, String data)",void,Receive notification of a processing instruction.
DefaultHandler,"resolveEntity(String publicId, String systemId)",InputSource,Resolve an external entity.
DefaultHandler,setDocumentLocator(Locator locator),void,Receive a Locator object for document events.
DefaultHandler,skippedEntity(String name),void,Receive notification of a skipped entity.
DefaultHandler,startDocument(),void,Receive notification of the beginning of the document.
DefaultHandler,"startElement(String uri, String localName, String qName, Attributes attributes)",void,Receive notification of the start of an element.
DefaultHandler,"startPrefixMapping(String prefix, String uri)",void,Receive notification of the start of a Namespace mapping.
DefaultHandler,"unparsedEntityDecl(String name, String publicId, String systemId, String notationName)",void,Receive notification of an unparsed entity declaration.
DefaultHandler,warning(SAXParseException e),void,Receive notification of a parser warning.
LocatorImpl,getColumnNumber(),int,Return the saved column number (1-based).
LocatorImpl,getLineNumber(),int,Return the saved line number (1-based).
LocatorImpl,getPublicId(),String,Return the saved public identifier.
LocatorImpl,getSystemId(),String,Return the saved system identifier.
LocatorImpl,setColumnNumber(int columnNumber),void,Set the column number for this locator (1-based).
LocatorImpl,setLineNumber(int lineNumber),void,Set the line number for this locator (1-based).
LocatorImpl,setPublicId(String publicId),void,Set the public identifier for this locator.
LocatorImpl,setSystemId(String systemId),void,Set the system identifier for this locator.
NamespaceSupport,"declarePrefix(String prefix, String uri)",boolean,Declare a Namespace prefix.
NamespaceSupport,getDeclaredPrefixes(),Enumeration,Return an enumeration of all prefixes declared in this context.
NamespaceSupport,getPrefix(String uri),String,Return one of the prefixes mapped to a Namespace URI.
NamespaceSupport,getPrefixes(),Enumeration,Return an enumeration of all prefixes whose declarations are active in the current context.
NamespaceSupport,getPrefixes(String uri),Enumeration,Return an enumeration of all prefixes for a given URI whose declarations are active in the current context.
NamespaceSupport,getURI(String prefix),String,Look up a prefix and get the currently-mapped Namespace URI.
NamespaceSupport,isNamespaceDeclUris(),boolean,Returns true if namespace declaration attributes are placed into a namespace.
NamespaceSupport,popContext(),void,Revert to the previous Namespace context.
NamespaceSupport,"processName(String qName, String[] parts, boolean isAttribute)",String[],"Process a raw XML qualified name, after all declarations in the current context have been handled by declarePrefix()."
NamespaceSupport,pushContext(),void,Start a new Namespace context.
NamespaceSupport,reset(),void,Reset this Namespace support object for reuse.
NamespaceSupport,setNamespaceDeclUris(boolean value),void,Controls whether namespace declaration attributes are placed into the NSDECL namespace by processName().
ParserAdapter,"characters(char[] ch, int start, int length)",void,Adapter implementation method; do not call.
ParserAdapter,endDocument(),void,Adapter implementation method; do not call.
ParserAdapter,endElement(String qName),void,Adapter implementation method; do not call.
ParserAdapter,getContentHandler(),ContentHandler,Return the current content handler.
ParserAdapter,getDTDHandler(),DTDHandler,Return the current DTD handler.
ParserAdapter,getEntityResolver(),EntityResolver,Return the current entity resolver.
