ClassName,Method,Return Type,Description
Annotation,getValue(),Object,"Returns the value of the attribute, which may be null."
Annotation,toString(),String,Returns the String representation of this Annotation.
AttributedCharacterIterator.Attribute,equals(Object obj),boolean,Compares two objects for equality.
AttributedCharacterIterator.Attribute,getName(),protected String,Returns the name of the attribute.
AttributedCharacterIterator.Attribute,hashCode(),int,Returns a hash code value for the object.
AttributedCharacterIterator.Attribute,readResolve(),protected Object,Resolves instances being deserialized to the predefined constants.
AttributedCharacterIterator.Attribute,toString(),String,Returns a string representation of the object.
AttributedString,"addAttribute(AttributedCharacterIterator.Attribute attribute, Object value)",void,Adds an attribute to the entire string.
AttributedString,"addAttribute(AttributedCharacterIterator.Attribute attribute, Object value, int beginIndex, int endIndex)",void,Adds an attribute to a subrange of the string.
AttributedString,"addAttributes(Map<? extends AttributedCharacterIterator.Attribute,?> attributes, int beginIndex, int endIndex)",void,Adds a set of attributes to a subrange of the string.
AttributedString,getIterator(),AttributedCharacterIterator,Creates an AttributedCharacterIterator instance that provides access to the entire contents of this string.
AttributedString,getIterator(AttributedCharacterIterator.Attribute[] attributes),AttributedCharacterIterator,Creates an AttributedCharacterIterator instance that provides access to selected contents of this string.
AttributedString,"getIterator(AttributedCharacterIterator.Attribute[] attributes, int beginIndex, int endIndex)",AttributedCharacterIterator,Creates an AttributedCharacterIterator instance that provides access to selected contents of this string.
Bidi,baseIsLeftToRight(),boolean,Return true if the base direction is left-to-right.
Bidi,"createLineBidi(int lineStart, int lineLimit)",Bidi,Create a Bidi object representing the bidi information on a line of text within the paragraph represented by the current Bidi.
Bidi,getBaseLevel(),int,"Return the base level (0 if left-to-right, 1 if right-to-left)."
Bidi,getLength(),int,Return the length of text in the line.
Bidi,getLevelAt(int offset),int,Return the resolved level of the character at offset.
Bidi,getRunCount(),int,Return the number of level runs.
Bidi,getRunLevel(int run),int,Return the level of the nth logical run in this line.
Bidi,getRunLimit(int run),int,"Return the index of the character past the end of the nth logical run in this line, as an offset from the start of the line."
Bidi,getRunStart(int run),int,"Return the index of the character at the start of the nth logical run in this line, as an offset from the start of the line."
Bidi,isLeftToRight(),boolean,Return true if the line is all left-to-right text and the base direction is left-to-right.
Bidi,isMixed(),boolean,Return true if the line is not left-to-right or right-to-left.
Bidi,isRightToLeft(),boolean,"Return true if the line is all right-to-left text, and the base direction is right-to-left."
Bidi,"reorderVisually(byte[] levels, int levelStart, Object[] objects, int objectStart, int count)",static void,Reorder the objects in the array into visual order based on their levels.
Bidi,"requiresBidi(char[] text, int start, int limit)",static boolean,Return true if the specified text requires bidi analysis.
Bidi,toString(),String,"Display the bidi internal state, used in debugging."
BreakIterator,clone(),Object,Create a copy of this iterator
BreakIterator,current(),abstract int,"Returns character index of the text boundary that was most recently returned by next(), next(int), previous(), first(), last(), following(int) or preceding(int)."
BreakIterator,first(),abstract int,Returns the first boundary.
BreakIterator,following(int offset),abstract int,Returns the first boundary following the specified character offset.
BreakIterator,getAvailableLocales(),static Locale[],Returns an array of all locales for which the get*Instance methods of this class can return localized instances.
