FileName,UsedPackage
AttributeListImpl_1,True
AttributeListImpl_2,True
AttributeListImpl_3,True
AttributeListImpl_4,True
AttributeListImpl_5,True
AttributesImpl_1,True
AttributesImpl_2,True
AttributesImpl_3,True
AttributesImpl_4,True
AttributesImpl_5,True
DefaultHandler_1,True
DefaultHandler_2,True
DefaultHandler_3,True
DefaultHandler_4,True
DefaultHandler_5,True
NamespaceSupport_2,True
NamespaceSupport_3,True
NamespaceSupport_4,True
NamespaceSupport_5,True
ParserAdapter_1,True
ParserAdapter_2,True
ParserAdapter_5,True
XMLFilterImpl_1,True
XMLFilterImpl_2,True
XMLFilterImpl_3,True
XMLFilterImpl_4,True
XMLFilterImpl_5,True
XMLReaderFactory_1,True
XMLReaderFactory_2,True
