FileName,Compilable,Runnable,Correct
AttributeListImpl_1,True,False,False
AttributeListImpl_2,True,False,False
AttributeListImpl_3,False,False,False
AttributeListImpl_4,False,False,False
AttributeListImpl_5,False,False,False
AttributesImpl_1,True,True,True
AttributesImpl_2,True,True,True
AttributesImpl_3,True,True,True
AttributesImpl_4,True,True,True
AttributesImpl_5,True,True,True
DefaultHandler_1,False,False,False
DefaultHandler_2,True,True,True
DefaultHandler_3,False,False,False
DefaultHandler_4,False,False,False
DefaultHandler_5,False,False,False
NamespaceSupport_2,True,True,True
NamespaceSupport_3,False,False,False
NamespaceSupport_4,True,True,True
NamespaceSupport_5,True,False,False
ParserAdapter_1,False,False,False
ParserAdapter_2,False,False,False
ParserAdapter_5,False,False,False
XMLFilterImpl_1,True,True,True
XMLFilterImpl_2,False,False,False
XMLFilterImpl_3,False,False,False
XMLFilterImpl_4,False,False,False
XMLFilterImpl_5,True,True,True
XMLReaderFactory_1,True,False,False
XMLReaderFactory_2,True,False,False
