ClassName,Method,Return Type,Description,Full Description
Applet,destroy(),void,Called by the browser or applet viewer to inform this applet that it is being reclaimed and that it should destroy any resources that it has allocated.,"

destroy
public void destroy()
Called by the browser or applet viewer to inform
 this applet that it is being reclaimed and that it should destroy
 any resources that it has allocated. The stop method
 will always be called before destroy.
 
 A subclass of Applet should override this method if
 it has any operation that it wants to perform before it is
 destroyed. For example, an applet with threads would use the
 init method to create the threads and the
 destroy method to kill them.
 
 The implementation of this method provided by the
 Applet class does nothing.

See Also:
init(), 
start(), 
stop()


"
Applet,getAccessibleContext(),AccessibleContext,Gets the AccessibleContext associated with this Applet.,"

getAccessibleContext
public AccessibleContext getAccessibleContext()
Gets the AccessibleContext associated with this Applet.
 For applets, the AccessibleContext takes the form of an
 AccessibleApplet.
 A new AccessibleApplet instance is created if necessary.

Specified by:
getAccessibleContext in interface Accessible
Overrides:
getAccessibleContext in class Panel
Returns:
an AccessibleApplet that serves as the
         AccessibleContext of this Applet
Since:
1.3


"
Applet,getAppletContext(),AppletContext,"Determines this applet's context, which allows the applet to query and affect the environment in which it runs.","

getAppletContext
public AppletContext getAppletContext()
Determines this applet's context, which allows the applet to
 query and affect the environment in which it runs.
 
 This environment of an applet represents the document that
 contains the applet.

Returns:
the applet's context.


"
Applet,getAppletInfo(),String,Returns information about this applet.,"

getAppletInfo
public String getAppletInfo()
Returns information about this applet. An applet should override
 this method to return a String containing information
 about the author, version, and copyright of the applet.
 
 The implementation of this method provided by the
 Applet class returns null.

Returns:
a string containing information about the author, version, and
          copyright of the applet.


"
Applet,getAudioClip(URL url),AudioClip,Returns the AudioClip object specified by the URL argument.,"

getAudioClip
public AudioClip getAudioClip(URL url)
Returns the AudioClip object specified by the
 URL argument.
 
 This method always returns immediately, whether or not the audio
 clip exists. When this applet attempts to play the audio clip, the
 data will be loaded.

Parameters:
url - an absolute URL giving the location of the audio clip.
Returns:
the audio clip at the specified URL.
See Also:
AudioClip


"
Applet,"getAudioClip(URL url, String name)",AudioClip,Returns the AudioClip object specified by the URL and name arguments.,"

getAudioClip
public AudioClip getAudioClip(URL url,
                              String name)
Returns the AudioClip object specified by the
 URL and name arguments.
 
 This method always returns immediately, whether or not the audio
 clip exists. When this applet attempts to play the audio clip, the
 data will be loaded.

Parameters:
url - an absolute URL giving the base location of the
                 audio clip.
name - the location of the audio clip, relative to the
                 url argument.
Returns:
the audio clip at the specified URL.
See Also:
AudioClip


"
Applet,getCodeBase(),URL,Gets the base URL.,"

getCodeBase
public URL getCodeBase()
Gets the base URL. This is the URL of the directory which contains this applet.

Returns:
the base URL of
          the directory which contains this applet.
See Also:
getDocumentBase()


"
Applet,getDocumentBase(),URL,Gets the URL of the document in which this applet is embedded.,"

getDocumentBase
public URL getDocumentBase()
Gets the URL of the document in which this applet is embedded.
 For example, suppose an applet is contained
 within the document:
 
    http://www.oracle.com/technetwork/java/index.html
 
 The document base is:
 
    http://www.oracle.com/technetwork/java/index.html
 

Returns:
the URL of the document that contains this
          applet.
See Also:
getCodeBase()


"
Applet,getImage(URL url),Image,Returns an Image object that can then be painted on the screen.,"

getImage
public Image getImage(URL url)
Returns an Image object that can then be painted on
 the screen. The url that is passed as an argument
 must specify an absolute URL.
 
 This method always returns immediately, whether or not the image
 exists. When this applet attempts to draw the image on the screen,
 the data will be loaded. The graphics primitives that draw the
 image will incrementally paint on the screen.

Parameters:
url - an absolute URL giving the location of the image.
Returns:
the image at the specified URL.
See Also:
Image


"
Applet,"getImage(URL url, String name)",Image,Returns an Image object that can then be painted on the screen.,"

getImage
public Image getImage(URL url,
                      String name)
Returns an Image object that can then be painted on
 the screen. The url argument must specify an absolute
 URL. The name argument is a specifier that is
 relative to the url argument.
 
 This method always returns immediately, whether or not the image
 exists. When this applet attempts to draw the image on the screen,
 the data will be loaded. The graphics primitives that draw the
 image will incrementally paint on the screen.

Parameters:
url - an absolute URL giving the base location of the image.
name - the location of the image, relative to the
                 url argument.
Returns:
the image at the specified URL.
See Also:
Image


"
