Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,BasicAttribute,1,BasicAttribute(String name),False,NULL
0,BasicAttribute,2,String getID(),True,Retrieves the id of this attribute.
0,BasicAttribute,3,String getName(),False,NULL
0,BasicAttribute,4,void add(Object value),False,NULL
0,BasicAttribute,5,Enumeration<?> getAll(),False,NULL
0,BasicAttribute,6,Object get(),True,Retrieves one of this attribute's values.
0,BasicAttribute,7,Object get(int index),True,Retrieves the attribute value from the ordered list of attribute values.
0,BasicAttribute,8,int size(),True,Retrieves the number of values in this attribute.
0,BasicAttribute,9,boolean remove(Object value),True,Removes a specified value from this attribute.
0,BasicAttribute,10,void removeAll(),False,NULL
0,BasicAttribute,11,boolean contains(Object value),True,Determines whether a value is in this attribute.
0,BasicAttribute,12,boolean containsAll(Collection<?> c),False,NULL
0,BasicAttribute,13,boolean equals(Object o),True,Determines whether obj is equal to this attribute.
0,BasicAttribute,14,int hashCode(),True,Calculates the hash code of this attribute.
0,BasicAttribute,15,String toString(),True,Generates the string representation of this attribute.
1,BasicAttributes,1,boolean add(E e),False,NULL
1,BasicAttributes,2,boolean addAll(Collection<? extends E> c),False,NULL
1,BasicAttributes,3,void clear(),False,NULL
1,BasicAttributes,4,boolean contains(Object o),False,NULL
1,BasicAttributes,5,boolean containsAll(Collection<?> c),False,NULL
1,BasicAttributes,6,boolean equals(Object o),True,"Determines whether this BasicAttributes is equal to another Attributes Two Attributes are equal if they are both instances of Attributes, treat the case of attribute IDs the same way, and contain the same attributes."
1,BasicAttributes,7,E get(int index),False,NULL
1,BasicAttributes,8,int indexOf(Object o),False,NULL
1,BasicAttributes,9,boolean isEmpty(),False,NULL
1,BasicAttributes,10,Iterator<E> iterator(),False,NULL
1,BasicAttributes,11,int lastIndexOf(Object o),False,NULL
1,BasicAttributes,12,ListIterator<E> listIterator(),False,NULL
1,BasicAttributes,13,ListIterator<E> listIterator(int index),False,NULL
1,BasicAttributes,14,boolean remove(Object o),False,NULL
1,BasicAttributes,15,E remove(int index),False,NULL
1,BasicAttributes,16,boolean removeAll(Collection<?> c),False,NULL
