Sample Number,ClassName,Snippet Number,Method,Exist
0,AclEntry,1,AclEntry(AclEntry.Builder builder),False
0,AclEntry,2,AclEntry.Builder getBuilder(),False
0,AclEntry,3,AclEntry.Builder setPermissions(Set<AclEntryPermission> perms),False
0,AclEntry,4,AclEntry.Builder setPrincipal(Principal principal),False
0,AclEntry,5,AclEntry.Builder setFlag(AclEntryFlag flag),False
1,AclEntry.Builder,1,AclEntry.Builder setPermissions(Set<AclEntryPermission> perms),True
1,AclEntry.Builder,2,AclEntry.Builder setPrincipal(Principal principal),False
1,AclEntry.Builder,3,AclEntry.Builder setFlag(AclEntryFlag flag),False
1,AclEntry.Builder,4,AclEntry.Builder setType(AclEntryType type),True
1,AclEntry.Builder,5,AclEntry build(),True
2,FileTime,1,FileTime fromMillis(long millis),True
2,FileTime,2,long toMillis(),True
2,FileTime,3,FileTime from(TemporalAccessor temporal),False
2,FileTime,4,long to(TemporalUnit unit),False
2,FileTime,5,boolean isSupported(TemporalUnit unit),False
2,FileTime,6,"Path createFile(Path path, FileAttribute<?>... attrs) throws IOException",False
2,FileTime,7,"List<Path> write(Path path, byte[] bytes, FileAttribute<?>... attrs) throws IOException",False
2,FileTime,8,List<Path> readAllLines(Path path) throws IOException,False
2,FileTime,9,"Path copy(Path source, Path target, CopyOption... options) throws IOException",False
2,FileTime,10,boolean deleteIfExists(Path path) throws IOException,False
2,FileTime,11,final int get(),False
2,FileTime,12,final int getAndSet(int newValue),False
2,FileTime,13,final int getAndIncrement(),False
2,FileTime,14,final int getAndDecrement(),False
2,FileTime,15,final int incrementAndGet(),False
3,PosixFilePermissions,1,Set<PosixFilePermission> fromString(String perms),True
3,PosixFilePermissions,2,String toString(Set<PosixFilePermission> perms),True
3,PosixFilePermissions,3,Set<PosixFilePermission> read(Path path) throws IOException,False
3,PosixFilePermissions,4,"void setPermissions(Path path, Set<PosixFilePermission> perms) throws IOException",False
3,PosixFilePermissions,5,"void setUser(Path path, UserPrincipal user) throws IOException",False
3,PosixFilePermissions,6,boolean isDirectory(),False
3,PosixFilePermissions,7,boolean isRegularFile(),False
3,PosixFilePermissions,8,boolean isSymbolicLink(),False
3,PosixFilePermissions,9,long size(),False
3,PosixFilePermissions,10,FileTime lastModifiedTime(),False
3,PosixFilePermissions,11,void lock(),False
3,PosixFilePermissions,12,void unlock(),False
3,PosixFilePermissions,13,boolean tryLock(),False
3,PosixFilePermissions,14,"boolean tryLock(long time, TimeUnit unit) throws InterruptedException",False
3,PosixFilePermissions,15,Condition newCondition(),False
4,UserPrincipalLookupService,1,UserPrincipal lookupPrincipalByName(String name),True
4,UserPrincipalLookupService,2,Set<String> supportedAttributeViews(),False
4,UserPrincipalLookupService,3,UserPrincipalLookupServiceProvider provider(),False
4,UserPrincipalLookupService,4,boolean equals(Object obj),False
4,UserPrincipalLookupService,5,int hashCode(),False
