FileName,Compilable,Runnable,Correct
LogStream_5,False,False,False
ObjID_1,True,True,True
ObjID_2,True,True,True
ObjID_3,True,False,False
ObjID_4,True,False,False
ObjID_5,True,True,True
RemoteObject_1,False,False,False
RemoteServer_1,True,False,False
RMIClassLoader_1,True,False,False
RMIClassLoader_2,True,False,False
RMIClassLoader_3,True,False,False
RMIClassLoaderSpi_3,False,False,False
RMIClassLoaderSpi_4,False,False,False
RMISocketFactory_1,True,True,True
UID_1,True,True,True
UID_2,True,True,True
UID_3,True,True,True
UID_5,True,False,False
UnicastRemoteObject_3,False,False,False
UnicastRemoteObject_5,False,False,False
