ClassName,Method,Return Type,Description,Full Description
ColorSpace,fromCIEXYZ(float[] colorvalue),abstract float[],Transforms a color value assumed to be in the CS_CIEXYZ conversion color space into this ColorSpace.,"

fromCIEXYZ
public abstract float[] fromCIEXYZ(float[] colorvalue)
Transforms a color value assumed to be in the CS_CIEXYZ conversion
 color space into this ColorSpace.
 
 This method transforms color values using relative colorimetry,
 as defined by the International Color Consortium standard.  This
 means that the XYZ argument values taken by this method are represented
 relative to the D50 white point of the CS_CIEXYZ color space.
 This representation is useful in a two-step color conversion
 process in which colors are transformed from an input color
 space to CS_CIEXYZ and then to an output color space.  The color
 values returned by this method are not those that would produce
 the XYZ value passed to the method when measured by a colorimeter.
 If you have XYZ values corresponding to measurements made using
 current CIE recommended practices, they must be converted to D50
 relative values before being passed to this method.
 See the fromCIEXYZ method of
 ICC_ColorSpace for further information.
 

Parameters:
colorvalue - a float array with length of at least 3
Returns:
a float array with length equal to the number of
         components in this ColorSpace
Throws:
ArrayIndexOutOfBoundsException - if array length is not
         at least 3


"
ColorSpace,fromRGB(float[] rgbvalue),abstract float[],Transforms a color value assumed to be in the default CS_sRGB color space into this ColorSpace.,"

fromRGB
public abstract float[] fromRGB(float[] rgbvalue)
Transforms a color value assumed to be in the default CS_sRGB
 color space into this ColorSpace.
 
 This method transforms color values using algorithms designed
 to produce the best perceptual match between input and output
 colors.  In order to do colorimetric conversion of color values,
 you should use the toCIEXYZ
 method of the CS_sRGB color space to first convert from the input
 color space to the CS_CIEXYZ color space, and then use the
 fromCIEXYZ method of this color space to
 convert from CS_CIEXYZ to the output color space.
 See toCIEXYZ and
 fromCIEXYZ for further information.
 

Parameters:
rgbvalue - a float array with length of at least 3
Returns:
a float array with length equal to the number of
         components in this ColorSpace
Throws:
ArrayIndexOutOfBoundsException - if array length is not
         at least 3


"
ColorSpace,getInstance(int colorspace),static ColorSpace,Returns a ColorSpace representing one of the specific predefined color spaces.,"

getInstance
public static ColorSpace getInstance(int colorspace)
Returns a ColorSpace representing one of the specific
 predefined color spaces.

Parameters:
colorspace - a specific color space identified by one of
        the predefined class constants (e.g. CS_sRGB, CS_LINEAR_RGB,
        CS_CIEXYZ, CS_GRAY, or CS_PYCC)
Returns:
the requested ColorSpace object


"
ColorSpace,getMaxValue(int component),float,Returns the maximum normalized color component value for the specified component.,"

getMaxValue
public float getMaxValue(int component)
Returns the maximum normalized color component value for the
 specified component.  The default implementation in this abstract
 class returns 1.0 for all components.  Subclasses should override
 this method if necessary.

Parameters:
component - the component index
Returns:
the maximum normalized component value
Throws:
IllegalArgumentException - if component is less than 0 or
         greater than numComponents - 1
Since:
1.4


"
ColorSpace,getMinValue(int component),float,Returns the minimum normalized color component value for the specified component.,"

getMinValue
public float getMinValue(int component)
Returns the minimum normalized color component value for the
 specified component.  The default implementation in this abstract
 class returns 0.0 for all components.  Subclasses should override
 this method if necessary.

Parameters:
component - the component index
Returns:
the minimum normalized component value
Throws:
IllegalArgumentException - if component is less than 0 or
         greater than numComponents - 1
Since:
1.4


"
ColorSpace,getName(int idx),String,Returns the name of the component given the component index.,"

getName
public String getName(int idx)
Returns the name of the component given the component index.

Parameters:
idx - the component index
Returns:
the name of the component at the specified index
Throws:
IllegalArgumentException - if idx is
         less than 0 or greater than numComponents - 1


"
ColorSpace,getNumComponents(),int,Returns the number of components of this ColorSpace.,"

getNumComponents
public int getNumComponents()
Returns the number of components of this ColorSpace.

Returns:
The number of components in this ColorSpace.


"
ColorSpace,getType(),int,"Returns the color space type of this ColorSpace (for example TYPE_RGB, TYPE_XYZ, ...).","

getType
public int getType()
Returns the color space type of this ColorSpace (for example
 TYPE_RGB, TYPE_XYZ, ...).  The type defines the
 number of components of the color space and the interpretation,
 e.g. TYPE_RGB identifies a color space with three components - red,
 green, and blue.  It does not define the particular color
 characteristics of the space, e.g. the chromaticities of the
 primaries.

Returns:
the type constant that represents the type of this
         ColorSpace


"
ColorSpace,isCS_sRGB(),boolean,Returns true if the ColorSpace is CS_sRGB.,"

isCS_sRGB
public boolean isCS_sRGB()
Returns true if the ColorSpace is CS_sRGB.

Returns:
true if this is a CS_sRGB color
         space, false if it is not


"
ColorSpace,toCIEXYZ(float[] colorvalue),abstract float[],Transforms a color value assumed to be in this ColorSpace into the CS_CIEXYZ conversion color space.,"

toCIEXYZ
public abstract float[] toCIEXYZ(float[] colorvalue)
Transforms a color value assumed to be in this ColorSpace
 into the CS_CIEXYZ conversion color space.
 
 This method transforms color values using relative colorimetry,
 as defined by the International Color Consortium standard.  This
 means that the XYZ values returned by this method are represented
 relative to the D50 white point of the CS_CIEXYZ color space.
 This representation is useful in a two-step color conversion
 process in which colors are transformed from an input color
 space to CS_CIEXYZ and then to an output color space.  This
 representation is not the same as the XYZ values that would
 be measured from the given color value by a colorimeter.
 A further transformation is necessary to compute the XYZ values
 that would be measured using current CIE recommended practices.
 See the toCIEXYZ method of
 ICC_ColorSpace for further information.
 

Parameters:
colorvalue - a float array with length of at least the number
        of components in this ColorSpace
Returns:
a float array of length 3
Throws:
ArrayIndexOutOfBoundsException - if array length is not
         at least the number of components in this ColorSpace.


"
ColorSpace,toRGB(float[] colorvalue),abstract float[],Transforms a color value assumed to be in this ColorSpace into a value in the default CS_sRGB color space.,"

toRGB
public abstract float[] toRGB(float[] colorvalue)
Transforms a color value assumed to be in this ColorSpace
 into a value in the default CS_sRGB color space.
 
 This method transforms color values using algorithms designed
 to produce the best perceptual match between input and output
 colors.  In order to do colorimetric conversion of color values,
 you should use the toCIEXYZ
 method of this color space to first convert from the input
 color space to the CS_CIEXYZ color space, and then use the
 fromCIEXYZ method of the CS_sRGB color space to
 convert from CS_CIEXYZ to the output color space.
 See toCIEXYZ and
 fromCIEXYZ for further information.
 

Parameters:
colorvalue - a float array with length of at least the number
        of components in this ColorSpace
Returns:
a float array of length 3
Throws:
ArrayIndexOutOfBoundsException - if array length is not
         at least the number of components in this ColorSpace


"
