ClassName,Method,Return Type,Description
DragGestureEvent,getComponent(),Component,Returns the Component associated with this DragGestureEvent.
DragGestureEvent,getDragAction(),int,Returns an int representing the action selected by the user.
DragGestureEvent,getDragOrigin(),Point,Returns a Point in the coordinates of the Component over which the drag originated.
DragGestureEvent,getDragSource(),DragSource,Returns the DragSource.
DragGestureEvent,getSourceAsDragGestureRecognizer(),DragGestureRecognizer,Returns the source as a DragGestureRecognizer.
DragGestureEvent,getTriggerEvent(),InputEvent,Returns the initial event that triggered the gesture.
DragGestureEvent,iterator(),Iterator<InputEvent>,Returns an Iterator for the events comprising the gesture.
DragGestureEvent,"startDrag(Cursor dragCursor, Image dragImage, Point imageOffset, Transferable transferable, DragSourceListener dsl)",void,"Start the drag given the initial Cursor to display, a drag Image, the offset of the Image, the Transferable object, and the DragSourceListener to use."
DragGestureEvent,"startDrag(Cursor dragCursor, Transferable transferable)",void,Starts the drag operation given the Cursor for this drag operation and the Transferable representing the source data for this drag operation.
DragGestureEvent,"startDrag(Cursor dragCursor, Transferable transferable, DragSourceListener dsl)",void,"Starts the drag given the initial Cursor to display, the Transferable object, and the DragSourceListener to use."
DragGestureEvent,toArray(),Object[],Returns an Object array of the events comprising the drag gesture.
DragGestureEvent,toArray(Object[] array),Object[],Returns an array of the events comprising the drag gesture.
DragGestureRecognizer,addDragGestureListener(DragGestureListener dgl),void,Register a new DragGestureListener.
DragGestureRecognizer,appendEvent(InputEvent awtie),protected void,Listeners registered on the Component by this Recognizer shall record all Events that are recognized as part of the series of Events that go to comprise a Drag and Drop initiating gesture via this API.
DragGestureRecognizer,"fireDragGestureRecognized(int dragAction, Point p)",protected void,Notify the DragGestureListener that a Drag and Drop initiating gesture has occurred.
DragGestureRecognizer,getComponent(),Component,"This method returns the Component that is to be ""observed"" by the DragGestureRecognizer for drag initiating gestures."
DragGestureRecognizer,getDragSource(),DragSource,This method returns the DragSource this DragGestureRecognizer will use in order to process the Drag and Drop operation.
DragGestureRecognizer,getSourceActions(),int,This method returns an int representing the type of action(s) this Drag and Drop operation will support.
DragGestureRecognizer,getTriggerEvent(),InputEvent,This method returns the first event in the series of events that initiated the Drag and Drop operation.
DragGestureRecognizer,registerListeners(),protected abstract void,register this DragGestureRecognizer's Listeners with the Component subclasses must override this method
DragGestureRecognizer,removeDragGestureListener(DragGestureListener dgl),void,unregister the current DragGestureListener
DragGestureRecognizer,resetRecognizer(),void,"Reset the Recognizer, if its currently recognizing a gesture, ignore it."
DragGestureRecognizer,setComponent(Component c),void,set the Component that the DragGestureRecognizer is associated with registerListeners() and unregisterListeners() are called as a side effect as appropriate.
DragGestureRecognizer,setSourceActions(int actions),void,This method sets the permitted source drag action(s) for this Drag and Drop operation.
DragGestureRecognizer,unregisterListeners(),protected abstract void,unregister this DragGestureRecognizer's Listeners with the Component subclasses must override this method
DragSource,addDragSourceListener(DragSourceListener dsl),void,Adds the specified DragSourceListener to this DragSource to receive drag source events during drag operations intiated with this DragSource.
DragSource,addDragSourceMotionListener(DragSourceMotionListener dsml),void,Adds the specified DragSourceMotionListener to this DragSource to receive drag motion events during drag operations intiated with this DragSource.
DragSource,"createDefaultDragGestureRecognizer(Component c, int actions, DragGestureListener dgl)",DragGestureRecognizer,"Creates a new DragGestureRecognizer that implements the default abstract subclass of DragGestureRecognizer for this DragSource, and sets the specified Component and DragGestureListener on the newly created object."
DragSource,"createDragGestureRecognizer(Class<T> recognizerAbstractClass, Component c, int actions, DragGestureListener dgl)",<T extends DragGestureRecognizer>T,"Creates a new DragGestureRecognizer that implements the specified abstract subclass of DragGestureRecognizer, and sets the specified Component and DragGestureListener on the newly created object."
DragSource,"createDragSourceContext(java.awt.dnd.peer.DragSourceContextPeer dscp, DragGestureEvent dgl, Cursor dragCursor, Image dragImage, Point imageOffset, Transferable t, DragSourceListener dsl)",protected DragSourceContext,Creates the DragSourceContext to handle the current drag operation.
DragSource,getDefaultDragSource(),static DragSource,Gets the DragSource object associated with the underlying platform.
DragSource,getDragSourceListeners(),DragSourceListener[],Gets all the DragSourceListeners registered with this DragSource.
DragSource,getDragSourceMotionListeners(),DragSourceMotionListener[],Gets all of the DragSourceMotionListeners registered with this DragSource.
DragSource,getDragThreshold(),static int,Returns the drag gesture motion threshold.
DragSource,getFlavorMap(),FlavorMap,This method returns the FlavorMap for this DragSource.
DragSource,getListeners(Class<T> listenerType),<T extends EventListener>T[],Gets all the objects currently registered as FooListeners upon this DragSource.
DragSource,isDragImageSupported(),static boolean,Reports whether or not drag Image support is available on the underlying platform.
DragSource,removeDragSourceListener(DragSourceListener dsl),void,Removes the specified DragSourceListener from this DragSource.
DragSource,removeDragSourceMotionListener(DragSourceMotionListener dsml),void,Removes the specified DragSourceMotionListener from this DragSource.
