FileName,Compilable,Runnable,Correct
AudioFileFormat_1,False,False,False
AudioFileFormat_3,True,True,True
AudioFileFormat_4,False,False,False
AudioFileFormat_Type_1,True,True,True
AudioFileFormat_Type_2,True,True,True
AudioFileFormat_Type_4,True,True,True
AudioFileFormat_Type_5,True,True,True
AudioFormat_2,True,True,True
AudioFormat_3,True,True,True
AudioFormat_4,True,True,True
AudioFormat_5,True,True,True
AudioFormat_Encoding_1,True,True,True
AudioFormat_Encoding_2,True,True,True
AudioFormat_Encoding_3,True,True,True
AudioInputStream_1,True,False,False
AudioInputStream_2,True,False,False
AudioInputStream_3,True,False,False
AudioInputStream_4,True,False,False
AudioInputStream_5,True,False,False
AudioSystem_1,True,True,True
AudioSystem_2,True,True,True
AudioSystem_3,True,True,True
AudioSystem_4,True,True,True
AudioSystem_5,False,False,False
BooleanControl_1,False,False,False
BooleanControl_2,False,False,False
CompoundControl_1,False,False,False
Control_Type_2,False,False,False
Control_Type_3,False,False,False
Control_Type_4,False,False,False
DataLine_Info_3,False,False,False
EnumControl_3,False,False,False
FloatControl_1,False,False,False
FloatControl_2,False,False,False
FloatControl_3,False,False,False
FloatControl_4,False,False,False
FloatControl_5,False,False,False
Line_Info_1,False,False,False
Line_Info_2,True,True,True
LineEvent_1,True,True,True
LineEvent_2,False,False,False
LineEvent_Type_2,True,True,True
LineEvent_Type_3,True,True,True
LineEvent_Type_4,True,True,True
Mixer_Info_1,True,True,True
Mixer_Info_2,False,False,False
Port_Info_2,True,True,True
Port_Info_4,True,True,True
