ClassName,Method,Return Type,Description,Full Description
AudioFileReader,getAudioFileFormat(File file),abstract AudioFileFormat,Obtains the audio file format of the File provided.,"

getAudioFileFormat
public abstract AudioFileFormat getAudioFileFormat(File file)
                                            throws UnsupportedAudioFileException,
                                                   IOException
Obtains the audio file format of the File provided.  The File must
 point to valid audio file data.

Parameters:
file - the File from which file format information should be
 extracted
Returns:
an AudioFileFormat object describing the audio file format
Throws:
UnsupportedAudioFileException - if the File does not point to valid audio
 file data recognized by the system
IOException - if an I/O exception occurs


"
AudioFileReader,getAudioFileFormat(InputStream stream),abstract AudioFileFormat,Obtains the audio file format of the input stream provided.,"

getAudioFileFormat
public abstract AudioFileFormat getAudioFileFormat(InputStream stream)
                                            throws UnsupportedAudioFileException,
                                                   IOException
Obtains the audio file format of the input stream provided.  The stream must
 point to valid audio file data.  In general, audio file readers may
 need to read some data from the stream before determining whether they
 support it.  These parsers must
 be able to mark the stream, read enough data to determine whether they
 support the stream, and, if not, reset the stream's read pointer to its original
 position.  If the input stream does not support this, this method may fail
 with an IOException.

Parameters:
stream - the input stream from which file format information should be
 extracted
Returns:
an AudioFileFormat object describing the audio file format
Throws:
UnsupportedAudioFileException - if the stream does not point to valid audio
 file data recognized by the system
IOException - if an I/O exception occurs
See Also:
InputStream.markSupported(), 
InputStream.mark(int)


"
AudioFileReader,getAudioFileFormat(URL url),abstract AudioFileFormat,Obtains the audio file format of the URL provided.,"

getAudioFileFormat
public abstract AudioFileFormat getAudioFileFormat(URL url)
                                            throws UnsupportedAudioFileException,
                                                   IOException
Obtains the audio file format of the URL provided.  The URL must
 point to valid audio file data.

Parameters:
url - the URL from which file format information should be
 extracted
Returns:
an AudioFileFormat object describing the audio file format
Throws:
UnsupportedAudioFileException - if the URL does not point to valid audio
 file data recognized by the system
IOException - if an I/O exception occurs


"
AudioFileReader,getAudioInputStream(File file),abstract AudioInputStream,Obtains an audio input stream from the File provided.,"

getAudioInputStream
public abstract AudioInputStream getAudioInputStream(File file)
                                              throws UnsupportedAudioFileException,
                                                     IOException
Obtains an audio input stream from the File provided.  The File must
 point to valid audio file data.

Parameters:
file - the File for which the AudioInputStream should be
 constructed
Returns:
an AudioInputStream object based on the audio file data pointed
 to by the File
Throws:
UnsupportedAudioFileException - if the File does not point to valid audio
 file data recognized by the system
IOException - if an I/O exception occurs


"
AudioFileReader,getAudioInputStream(InputStream stream),abstract AudioInputStream,Obtains an audio input stream from the input stream provided.,"

getAudioInputStream
public abstract AudioInputStream getAudioInputStream(InputStream stream)
                                              throws UnsupportedAudioFileException,
                                                     IOException
Obtains an audio input stream from the input stream provided.  The stream must
 point to valid audio file data.  In general, audio file readers may
 need to read some data from the stream before determining whether they
 support it.  These parsers must
 be able to mark the stream, read enough data to determine whether they
 support the stream, and, if not, reset the stream's read pointer to its original
 position.  If the input stream does not support this, this method may fail
 with an IOException.

Parameters:
stream - the input stream from which the AudioInputStream should be
 constructed
Returns:
an AudioInputStream object based on the audio file data contained
 in the input stream.
Throws:
UnsupportedAudioFileException - if the stream does not point to valid audio
 file data recognized by the system
IOException - if an I/O exception occurs
See Also:
InputStream.markSupported(), 
InputStream.mark(int)


"
AudioFileReader,getAudioInputStream(URL url),abstract AudioInputStream,Obtains an audio input stream from the URL provided.,"

getAudioInputStream
public abstract AudioInputStream getAudioInputStream(URL url)
                                              throws UnsupportedAudioFileException,
                                                     IOException
Obtains an audio input stream from the URL provided.  The URL must
 point to valid audio file data.

Parameters:
url - the URL for which the AudioInputStream should be
 constructed
Returns:
an AudioInputStream object based on the audio file data pointed
 to by the URL
Throws:
UnsupportedAudioFileException - if the URL does not point to valid audio
 file data recognized by the system
IOException - if an I/O exception occurs


"
AudioFileWriter,getAudioFileTypes(),abstract AudioFileFormat.Type[],Obtains the file types for which file writing support is provided by this audio file writer.,"

getAudioFileTypes
public abstract AudioFileFormat.Type[] getAudioFileTypes()
Obtains the file types for which file writing support is provided by this
 audio file writer.

Returns:
array of file types.  If no file types are supported,
 an array of length 0 is returned.


"
AudioFileWriter,getAudioFileTypes(AudioInputStream stream),abstract AudioFileFormat.Type[],Obtains the file types that this audio file writer can write from the audio input stream specified.,"

getAudioFileTypes
public abstract AudioFileFormat.Type[] getAudioFileTypes(AudioInputStream stream)
Obtains the file types that this audio file writer can write from the
 audio input stream specified.

Parameters:
stream - the audio input stream for which audio file type support
 is queried
Returns:
array of file types.  If no file types are supported,
 an array of length 0 is returned.


"
AudioFileWriter,isFileTypeSupported(AudioFileFormat.Type fileType),boolean,Indicates whether file writing support for the specified file type is provided by this audio file writer.,"

isFileTypeSupported
public boolean isFileTypeSupported(AudioFileFormat.Type fileType)
Indicates whether file writing support for the specified file type is provided
 by this audio file writer.

Parameters:
fileType - the file type for which write capabilities are queried
Returns:
true if the file type is supported,
 otherwise false


"
AudioFileWriter,"isFileTypeSupported(AudioFileFormat.Type fileType, AudioInputStream stream)",boolean,Indicates whether an audio file of the type specified can be written from the audio input stream indicated.,"

isFileTypeSupported
public boolean isFileTypeSupported(AudioFileFormat.Type fileType,
                                   AudioInputStream stream)
Indicates whether an audio file of the type specified can be written
 from the audio input stream indicated.

Parameters:
fileType - file type for which write capabilities are queried
stream - for which file writing support is queried
Returns:
true if the file type is supported for this audio input stream,
 otherwise false


"
