FileName,Compilable,Runnable,Correct
DESedeKeySpec_2,False,False,False
DESKeySpec_1,True,True,True
DHGenParameterSpec_1,True,True,True
DHGenParameterSpec_4,True,True,True
DHParameterSpec_1,True,True,True
DHParameterSpec_2,False,False,False
DHParameterSpec_3,False,False,False
DHPrivateKeySpec_1,False,False,False
DHPublicKeySpec_1,False,False,False
DHPublicKeySpec_2,False,False,False
GCMParameterSpec_1,False,False,False
GCMParameterSpec_3,True,True,True
GCMParameterSpec_4,True,True,True
IvParameterSpec_1,True,True,True
OAEPParameterSpec_1,True,False,False
PBEKeySpec_1,True,True,True
PBEKeySpec_2,True,True,True
PBEKeySpec_3,True,True,True
PBEKeySpec_4,True,False,False
PBEParameterSpec_1,True,True,True
PBEParameterSpec_2,True,True,True
PSource_1,True,True,True
PSource_5,True,True,True
RC2ParameterSpec_1,False,False,False
RC2ParameterSpec_3,True,True,True
RC5ParameterSpec_1,True,True,True
RC5ParameterSpec_2,True,True,True
RC5ParameterSpec_3,True,False,False
RC5ParameterSpec_4,True,True,True
SecretKeySpec_1,True,True,True
SecretKeySpec_2,True,True,True
SecretKeySpec_3,True,True,True
SecretKeySpec_4,True,True,True
