ClassName,Method,Return Type,Description,Full Description
AncestorEvent,getAncestor(),Container,Returns the ancestor that the event actually occurred on.,"

getAncestor
public Container getAncestor()
Returns the ancestor that the event actually occurred on.

"
AncestorEvent,getAncestorParent(),Container,Returns the parent of the ancestor the event actually occurred on.,"

getAncestorParent
public Container getAncestorParent()
Returns the parent of the ancestor the event actually occurred on.
 This is most interesting in an ANCESTOR_REMOVED event, as
 the ancestor may no longer be in the component hierarchy.

"
AncestorEvent,getComponent(),JComponent,Returns the component that the listener was added to.,"

getComponent
public JComponent getComponent()
Returns the component that the listener was added to.

"
CaretEvent,getDot(),abstract int,Fetches the location of the caret.,"

getDot
public abstract int getDot()
Fetches the location of the caret.

Returns:
the dot >= 0


"
CaretEvent,getMark(),abstract int,Fetches the location of other end of a logical selection.,"

getMark
public abstract int getMark()
Fetches the location of other end of a logical
 selection.  If there is no selection, this
 will be the same as dot.

Returns:
the mark >= 0


"
DocumentEvent.EventType,toString(),String,Converts the type to a string.,"

toString
public String toString()
Converts the type to a string.

Overrides:
toString in class Object
Returns:
the string


"
EventListenerList,"add(Class<T> t, T l)",<T extends EventListener> void,Adds the listener as a listener of the specified type.,"

add
public <T extends EventListener> void add(Class<T> t,
                                          T l)
Adds the listener as a listener of the specified type.

Parameters:
t - the type of the listener to be added
l - the listener to be added


"
EventListenerList,getListenerCount(),int,Returns the total number of listeners for this listener list.,"

getListenerCount
public int getListenerCount()
Returns the total number of listeners for this listener list.

"
EventListenerList,getListenerCount(Class<?> t),int,Returns the total number of listeners of the supplied type for this listener list.,"

getListenerCount
public int getListenerCount(Class<?> t)
Returns the total number of listeners of the supplied type
 for this listener list.

"
EventListenerList,getListenerList(),Object[],Passes back the event listener list as an array of ListenerType-listener pairs.,"

getListenerList
public Object[] getListenerList()
Passes back the event listener list as an array
 of ListenerType-listener pairs.  Note that for
 performance reasons, this implementation passes back
 the actual data structure in which the listener data
 is stored internally!
 This method is guaranteed to pass back a non-null
 array, so that no null-checking is required in
 fire methods.  A zero-length array of Object should
 be returned if there are currently no listeners.

 WARNING!!! Absolutely NO modification of
 the data contained in this array should be made -- if
 any such manipulation is necessary, it should be done
 on a copy of the array returned rather than the array
 itself.

"
EventListenerList,getListeners(Class<T> t),<T extends EventListener> T[],Return an array of all the listeners of the given type.,"

getListeners
public <T extends EventListener> T[] getListeners(Class<T> t)
Return an array of all the listeners of the given type.

Returns:
all of the listeners of the specified type.
Throws:
ClassCastException - if the supplied class
          is not assignable to EventListener
Since:
1.3


"
EventListenerList,"remove(Class<T> t, T l)",<T extends EventListener> void,Removes the listener as a listener of the specified type.,"

remove
public <T extends EventListener> void remove(Class<T> t,
                                             T l)
Removes the listener as a listener of the specified type.

Parameters:
t - the type of the listener to be removed
l - the listener to be removed


"
EventListenerList,toString(),String,Returns a string representation of the EventListenerList.,"

toString
public String toString()
Returns a string representation of the EventListenerList.

Overrides:
toString in class Object
Returns:
a string representation of the object.


"
HyperlinkEvent,getDescription(),String,Get the description of the link as a string.,"

getDescription
public String getDescription()
Get the description of the link as a string.
 This may be useful if a URL can't be formed
 from the description, in which case the associated
 URL would be null.

"
HyperlinkEvent,getEventType(),HyperlinkEvent.EventType,Gets the type of event.,"

getEventType
public HyperlinkEvent.EventType getEventType()
Gets the type of event.

Returns:
the type


"
