Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,TransformService,1,String getMechanism(),False,,NULL
0,TransformService,2,void init(TransformParameterSpec params),True,,"

init
public abstract void init(TransformParameterSpec params)
                   throws InvalidAlgorithmParameterException
Initializes this TransformService with the specified
 parameters.

 If the parameters exist in XML form, the
 init(XMLStructure, XMLCryptoContext) method should be used to
 initialize the TransformService.

Parameters:
params - the algorithm parameters (may be null if
   not required or optional)
Throws:
InvalidAlgorithmParameterException - if the specified parameters
   are invalid for this algorithm


"
0,TransformService,3,"void marshalParams(XMLStructure parent, XMLCryptoContext context)",True,,"

marshalParams
public abstract void marshalParams(XMLStructure parent,
                                   XMLCryptoContext context)
                            throws MarshalException
Marshals the algorithm-specific parameters. If there are no parameters
 to be marshalled, this method returns without throwing an exception.

Parameters:
parent - a mechanism-specific structure containing the parent
    node that the marshalled parameters should be appended to
context - the XMLCryptoContext containing
    additional context (may be null if not applicable)
Throws:
ClassCastException - if the type of parent or
    context is not compatible with this
    TransformService
NullPointerException - if parent is null
MarshalException - if the parameters cannot be marshalled


"
0,TransformService,4,"void init(XMLStructure parent, XMLCryptoContext context)",True,,"

init
public abstract void init(XMLStructure parent,
                          XMLCryptoContext context)
                   throws InvalidAlgorithmParameterException
Initializes this TransformService with the specified
 parameters and document context.

Parameters:
parent - a mechanism-specific structure containing the parent
    structure
context - the XMLCryptoContext containing
    additional context (may be null if not applicable)
Throws:
ClassCastException - if the type of parent or
    context is not compatible with this
    TransformService
NullPointerException - if parent is null
InvalidAlgorithmParameterException - if the specified parameters
   are invalid for this algorithm


"
0,TransformService,5,"void unmarshalParams(XMLStructure parent, XMLCryptoContext context)",False,,NULL
1,XMLSignatureFactory,1,"XMLSignature newXMLSignature(SignedInfo si, KeyInfo ki)",True,,"

newXMLSignature
public abstract XMLSignature newXMLSignature(SignedInfo si,
                                             KeyInfo ki)
Creates an XMLSignature and initializes it with the contents
 of the specified SignedInfo and KeyInfo
 objects.

Parameters:
si - the signed info
ki - the key info (may be null)
Returns:
an XMLSignature
Throws:
NullPointerException - if si is null


"
1,XMLSignatureFactory,2,XMLSignature unmarshalXMLSignature(XMLValidateContext context),True,,"

unmarshalXMLSignature
public abstract XMLSignature unmarshalXMLSignature(XMLValidateContext context)
                                            throws MarshalException
Unmarshals a new XMLSignature instance from a
 mechanism-specific XMLValidateContext instance.

Parameters:
context - a mechanism-specific context from which to unmarshal the
    signature from
Returns:
the XMLSignature
Throws:
NullPointerException - if context is
    null
ClassCastException - if the type of context is
    inappropriate for this factory
MarshalException - if an unrecoverable exception occurs
    during unmarshalling


"
1,XMLSignatureFactory,3,"XMLSignature newXMLSignature(SignedInfo si, KeyInfo ki, List content, String id, String signatureValueId)",True,,"

newXMLSignature
public abstract XMLSignature newXMLSignature(SignedInfo si,
                                             KeyInfo ki,
                                             List objects,
                                             String id,
                                             String signatureValueId)
Creates an XMLSignature and initializes it with the
 specified parameters.

Parameters:
si - the signed info
ki - the key info (may be null)
objects - a list of XMLObjects (may be empty or
    null)
id - the Id (may be null)
signatureValueId - the SignatureValue Id (may be null)
Returns:
an XMLSignature
Throws:
NullPointerException - if si is null
ClassCastException - if any of the objects are not of
    type XMLObject


"
1,XMLSignatureFactory,4,XMLSignature unmarshalXMLSignature(XMLStructure xmlStructure),True,,"

unmarshalXMLSignature
public abstract XMLSignature unmarshalXMLSignature(XMLStructure xmlStructure)
                                            throws MarshalException
Unmarshals a new XMLSignature instance from a
 mechanism-specific XMLStructure instance.
 This method is useful if you only want to unmarshal (and not
 validate) an XMLSignature.

Parameters:
xmlStructure - a mechanism-specific XML structure from which to
    unmarshal the signature from
Returns:
the XMLSignature
Throws:
NullPointerException - if xmlStructure is
    null
ClassCastException - if the type of xmlStructure is
    inappropriate for this factory
MarshalException - if an unrecoverable exception occurs
    during unmarshalling


"
1,XMLSignatureFactory,5,"XMLSignature newXMLSignature(SignedInfo si, KeyInfo ki, List content, String id, String signatureValueId, String signatureValueReferenceId)",False,,NULL
