Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,ActionEvent,1,"ActionEvent(Object source, int id)",False,NULL
0,ActionEvent,2,"ActionEvent(Object source, int id, String command)",False,NULL
0,ActionEvent,3,"ActionEvent(Object source, int id, String command, long when)",False,NULL
0,ActionEvent,4,"ActionEvent(Object source, int id, String command, long when, int modifiers)",False,NULL
0,ActionEvent,5,"ActionEvent(Object source, int id, String command, long when, int modifiers, InputEvent e)",False,NULL
1,AdjustmentEvent,1,"AdjustmentEvent(Object source, int id)",False,NULL
1,AdjustmentEvent,2,"AdjustmentEvent(Object source, int id, int adjustType)",False,NULL
1,AdjustmentEvent,3,int getAdjustType(),False,NULL
1,AdjustmentEvent,4,int getValue(),True,Returns the current value in the adjustment event.
1,AdjustmentEvent,5,int getValueIsAdjusting(),False,NULL
2,AWTEventListenerProxy,1,void eventDispatched(AWTEvent event),True,Forwards the AWT event to the listener delegate.
2,AWTEventListenerProxy,2,void eventDispatched(Event event),False,NULL
2,AWTEventListenerProxy,3,void eventDispatched(EventObject event),False,NULL
2,AWTEventListenerProxy,4,void eventDispatched(java.util.EventObject event),False,NULL
2,AWTEventListenerProxy,5,void eventDispatched(java.util.concurrent.atomic.AtomicReference<Event> event),False,NULL
3,ComponentAdapter,1,void componentHidden(ComponentEvent e),True,Invoked when the component has been made invisible.
3,ComponentAdapter,2,void componentMoved(ComponentEvent e),True,Invoked when the component's position changes.
3,ComponentAdapter,3,void componentResized(ComponentEvent e),True,Invoked when the component's size changes.
3,ComponentAdapter,4,void componentShown(ComponentEvent e),True,Invoked when the component has been made visible.
3,ComponentAdapter,5,void componentMoved(ComponentEvent e),True,Invoked when the component's position changes.
4,ComponentEvent,1,"ComponentEvent(Component source, int id)",False,NULL
4,ComponentEvent,2,Component getSource(),False,NULL
4,ComponentEvent,3,int getID(),False,NULL
4,ComponentEvent,4,void paramChanged(),False,NULL
4,ComponentEvent,5,void setSource(Component source),False,NULL
5,ContainerAdapter,1,void componentAdded(ComponentEvent e),False,NULL
5,ContainerAdapter,2,void componentRemoved(ComponentEvent e),False,NULL
5,ContainerAdapter,3,void addChild(ContainerEvent e),False,NULL
5,ContainerAdapter,4,void removeChild(ContainerEvent e),False,NULL
5,ContainerAdapter,5,void childAdded(ContainerEvent e),False,NULL
5,ContainerAdapter,6,void childRemoved(ContainerEvent e),False,NULL
6,ContainerEvent,1,"ContainerEvent(Component source, int id)",False,NULL
6,ContainerEvent,2,Component getSource(),False,NULL
6,ContainerEvent,3,int getID(),False,NULL
6,ContainerEvent,4,void setSource(Component source),False,NULL
6,ContainerEvent,5,void setID(int id),False,NULL
7,FocusAdapter,1,void focusGained(FocusEvent e),True,Invoked when a component gains the keyboard focus.
7,FocusAdapter,2,void focusLost(FocusEvent e),True,Invoked when a component loses the keyboard focus.
7,FocusAdapter,3,void focusGained(FocusEvent e),True,Invoked when a component gains the keyboard focus.
7,FocusAdapter,4,void focusLost(FocusEvent e),True,Invoked when a component loses the keyboard focus.
7,FocusAdapter,5,void focusGained(FocusEvent e),True,Invoked when a component gains the keyboard focus.
7,FocusAdapter,6,void focusLost(FocusEvent e),True,Invoked when a component loses the keyboard focus.
7,FocusAdapter,7,void focusGained(FocusEvent e),True,Invoked when a component gains the keyboard focus.
7,FocusAdapter,8,void focusLost(FocusEvent e),True,Invoked when a component loses the keyboard focus.
7,FocusAdapter,9,void focusGained(FocusEvent e),True,Invoked when a component gains the keyboard focus.
7,FocusAdapter,10,void focusLost(FocusEvent e),True,Invoked when a component loses the keyboard focus.
8,FocusEvent,1,boolean isTemporary(),True,Identifies the focus change event as temporary or permanent.
8,FocusEvent,2,Component getOppositeComponent(),True,Returns the other Component involved in this focus change.
8,FocusEvent,3,Component getComponent(),False,NULL
8,FocusEvent,4,boolean isFocusGained(),False,NULL
8,FocusEvent,5,boolean isFocusLost(),False,NULL
9,HierarchyBoundsAdapter,1,void ancestorMoved(HierarchyEvent e),True,Called when an ancestor of the source is moved.
9,HierarchyBoundsAdapter,2,void ancestorResized(HierarchyEvent e),True,Called when an ancestor of the source is resized.
9,HierarchyBoundsAdapter,3,void hierarchyChanged(HierarchyEvent e),False,NULL
9,HierarchyBoundsAdapter,4,void hierarchyBoundsChanged(HierarchyEvent e),False,NULL
9,HierarchyBoundsAdapter,5,void componentMoved(ComponentEvent e),False,NULL
9,HierarchyBoundsAdapter,6,void componentResized(ComponentEvent e),False,NULL
9,HierarchyBoundsAdapter,7,void componentShown(ComponentEvent e),False,NULL
9,HierarchyBoundsAdapter,8,void componentHidden(ComponentEvent e),False,NULL
9,HierarchyBoundsAdapter,9,void componentMoved(ContainerEvent e),False,NULL
9,HierarchyBoundsAdapter,10,void componentRemoved(ContainerEvent e),False,NULL
10,HierarchyEvent,1,int getChangeFlags(),False,NULL
10,HierarchyEvent,2,Component getChanged(),True,Returns the Component at the top of the hierarchy which was changed.
10,HierarchyEvent,3,Component[] getChangedPath(),False,NULL
10,HierarchyEvent,4,Component getRoot(),False,NULL
10,HierarchyEvent,5,int getID(),False,NULL
11,InputEvent,1,boolean getAltGraphDown(),False,NULL
11,InputEvent,2,boolean getControlDown(),False,NULL
11,InputEvent,3,boolean getMetaDown(),False,NULL
11,InputEvent,4,boolean getShiftDown(),False,NULL
11,InputEvent,5,int getX(),False,NULL
11,InputEvent,6,int getY(),False,NULL
11,InputEvent,7,int getXOnScreen(),False,NULL
11,InputEvent,8,int getYOnScreen(),False,NULL
11,InputEvent,9,int getClickCount(),False,NULL
11,InputEvent,10,int getButton(),False,NULL
11,InputEvent,11,int getModifiers(),True,Returns the modifier mask for this event.
11,InputEvent,12,int getModifiersEx(),True,Returns the extended modifier mask for this event.
11,InputEvent,13,int getModifiersMask(),False,NULL
11,InputEvent,14,int getModifiersExMask(),False,NULL
11,InputEvent,15,int getModifiersMaskEx(),False,NULL
11,InputEvent,16,int getModifiersExMaskEx(),False,NULL
11,InputEvent,17,int getModifiersMaskExEx(),False,NULL
11,InputEvent,18,int getModifiersExMaskExEx(),False,NULL
11,InputEvent,19,int getModifiersMaskExExEx(),False,NULL
11,InputEvent,20,int getModifiersExMaskExExEx(),False,NULL
11,InputEvent,21,int getModifiersMaskExExExEx(),False,NULL
11,InputEvent,22,int getModifiersExMaskExExExEx(),False,NULL
11,InputEvent,23,int getModifiersMaskExExExExEx(),False,NULL
11,InputEvent,24,int getModifiersExMaskExExExExEx(),False,NULL
11,InputEvent,25,int getModifiersMaskExExExExExEx(),False,NULL
11,InputEvent,26,int getModifiersExMaskExExExExExEx(),False,NULL
11,InputEvent,27,int getModifiersMaskExExExExExExEx(),False,NULL
11,InputEvent,28,int getModifiersExMaskExExExExExExEx(),False,NULL
11,InputEvent,29,int getModifiersMaskExExExExExExExEx(),False,NULL
11,InputEvent,30,int getModifiersExMaskExExExExExExExEx(),False,NULL
11,InputEvent,31,int getModifiersMaskExExExExExExExExEx(),False,NULL
11,InputEvent,32,int getModifiersExMaskExExExExExExExExEx(),False,NULL
11,InputEvent,33,int getModifiersMaskExExExExExExExExExEx(),False,NULL
11,InputEvent,34,int getModifiersExMaskExExExExExExExExExEx(),False,NULL
11,InputEvent,35,int getModifiersMaskExExExExExExExExExExEx(),False,NULL
11,InputEvent,36,int getModifiersExMaskExExExExExExExExExExEx(),False,NULL
11,InputEvent,37,int getModifiersMaskExExExExExExExExExExExEx(),False,NULL
11,InputEvent,38,int getModifiersExMaskExExExExExExExExExExExEx(),False,NULL
11,InputEvent,39,int getModifiersMaskExExExExExExExExExExExExEx(),False,NULL
11,InputEvent,40,int getModifiersExMaskExExExExExExExExExExExExEx(),False,NULL
11,InputEvent,41,int getModifiersMaskExExExExExExExExExExExExExEx(),False,NULL
11,InputEvent,42,int getModifiersExMaskExExExExExExExExExExExExExEx(),False,NULL
11,InputEvent,43,int getModifiersMaskExExExExExExExExExExExExExExEx(),False,NULL
11,InputEvent,44,int getModifiersExMaskExExExExExExExExExExExExExExEx(),False,NULL
11,InputEvent,45,int getModifiersMaskExExExExExExExExExExExExExExExEx(),False,NULL
