ClassName,URL,Description
AffineTransform,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/AffineTransform.html,"The AffineTransform class represents a 2D affine transform that performs a linear mapping from 2D coordinates to other 2D coordinates that preserves the ""straightness"" and ""parallelness"" of lines."
Arc2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Arc2D.html,"Arc2D is the abstract superclass for all objects that store a 2D arc defined by a framing rectangle, start angle, angular extent (length of the arc), and a closure type (OPEN, CHORD, or PIE)."
Arc2D.Double,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Arc2D.Double.html,This class defines an arc specified in double precision.
Arc2D.Float,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Arc2D.Float.html,This class defines an arc specified in float precision.
Area,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Area.html,An Area object stores and manipulates a resolution-independent description of an enclosed area of 2-dimensional space.
CubicCurve2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/CubicCurve2D.html,"The CubicCurve2D class defines a cubic parametric curve segment in (x,y) coordinate space."
CubicCurve2D.Double,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/CubicCurve2D.Double.html,A cubic parametric curve segment specified with double coordinates.
CubicCurve2D.Float,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/CubicCurve2D.Float.html,A cubic parametric curve segment specified with float coordinates.
Dimension2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Dimension2D.html,The Dimension2D class is to encapsulate a width and a height dimension.
Ellipse2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Ellipse2D.html,The Ellipse2D class describes an ellipse that is defined by a framing rectangle.
Ellipse2D.Double,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Ellipse2D.Double.html,The Double class defines an ellipse specified in double precision.
Ellipse2D.Float,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Ellipse2D.Float.html,The Float class defines an ellipse specified in float precision.
FlatteningPathIterator,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/FlatteningPathIterator.html,The FlatteningPathIterator class returns a flattened view of another PathIterator object.
GeneralPath,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/GeneralPath.html,"The GeneralPath class represents a geometric path constructed from straight lines, and quadratic and cubic (Bézier) curves."
Line2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Line2D.html,"This Line2D represents a line segment in (x,y) coordinate space."
Line2D.Double,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Line2D.Double.html,A line segment specified with double coordinates.
Line2D.Float,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Line2D.Float.html,A line segment specified with float coordinates.
Path2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Path2D.html,"The Path2D class provides a simple, yet flexible shape which represents an arbitrary geometric path."
Path2D.Double,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Path2D.Double.html,The Double class defines a geometric path with coordinates stored in double precision floating point.
Path2D.Float,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Path2D.Float.html,The Float class defines a geometric path with coordinates stored in single precision floating point.
Point2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Point2D.html,"The Point2D class defines a point representing a location in (x,y) coordinate space."
Point2D.Double,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Point2D.Double.html,The Double class defines a point specified in double precision.
Point2D.Float,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Point2D.Float.html,The Float class defines a point specified in float precision.
QuadCurve2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/QuadCurve2D.html,"The QuadCurve2D class defines a quadratic parametric curve segment in (x,y) coordinate space."
QuadCurve2D.Double,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/QuadCurve2D.Double.html,A quadratic parametric curve segment specified with double coordinates.
QuadCurve2D.Float,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/QuadCurve2D.Float.html,A quadratic parametric curve segment specified with float coordinates.
Rectangle2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Rectangle2D.html,"The Rectangle2D class describes a rectangle defined by a location (x,y) and dimension (w x h)."
Rectangle2D.Double,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Rectangle2D.Double.html,The Double class defines a rectangle specified in double coordinates.
Rectangle2D.Float,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Rectangle2D.Float.html,The Float class defines a rectangle specified in float coordinates.
RectangularShape,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/RectangularShape.html,RectangularShape is the base class for a number of Shape objects whose geometry is defined by a rectangular frame.
RoundRectangle2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/RoundRectangle2D.html,"The RoundRectangle2D class defines a rectangle with rounded corners defined by a location (x,y), a dimension (w x h), and the width and height of an arc with which to round the corners."
RoundRectangle2D.Double,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/RoundRectangle2D.Double.html,The Double class defines a rectangle with rounded corners all specified in double coordinates.
RoundRectangle2D.Float,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/RoundRectangle2D.Float.html,The Float class defines a rectangle with rounded corners all specified in float coordinates.
