ClassName,Method,Return Type,Description
TransformService,getAlgorithm(),String,Returns the URI of the algorithm supported by this TransformService.
TransformService,"getInstance(String algorithm, String mechanismType)",static TransformService,Returns a TransformService that supports the specified algorithm URI (ex: Transform.XPATH2) and mechanism type (ex: DOM).
TransformService,"getInstance(String algorithm, String mechanismType, Provider provider)",static TransformService,Returns a TransformService that supports the specified algorithm URI (ex: Transform.XPATH2) and mechanism type (ex: DOM) as supplied by the specified provider.
TransformService,"getInstance(String algorithm, String mechanismType, String provider)",static TransformService,Returns a TransformService that supports the specified algorithm URI (ex: Transform.XPATH2) and mechanism type (ex: DOM) as supplied by the specified provider.
TransformService,getMechanismType(),String,Returns the mechanism type supported by this TransformService.
TransformService,getProvider(),Provider,Returns the provider of this TransformService.
TransformService,init(TransformParameterSpec params),abstract void,Initializes this TransformService with the specified parameters.
TransformService,"init(XMLStructure parent, XMLCryptoContext context)",abstract void,Initializes this TransformService with the specified parameters and document context.
TransformService,"marshalParams(XMLStructure parent, XMLCryptoContext context)",abstract void,Marshals the algorithm-specific parameters.
XMLSignatureFactory,getInstance(),static XMLSignatureFactory,"Returns an XMLSignatureFactory that supports the default XML processing mechanism and representation type (""DOM"")."
XMLSignatureFactory,getInstance(String mechanismType),static XMLSignatureFactory,"Returns an XMLSignatureFactory that supports the specified XML processing mechanism and representation type (ex: ""DOM"")."
XMLSignatureFactory,"getInstance(String mechanismType, Provider provider)",static XMLSignatureFactory,"Returns an XMLSignatureFactory that supports the requested XML processing mechanism and representation type (ex: ""DOM""), as supplied by the specified provider."
XMLSignatureFactory,"getInstance(String mechanismType, String provider)",static XMLSignatureFactory,"Returns an XMLSignatureFactory that supports the requested XML processing mechanism and representation type (ex: ""DOM""), as supplied by the specified provider."
XMLSignatureFactory,getKeyInfoFactory(),KeyInfoFactory,Returns a KeyInfoFactory that creates KeyInfo objects.
XMLSignatureFactory,getMechanismType(),String,"Returns the type of the XML processing mechanism and representation supported by this XMLSignatureFactory (ex: ""DOM"")."
XMLSignatureFactory,getProvider(),Provider,Returns the provider of this XMLSignatureFactory.
XMLSignatureFactory,getURIDereferencer(),abstract URIDereferencer,Returns a reference to the URIDereferencer that is used by default to dereference URIs in Reference objects.
XMLSignatureFactory,isFeatureSupported(String feature),abstract boolean,Indicates whether a specified feature is supported.
XMLSignatureFactory,"newCanonicalizationMethod(String algorithm, C14NMethodParameterSpec params)",abstract CanonicalizationMethod,Creates a CanonicalizationMethod for the specified algorithm URI and parameters.
XMLSignatureFactory,"newCanonicalizationMethod(String algorithm, XMLStructure params)",abstract CanonicalizationMethod,Creates a CanonicalizationMethod for the specified algorithm URI and parameters.
XMLSignatureFactory,"newDigestMethod(String algorithm, DigestMethodParameterSpec params)",abstract DigestMethod,Creates a DigestMethod for the specified algorithm URI and parameters.
XMLSignatureFactory,newManifest(List references),abstract Manifest,Creates a Manifest containing the specified list of References.
XMLSignatureFactory,"newManifest(List references, String id)",abstract Manifest,Creates a Manifest containing the specified list of References and optional id.
XMLSignatureFactory,"newReference(String uri, DigestMethod dm)",abstract Reference,Creates a Reference with the specified URI and digest method.
XMLSignatureFactory,"newReference(String uri, DigestMethod dm, List appliedTransforms, Data result, List transforms, String type, String id)",abstract Reference,Creates a Reference with the specified parameters.
XMLSignatureFactory,"newReference(String uri, DigestMethod dm, List transforms, String type, String id)",abstract Reference,Creates a Reference with the specified parameters.
XMLSignatureFactory,"newReference(String uri, DigestMethod dm, List transforms, String type, String id, byte[] digestValue)",abstract Reference,Creates a Reference with the specified parameters and pre-calculated digest value.
XMLSignatureFactory,"newSignatureMethod(String algorithm, SignatureMethodParameterSpec params)",abstract SignatureMethod,Creates a SignatureMethod for the specified algorithm URI and parameters.
XMLSignatureFactory,"newSignatureProperties(List properties, String id)",abstract SignatureProperties,Creates a SignatureProperties containing the specified list of SignaturePropertys and optional id.
XMLSignatureFactory,"newSignatureProperty(List content, String target, String id)",abstract SignatureProperty,"Creates a SignatureProperty containing the specified list of XMLStructures, target URI and optional id."
XMLSignatureFactory,"newSignedInfo(CanonicalizationMethod cm, SignatureMethod sm, List references)",abstract SignedInfo,"Creates a SignedInfo with the specified canonicalization and signature methods, and list of one or more references."
XMLSignatureFactory,"newSignedInfo(CanonicalizationMethod cm, SignatureMethod sm, List references, String id)",abstract SignedInfo,Creates a SignedInfo with the specified parameters.
XMLSignatureFactory,"newTransform(String algorithm, TransformParameterSpec params)",abstract Transform,Creates a Transform for the specified algorithm URI and parameters.
XMLSignatureFactory,"newTransform(String algorithm, XMLStructure params)",abstract Transform,Creates a Transform for the specified algorithm URI and parameters.
XMLSignatureFactory,"newXMLObject(List content, String id, String mimeType, String encoding)",abstract XMLObject,Creates an XMLObject from the specified parameters.
XMLSignatureFactory,"newXMLSignature(SignedInfo si, KeyInfo ki)",abstract XMLSignature,Creates an XMLSignature and initializes it with the contents of the specified SignedInfo and KeyInfo objects.
XMLSignatureFactory,"newXMLSignature(SignedInfo si, KeyInfo ki, List objects, String id, String signatureValueId)",abstract XMLSignature,Creates an XMLSignature and initializes it with the specified parameters.
XMLSignatureFactory,unmarshalXMLSignature(XMLStructure xmlStructure),abstract XMLSignature,Unmarshals a new XMLSignature instance from a mechanism-specific XMLStructure instance.
XMLSignatureFactory,unmarshalXMLSignature(XMLValidateContext context),abstract XMLSignature,Unmarshals a new XMLSignature instance from a mechanism-specific XMLValidateContext instance.
