Sample Number,ClassName,Snippet Number,Method,Exist
0,Charset,1,"SortedMap<String,Charset> availableCharsets()",True
0,Charset,2,Charset forName(String charsetName),True
0,Charset,3,CharsetDecoder newDecoder(),True
0,Charset,4,CharsetEncoder newEncoder(),True
0,Charset,5,SortedSet<String> availableCharsets(),False
1,CharsetDecoder,1,Charset charset(),True
1,CharsetDecoder,2,CodingErrorAction malformedInputAction(),True
1,CharsetDecoder,3,CharsetDecoder onMalformedInput(CodingErrorAction action),True
1,CharsetDecoder,4,CharsetDecoder onUnmappableCharacter(CodingErrorAction action),True
1,CharsetDecoder,5,CharsetDecoder replaceWith(byte[] newReplacement),False
2,CharsetEncoder,1,boolean canEncode(char c),True
2,CharsetEncoder,2,"int encode(CharBuffer in, ByteBuffer out, boolean endOfInput)",False
2,CharsetEncoder,3,Charset charset(),True
2,CharsetEncoder,4,boolean isLegalReplacement(byte[] replacement),True
2,CharsetEncoder,5,void replaceWith(byte[] newReplacement),False
3,CoderResult,1,CoderResult malformedForLength(int length),True
3,CoderResult,2,CoderResult unmappableForLength(int length),True
3,CoderResult,3,CoderResult overflow(),False
3,CoderResult,4,CoderResult underflow(),False
3,CoderResult,5,"CoderResult unmappableForLength(int length, char[] src)",False
4,CodingErrorAction,1,CodingErrorAction ACTION_REPLACEMENT(),False
4,CodingErrorAction,2,CodingErrorAction ACTION_IGNORE(),False
4,CodingErrorAction,3,CodingErrorAction ACTION_REPORT(),False
4,CodingErrorAction,4,CodingErrorAction ACTION_MALFORMED(),False
4,CodingErrorAction,5,CodingErrorAction ACTION_UNMAPPABLE(),False
5,StandardCharsets,1,Charset forName(String charsetName),False
5,StandardCharsets,2,"SortedMap<String, Charset> availableCharsets()",False
5,StandardCharsets,3,String[] isoVersions(),False
5,StandardCharsets,4,Charset defaultCharset(),False
5,StandardCharsets,5,CharsetEncoder newEncoder(),False
