Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,BasicArrowButton,1,int getDirection(),True,,"

getDirection
public int getDirection()
Returns the direction of the arrow.

"
0,BasicArrowButton,2,void setDirection(int direction),True,,"

setDirection
public void setDirection(int direction)
Sets the direction of the arrow.

Parameters:
direction - the direction of the arrow; one of
        of SwingConstants.NORTH,
        SwingConstants.SOUTH,
        SwingConstants.EAST or SwingConstants.WEST


"
0,BasicArrowButton,3,int getShadowHeight(),False,,NULL
0,BasicArrowButton,4,void setShadowHeight(int shadowHeight),False,,NULL
0,BasicArrowButton,5,int getShadowWidth(),False,,NULL
1,BasicBorders,1,Border getButtonBorder(),True,,"

getButtonBorder
public static Border getButtonBorder()

"
1,BasicBorders,2,Border getCheckBoxBorder(),False,,NULL
1,BasicBorders,3,Border getRadioButtonBorder(),True,,"

getRadioButtonBorder
public static Border getRadioButtonBorder()

"
1,BasicBorders,4,Border getTextFieldBorder(),True,,"

getTextFieldBorder
public static Border getTextFieldBorder()

"
1,BasicBorders,5,Border getProgressBarBorder(),True,,"

getProgressBarBorder
public static Border getProgressBarBorder()

"
2,BasicBorders.ButtonBorder,1,Insets getBorderInsets(Component c),False,,NULL
2,BasicBorders.ButtonBorder,2,boolean isBorderOpaque(),False,,NULL
2,BasicBorders.ButtonBorder,3,"void paintBorder(Component c, Graphics g, int x, int y, int width, int height)",True,,"

paintBorder
public void paintBorder(Component c,
                        Graphics g,
                        int x,
                        int y,
                        int width,
                        int height)
Description copied from class: AbstractBorder
This default implementation does no painting.

Specified by:
paintBorder in interface Border
Overrides:
paintBorder in class AbstractBorder
Parameters:
c - the component for which this border is being painted
g - the paint graphics
x - the x position of the painted border
y - the y position of the painted border
width - the width of the painted border
height - the height of the painted border


"
2,BasicBorders.ButtonBorder,4,"void setBorderInsets(Component c, Insets insets)",False,,NULL
2,BasicBorders.ButtonBorder,5,void setBorderOpaque(boolean isOpaque),False,,NULL
3,BasicBorders.FieldBorder,1,Border getBorder(),False,,NULL
3,BasicBorders.FieldBorder,2,void setBorder(Border border),False,,NULL
3,BasicBorders.FieldBorder,3,Insets getBorderInsets(Component c),False,,NULL
3,BasicBorders.FieldBorder,4,"void paintBorder(Component c, Graphics g, int x, int y, int width, int height)",True,,"

paintBorder
public void paintBorder(Component c,
                        Graphics g,
                        int x,
                        int y,
                        int width,
                        int height)
Description copied from class: AbstractBorder
This default implementation does no painting.

Specified by:
paintBorder in interface Border
Overrides:
paintBorder in class AbstractBorder
Parameters:
c - the component for which this border is being painted
g - the paint graphics
x - the x position of the painted border
y - the y position of the painted border
width - the width of the painted border
height - the height of the painted border


"
3,BasicBorders.FieldBorder,5,boolean isBorderOpaque(),False,,NULL
4,BasicBorders.MarginBorder,1,Insets getBorderInsets(Component c),False,,NULL
4,BasicBorders.MarginBorder,2,boolean isBorderOpaque(),False,,NULL
4,BasicBorders.MarginBorder,3,"void paintBorder(Component c, Graphics g, int x, int y, int width, int height)",False,,NULL
4,BasicBorders.MarginBorder,4,"void setBorderInsets(Component c, Insets insets)",False,,NULL
4,BasicBorders.MarginBorder,5,void setBorderOpaque(boolean isOpaque),False,,NULL
5,BasicBorders.MenuBarBorder,1,Border getMenuBarBorder(),False,,NULL
5,BasicBorders.MenuBarBorder,2,void setMenuBarBorder(Border border),False,,NULL
5,BasicBorders.MenuBarBorder,3,"Insets getBorderInsets(Component c, Insets insets)",True,,"

getBorderInsets
public Insets getBorderInsets(Component c,
                              Insets insets)
Description copied from class: AbstractBorder
Reinitializes the insets parameter with this Border's current Insets.

Overrides:
getBorderInsets in class AbstractBorder
Parameters:
c - the component for which this border insets value applies
insets - the object to be reinitialized
Returns:
the insets object


"
